step,mask,field,max_abs,p99_abs,p999_abs,nonfinite
12,interface_wide,PhaseAdvVelocityNorm,0.07752232555522127,0.011992962338069653,0.0578563100034361,0
13,low_rho,ReplayPhaseFromH,2.791219556608537,0.01277571342052031,0.7871309116205588,0
13,low_rho,ReplayHPostMaxAbs,2.233706063315237,0.0029233110931668753,0.32643414593817843,0
13,low_rho,ReplayFphiMaxAbs,0.0018927390479102505,0.00011303209478130396,0.0012282889179448535,0
13,low_rho,ReplayTmp1,0.02668242269657105,0.0018037687704154023,0.020151903946613637,0
13,low_rho,ReplayPressureInput,0.32594741514153647,0.10115695488300185,0.32587783134223725,0
13,low_rho,FmuRawNorm,4.5343214778868575,0.0002501053158864137,4.509447087983648,0
13,low_rho,ForceOverRhoNorm,908.9418727925754,0.04777222074572192,904.7778766075668,0
13,low_rho,StressInputNorm,118.29111117648479,57.030443581610484,112.7931160141351,0
13,low_rho,StressPreForceNorm,118.29111117648479,57.030443581610484,112.7931160141351,0
13,low_rho,StressPostForceNorm,235944.218353597,5791.387146027302,233756.36229147753,0
