status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00000000.vti,96x80x140,0,-0.0,1.0,107800.73019950825,107800.73019950825,953960,59987.78315622652,59987.78315622652,121240,47812.9470432818,103.48976686071707,71.48976686071707,47.48976686071707,163.59725731395355,163.59725731395355,163.59725731395355,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.75537307028,60881.75537307031,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,63.91572916575209,142.1250928011663,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,50000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00050000.vti,96x80x140,0,1.536922795898888e-08,1.0,110000.78489393482,110000.78489393482,953960,59690.811653916164,59690.811653916164,121240,50309.97324001864,96.66086925994594,64.66086925994594,40.66086925994594,110.50743136729783,110.51697397015978,110.49788876443587,160,160,0,0.00026812521288479917,0.0001689624556460687,0.000168962455646014,0.0004644064915066936,0.0002926515577505939,0,60585.08084226222,60585.08084226224,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,48.25805144791169,107.30817171233944,0.020408532394492092,0.020408532394492092,-0.004950533036651009,-0.004950533036651009,-0.004872962827535106,-0.004872962827535223
exploratory_not_validation,100000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00100000.vti,96x80x140,0,1.5652666239706348e-08,1.0000001436763126,111613.38770170933,111613.38770088948,953960,59464.224276788285,59464.22427624423,121240,52149.16342492106,90.62391506984389,58.62391506984389,34.62391506984389,82.96678473191972,83.04067824819964,82.89289121563978,150,152,0,0.00019130049380452677,0.00011545798091371113,0.00011511041756935044,0.00033134217478245564,0.0001999790890818654,0,60358.720052511504,60358.72005251149,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,34.41618580105966,76.52894936319906,0.03536764078633738,0.035367640778732105,-0.008727758418322067,-0.008727758427391454,-0.008591002630488011,-0.008591002630488724
exploratory_not_validation,150000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00150000.vti,96x80x140,0,1.559794947047652e-08,1.0000005011488642,112755.17796114006,112755.17792846065,953960,59289.798352678736,59289.798329190104,121240,53465.37960846135,86.39125134071546,54.391251340715456,30.391251340715456,62.25324894757028,62.30567513891107,62.200822756229485,158,156,0,0.00014498574680149413,8.336325078600143e-05,8.331360869527605e-05,0.0002511226798335047,0.00014438938584546062,0,60184.46855432606,60184.468554326064,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,24.711298067613228,54.94884556489884,0.04595931541894513,0.04595931511579866,-0.011635449200214962,-0.011635449591771888,-0.011453132625224067,-0.01145313262522442
exploratory_not_validation,200000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00200000.vti,96x80x140,0,1.5398718276970285e-08,1.0000004404868368,113535.90313950954,113535.90309935379,953960,59159.928424864614,59159.92839515905,121240,54375.974714644966,83.31939970282336,51.31939970282336,27.31939970282336,52.47606220163193,52.676738407054614,52.27538599620926,154,155,0,0.0001144923756285927,6.316912753816475e-05,6.316558951855208e-05,0.00019830661166798323,0.00010941213836589967,0,60054.72849643973,60054.72849643971,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,17.6679851121366,39.28710595102684,0.05320161495554922,0.05320161458304944,-0.013800388809266694,-0.0138003893044603,-0.013584149661301696,-0.013584149661302525
exploratory_not_validation,250000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00250000.vti,96x80x140,0,1.5625505310994236e-08,1.0000002862328412,114077.52832264468,114077.5283002321,953960,59062.53308910476,59062.5330732818,121240,55014.9952335399,81.00969519045859,49.00969519045859,25.009695190458586,45.370147815235086,45.021216600722724,45.71907902974745,156,152,0,9.307896931517133e-05,4.9771031752383825e-05,4.9770084751111585e-05,0.00016121750397002127,8.620595574025264e-05,0,59957.430556015686,59957.430556015686,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,12.372165641367904,27.511149647855603,0.05822593327076608,0.058225933062858545,-0.015423974990242976,-0.015423975254012798,-0.015182295769734773,-0.015182295769735243
exploratory_not_validation,300000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00300000.vti,96x80x140,0,1.5302027436529572e-08,1.0000001226930626,114465.85842381626,114465.85841879911,953960,58988.3041995991,58988.304196269855,121240,55477.55422421711,79.22193174042867,47.22193174042867,23.221931740428673,40.260411566737766,40.264668803994745,40.256154329480786,152,152,0,7.751998378282895e-05,4.036613143323612e-05,4.0316471369162823e-05,0.00013426855051377516,6.991619054736807e-05,0,59883.2758953995,59883.27589539953,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,8.273081781457348,18.39629354602276,0.06182822891804873,0.06182822887150776,-0.016661375100734607,-0.01666137515623333,-0.016400306981168847,-0.01640030698116884
exploratory_not_validation,350000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00350000.vti,96x80x140,0,1.5404992455494153e-08,1.0,114737.21300768924,114737.21300768924,953960,58933.234754695564,58933.234754695564,121240,55803.978252993686,77.78547840487211,45.78547840487211,21.78547840487211,36.80802803225321,36.87022933203244,36.74582673247399,152,150,0,6.549118927299814e-05,3.347831712818363e-05,3.343395038929528e-05,0.00011343406726894263,5.7986146217917436e-05,0,59828.26151994089,59828.261519940876,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,4.979501367786808,11.072581088215879,0.06434541579953625,0.06434541579953625,-0.01757938610241004,-0.01757938610241004,-0.017303933611536083,-0.01730393361153679
exploratory_not_validation,400000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_liftZ32_400k_20260610/theta030/output/case_VTK_P00_00400000.vti,96x80x140,0,1.5136884758015913e-08,1.0,114973.49719227577,114973.49719227577,953960,58885.84635483599,58885.84635483599,121240,56087.65083743977,76.62031488897138,44.62031488897138,20.62031488897138,34.29935716429507,34.29116710876771,34.307547219822425,148,148,0,5.595163163107559e-05,2.8057969808981832e-05,2.8024528792880995e-05,9.691106875140082e-05,4.8597829266390165e-05,0,59780.92050848113,59780.92050848113,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,2.3079494003800445,5.132031301070899,0.06653727650538897,0.06653727650538897,-0.018369353615231173,-0.018369353615231173,-0.018081523074416413,-0.01808152307441688
