step,file,dims,array,missing,nonfinite_count,fluid_nonfinite_count,nonfinite_cell_count,fluid_nonfinite_cell_count,finite_min,finite_max,bad_bbox,fluid_bad_bbox,phi_gt_threshold_fluid,boundary_available,boundary_nonfinite_count,boundary_cell_count,fluid_cell_count,speed_max,speed_mean
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,PhaseField,False,0,0,0,0,0.0,0.9998402391501913,,,49928,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,U,False,0,0,0,0,0.0,0.0,,,,True,0,80520,1492344,0.0,0.0
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,P,False,0,0,0,0,0.0,0.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,Rho,False,0,0,0,0,0.0,0.9997108987965971,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallPhasePred,False,0,0,0,0,0.0,0.9997120216303849,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallPhaseProfilePred,False,0,0,0,0,0.0,0.9998402391501913,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallPhaseSignedProfilePred,False,0,0,0,0,0.0,0.999712018191151,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallPhaseRawPred,False,0,0,0,0,0.0,0.9997120216303849,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallPhaseSignedPred,False,0,0,0,0,0.0,0.999712018191151,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallContactResidual,False,0,0,0,0,-0.13391942725521178,1.0313618461462215,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallSignedNormalGrad,False,0,0,0,0,-0.1539321652831424,1.2986345624595854e-08,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallTangentGradMag,False,0,0,0,0,0.0,0.0842642141746207,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallSignedDeltaQ,False,0,0,0,0,0.0,1.6337848099447816,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallSignedQClipped,False,0,0,0,0,0.0,0.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,BoundaryMask,False,0,0,0,0,0.0,1.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7Mode,False,0,0,0,0,0.0,3.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7ActiveWeight,False,0,0,0,0,0.0,1.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7DeltaQRaw,False,0,0,0,0,0.0,0.7511153887083929,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7DeltaQLimited,False,0,0,0,0,0.0,0.7511153887083929,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7Denom,False,0,0,0,0,0.0,0.2499998725818079,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7LimiterReason,False,0,0,0,0,0.0,1.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7GradMag,False,0,0,0,0,0.0,0.1726518620438215,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7ActualCos,False,0,0,0,0,-0.9999448310396505,0.1653364423617829,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7TargetCos,False,0,0,0,0,-0.8660254037844387,0.0,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7WriteCandidate,False,0,0,0,0,0.0,0.9998402391501913,,,,True,0,80520,1492344,,
0,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00000000.vti,128x96x128,WallStage7WriteMinusProfile,False,0,0,0,0,-0.018639727265505557,0.02122319545198781,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,PhaseField,False,0,0,0,0,4.351886929068222e-09,0.9998709156540846,,,49828,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,U,False,0,0,0,0,-6.281348854563586e-06,6.011696798633286e-06,,,,True,0,80520,1492344,7.1230685316879e-06,7.423463298729042e-07
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,P,False,0,0,0,0,-2.789335435774821e-08,1.4421239161980508e-06,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,Rho,False,0,0,0,0,0.0,0.9997664042621437,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,WallPhasePred,False,0,0,0,0,0.0,0.9997672914721896,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,WallPhaseProfilePred,False,0,0,0,0,0.0,0.9998709156540846,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,WallPhaseSignedProfilePred,False,0,0,0,0,0.0,0.999767288789826,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,WallPhaseRawPred,False,0,0,0,0,0.0,0.9997672914721896,,,,True,0,80520,1492344,,
10000,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_stage7b_low_angle_20260612/cap_theta030_wall030/output/case_VTK_P00_00010000.vti,128x96x128,WallPhaseSignedPred,False,0,0,0,0,0.0,0.9997672887898262,,,,True,0,80520,1492344,,
