step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,nonfinite_count
0,4601.244846502082,0.0,0.0,0.9998920759183945,0,0,0.1,0.9999028683265551,0.0,0.33333333333333326,10.318001299733664,0.3333333333333332,0.3333333333333331,1.1102230246251565e-16,0.0016666666666666668,0.0003230599838574721,0.9999999999996564,-0.00092399793724228,0.0005191873532628588,5.8135392330788914e-05,3.7616526839200257e-05,5656,0.0,0.00011627078466155198,0.0,0.0,0.00011627078466155198,0.00026275352596154044,0,0.004629629629629629,0.2962962962962963,2304,2304,0,0.0,0.0,0.0,0.0,1297.015198468732,64324,0.0,0.0,7.354757676173462e-12,0.5,0
100,4601.244846502055,-2.637534635141492e-11,0.0,0.999957219980003,0,0,0.1,0.9999614979820027,0.0,0.3336362428141096,10.318001299733647,0.33361952556845553,0.33331507785980785,0.00030444770864768156,0.0016666666666666668,0.00032305998385747265,0.057612443941687436,-0.0010158642565338204,0.0005982647209063745,0.0001067617470178436,3.321378164052789e-05,5736,0.0,0.0001291980192738225,0.0,0.0,0.0001291980192738225,0.00030142666268710195,0,0.0,0.29656551403120174,2304,2304,41472,4601.244846502055,0.31984875892162784,0.0,0.0,1300.5371257513602,62507,1.184047328497403e-17,0.08329587690566215,9.74765409091728e-11,0.5,0
200,4601.24484650203,-5.184119800105691e-11,0.0,0.9999572805883116,0,0,0.1,0.9999615525294805,0.0,0.33366634081058916,10.318001299733625,0.33365643371435894,0.3333114391068963,0.0003449946074626231,0.0016666666666666668,0.0003230599838574733,0.06789644246013109,-0.0010443777996251144,0.0006104841067604441,9.594854455018936e-05,3.928920118297109e-05,5736,0.0,0.00013227469569273434,0.0,0.0,0.00013227469569273434,0.000306605196828767,0,0.0,0.29659029067191284,2304,2304,41472,4601.24484650203,0.32822675903271664,0.0,0.0,1300.4465254840898,62842,1.1969921214928524e-17,0.08330422965671805,4.098371332415525e-10,0.5,0
300,4601.244846502005,-7.639755494892597e-11,0.0,0.9999573054680871,0,0,0.1,0.9999615749212785,0.0,0.3336613460572618,10.318001299733607,0.3336520139322119,0.33331187466971546,0.00034013926249643056,0.0016666666666666668,0.00032305998385747384,0.05286720575858036,-0.0010651686043741386,0.0006165918649861529,0.00011296133377794709,2.709541364714813e-05,5736,0.0,0.0001340475756326894,0.0,0.0,0.0001340475756326894,0.00030938042568021953,0,0.0,0.29658843118185213,2304,2304,41472,4601.244846502005,0.334808398503712,0.0,0.0,1300.4701849396954,63372,1.2667181644450649e-17,0.08331175737084728,1.1771667922448095e-09,0.5,0
