step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,nonfinite_count
0,207.291354062611,0.0,0.008209428684718132,0.8941617399945025,0,0,0.10738848581624633,0.9047455659950523,0.33333333333333326,0.33333333333333326,-0.0003547626224884275,0.002295790357086256,0.00019621121110488722,0.0,0.0003924224222097584,0.0,0.0,0.0003924224222097584,0.0006765025103558801,0,0.004629629629629629,0.2962962962962963,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0
1,207.29135406261096,-2.842170943040401e-14,0.007328297883629688,0.8941082047288519,0,0,0.10659546809526672,0.9046973842559667,0.33329808660005117,0.3335261000828567,-0.0002855646353548135,0.0023342966357611816,0.0004333149123258687,0.0,0.0003815427431326119,0.0,0.0,0.0003815427431326119,0.0006685254833170236,0,0.004620195295100968,0.2962962962962361,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9.107298248878237e-18,0.08329666387121863,0.5,0.5,0
2,207.29135406261094,-5.684341886080802e-14,0.006738477346747992,0.8939169808634191,0,0,0.1060646296120732,0.9045252827770772,0.33324076998083685,0.3338478532308484,-0.0002854006095717333,0.0023670151028832233,0.0005363528654643618,0.0,0.00037348041952971016,0.0,0.0,0.00037348041952971016,0.0006632314386776561,0,0.004615910382403071,0.29651043786421527,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.2902005852577503e-17,0.08330896392593333,0.5,0.5,0
