step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,phase_wall_wetting_correction_abs,phase_wall_wetting_clamp_cells,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,21079.44489527172,0.0,0.0,0.9999999637915976,0,0,0.1,0.9999999674124379,0.0,0.33333333333333326,17.13655504202867,0.33333333333333315,0.33333333333333337,-2.220446049250313e-16,0.0016666666666666668,0.00019451595289473797,1.0000000000011415,-0.0499943192620997,0.003194956170178495,0.0004953483318734641,4.242695686410097e-05,13492,0.0,0.024995232950087994,0.0,0.0,0.0009906966637469173,0.001568452858249899,0,0.004629629629629629,0.2962962962962963,9216,9216,0,0.0,0.0,0.0,0.0,0,0.0,3074.293650249134,137860,0.0,0.0,0.0,0.9998843886714672,488,0.001568452858249899,-0.0027741806552447805,0.003194956170178495,0.003194956170178495,3084,0,0
100,21079.444895271597,-1.2369127944111824e-10,0.0,0.9999857587740727,0,0,0.1,0.9999871828966654,0.0,0.33354749240193793,17.136555042028636,0.33350203145397217,0.333325206245801,0.00017682520817119407,0.0016666666666666668,0.00019451595289473838,0.0909475262068484,-0.049977069889498314,0.0016930415528317016,0.0013618827689069392,0.00024409972735959135,13689,0.0,0.024980133667042468,0.0,0.0,0.0004929366222522794,0.0009968419568377395,0,0.0,0.29648657672162704,9216,9216,82944,21079.444895271597,121.22107865343243,1.0628474053442922e-14,10.262734524289876,3673,0.0,3094.299716066804,126660,1.3606133615839828e-17,0.08333330575055764,1.7321573433777406e-16,0.9995966025040185,541,0.0009968419568377395,-0.0011361689663440038,0.0016930415528317016,0.0016930415528317016,3349,0,0
200,21079.444895271477,-2.4374458007514477e-10,0.0,0.9999768920357642,0,0,0.1,0.9999792028321879,0.0,0.3335312697538725,17.1365550420286,0.3335010654631141,0.33332545530672547,0.000175610156388617,0.0016666666666666668,0.00019451595289473879,0.09719406673216444,-0.04998812277051549,0.0015061902584814612,0.001489302747575004,0.0002828148769322622,13724,0.0,0.024989651302998038,0.0,0.0,0.00042174962150903756,0.0008977378968204338,0,0.0,0.29647240348090026,9216,9216,82944,21079.444895271477,120.37660028935875,2.6376465881460597e-15,10.69503331317575,3531,0.0,3102.1060255418183,125212,1.2349080030113841e-17,0.08333333162391114,6.856433128178858e-15,0.9998177013922375,571,0.0008977378968204338,-0.0009635530883248029,0.0015061902584814612,0.0015061902584814612,3498,0,0
300,21079.444895271354,-3.67435859516263e-10,0.0,0.999983596473849,0,0,0.1,0.9999852368264641,0.0,0.3335488034766302,17.136555042028572,0.33351009005797455,0.33332470084214,0.0001853892158345527,0.0016666666666666668,0.0001945159528947391,0.04692024959580193,-0.049984482986096215,0.001407251881181611,0.0015257267356321798,0.00030045733274181106,13695,0.0,0.02498652546522335,0.0,0.0,0.00038292156300322855,0.0008386385470406611,0,0.0,0.29648807841298275,9216,9216,82944,21079.444895271354,119.79389037438855,-1.6877729074679352e-15,10.965703371222473,3523,0.0,3108.918999614041,125255,1.2804604234669704e-17,0.08333333333314209,2.695915352752328e-14,0.9997400983563359,579,0.0008386385470406611,-0.0008540737161868688,0.001407251881181611,0.001407251881181611,3475,0,0
