case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,wall_stage8_limiter_nonzero_count,wall_stage8_active_count,wall_stage8_delta_limiter_count,wall_stage8_normal_limiter_count,wall_stage8_normal_limiter_fraction,wall_stage8_vector_limiter_count,wall_stage8_vector_limiter_fraction,wall_stage8_missing_wall_data_count,wall_stage8_normal_low_agreement_count,wall_stage8_local_wall_angle_wall_p50,wall_stage8_local_wall_angle_wall_min,wall_stage8_local_wall_angle_wall_max,wall_stage8_local_wall_normal_mag_wall_p50,wall_stage8_fluid_wall_angle_p50,wall_stage8_fluid_wall_angle_min,wall_stage8_fluid_wall_angle_max,wall_stage8_fluid_wall_normal_mag_p50,wall_stage8_fluid_wall_data_count_p50,wall_stage8_fluid_wall_data_count_p05,wall_stage8_grad_candidate_use_sum,wall_stage8_grad_candidate_mag_p50,wall_stage8_grad_candidate_mag_max,wall_stage8_normal_agreement_p05,wall_stage8_normal_agreement_p50,wall_stage8_used_geom_normal_sum,wall_stage8_data_fluid_count,wall_stage8_active_fluid_count,wall_stage8_fluid_wall_angle_data_p50,wall_stage8_fluid_wall_angle_active_p50,wall_stage8_fluid_wall_data_count_data_p50,wall_stage8_fluid_wall_data_count_active_p50,wall_stage8_normal_agreement_data_p05,wall_stage8_normal_agreement_data_p50,wall_stage8_normal_agreement_active_p05,wall_stage8_normal_agreement_active_p50,wall_stage8_used_geom_normal_data_sum,wall_stage8_used_geom_normal_active_sum,wall_stage8_grad_write_delta_mag_active_p50,wall_stage8_grad_write_delta_mag_active_max,wall_stage8_contact_residual_active_p99,wall_stage8_normal_delta_raw_active_p99,wall_stage8_normal_delta_limited_active_p99,wall_stage8_vector_delta_raw_active_p99,wall_stage8_vector_delta_limited_active_p99,wall_stage8_limiter_ratio_active_p50,max_mach,nonfinite_total,path_counts
cap_theta030_wall030_mode1,0,30.0,,29.436042229566972,-0.5639577704330279,nan,128,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5956.469053172502,0.003991351225436294,0.0,0.0,0.002835932398820086,0.0,0.020206117714563043,0.0,0.0,0.0,0.02301048591359522,4430272.0,28.0,1484808,7536,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.16278352891337797,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.005394727218818457,0.02301048591359522,0.053067194863585354,0.0228702144135108,0.022870214413487928,0.022870214413487928,0.022870214413487928,1.0,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,100,30.0,,29.468367461465302,-0.5316325385346978,nan,128,52525.585451846135,-0.0012902687085277692,53965.40386639431,-0.0012546327491655422,-1.8321365573392164e-31,0.9997683247312819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5922.842696276819,0.003968818647896744,0.0,0.0,0.0014507592190218465,0.0,0.0,0.0,0.0,0.0,0.02007941149388108,4437680.0,28.0,1484884,7460,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7460.0,8.552173627760487e-12,0.16013986830051458,0.0,0.0,77752.0,77752,7460,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7460.0,0.004130432192685206,0.02007941149388108,0.04385214671056031,0.01996477633536414,0.019964776335344173,0.019964776335344173,0.019964776335344173,1.0,1.1792473864908404e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,200,30.0,,29.469373662909916,-0.5306263370900837,nan,128,52525.408542262936,-0.0012936324277662966,53965.22713372071,-0.0012579035657692755,1.9113318639927576e-29,0.9997658366435459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5929.822984767121,0.003973496047001979,0.0,0.0,0.0013180195454395366,0.0,0.0,0.0,0.0,0.0,0.02013473116068072,4439792.0,28.0,1484884,7460,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7460.0,5.896199471377027e-11,0.16011813176627238,0.0,0.0,77752.0,77752,7460,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7460.0,0.004060196654865298,0.02013473116068072,0.04134437920503007,0.020016548482328016,0.020016548482307998,0.020016548482307998,0.020016548482307998,1.0,4.940961551218431e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,300,30.0,,29.470750257820182,-0.5292497421798181,nan,128,52525.28145314286,-0.0012960488718643465,53965.1001716897,-0.0012602532700465594,7.643982433463782e-25,0.9997635790332771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5933.154085869987,0.003975728173845968,0.0,0.0,0.0012267363492244824,0.0,0.0,0.0,0.0,0.0,0.020110456352847663,4440912.0,28.0,1484876,7468,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7468.0,1.2836567599173644e-10,0.16012399286455575,0.0,0.0,77752.0,77752,7468,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7468.0,0.004075189674762552,0.020110456352847663,0.03983543852119542,0.020005794500937712,0.020005794500917704,0.020005794500917704,0.020005794500917704,1.0,6.069308354867271e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,400,30.0,,29.472075729530893,-0.5279242704691072,nan,128,52525.17336321897,-0.0012981040694963694,53964.99218985576,-0.00126225170513034,2.412241076246757e-22,0.9997674049736154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5936.400636653311,0.003977903644637772,0.0,0.0,0.0011697034578573616,0.0,0.0,0.0,0.0,0.0,0.020095014754215126,4441040.0,28.0,1484860,7484,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7484.0,1.9150575685480607e-10,0.16012839599901102,0.0,0.0,77752.0,77752,7484,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7484.0,0.004068401373388844,0.020095014754215126,0.03875026296458928,0.019982845457953872,0.019982845457933888,0.019982845457933888,0.019982845457933888,1.0,1.8672909472955895e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,500,30.0,,29.473465083175537,-0.5265349168244633,nan,128,52525.07520022972,-0.0012999705186139147,53964.89412502949,-0.001264066604749551,2.0560913907306423e-20,0.9997654862628274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5939.857666445314,0.003980220154632789,0.0,0.0,0.001130439984966615,0.0,0.0,0.0,0.0,0.0,0.020088578379716743,4440944.0,28.0,1484852,7492,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7492.0,2.4233508533027346e-10,0.16013150499742898,0.0,0.0,77752.0,77752,7492,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7492.0,0.00397833432338001,0.020088578379716743,0.037507248560692215,0.019981892680096685,0.0199818926800767,0.0199818926800767,0.0199818926800767,1.0,2.3070165834983554e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,600,30.0,,29.4748493677521,-0.5251506322479003,nan,128,52524.98165766687,-0.0013017491159776652,53964.80067600921,-0.0012657960789939746,8.771991792292377e-19,0.9997654644754841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5943.455156149761,0.003982630784959608,0.0,0.0,0.0010945708154008029,0.0,0.0,0.0,0.0,0.0,0.020084746249477432,4440912.0,28.0,1484844,7500,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7500.0,2.819634909796215e-10,0.16013392683994218,0.0,0.0,77752.0,77752,7500,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7500.0,0.003922158895688954,0.020084746249477432,0.03671698757424369,0.01999352293026213,0.019993522930242136,0.019993522930242136,0.019993522930242136,1.0,1.8854129760822501e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,700,30.0,,29.476206137013126,-0.5237938629868744,nan,128,52524.89179905674,-0.0013034576674883236,53964.710907257686,-0.0012674574419836938,1.7902754398170653e-17,0.9997665907918196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5947.1175020364735,0.00398508487455739,0.0,0.0,0.001066330798121436,0.0,0.0,0.0,0.0,0.0,0.020080273116735797,4440816.0,28.0,1484836,7508,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7508.0,3.1294552704936195e-10,0.16013590972796435,0.0,0.0,77752.0,77752,7508,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7508.0,0.0039032859957574234,0.020080273116735797,0.03562088027744004,0.019987676285320916,0.019987676285300925,0.019987676285300925,0.019987676285300925,1.0,1.8526513214813438e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,800,30.0,,29.47758092536976,-0.5224190746302391,nan,128,52524.80549861401,-0.0013050985648001368,53964.62469311541,-0.0012690530193169714,1.9446124446869178e-16,0.9997655049218638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5950.791038179004,0.003987546462597769,0.0,0.0,0.0010411497168983117,0.0,0.0,0.0,0.0,0.0,0.020074342389940856,4440496.0,28.0,1484836,7508,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7508.0,3.371370458556768e-10,0.16013756219515626,0.0,0.0,77752.0,77752,7508,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7508.0,0.0038708348395195217,0.020074342389940856,0.034744988789931264,0.019975245826041276,0.0199752458260213,0.0199752458260213,0.0199752458260213,1.0,1.8503947769823304e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030_mode1,900,30.0,,29.478930887493746,-0.5210691125062539,nan,128,52524.721675134264,-0.0013066923656919359,53964.54095345913,-0.001270602800987655,1.3112556461882731e-15,0.999765760873691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5954.43751879651,0.003989989921088241,0.0,0.0,0.0010186504657170984,0.0,0.0,0.0,0.0,0.0,0.020071561969732997,4440432.0,28.0,1484836,7508,0,0,0.0,0,0.0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7508.0,3.5597855687391287e-10,0.1601389544789161,0.0,0.0,77752.0,77752,7508,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7508.0,0.003789435343480091,0.020071561969732997,0.03416237100199459,0.01998320817375551,0.019983208173735525,0.019983208173735525,0.019983208173735525,1.0,1.8457150527377347e-06,0,"{""2"": 64136, ""5"": 16384}"
