step,nonfinite_total,max_mach,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,ratio_cap_limiter_count,ratio_cap_limiter_fraction_of_normal_limiter,abs_cap_limiter_count,abs_cap_limiter_fraction_of_normal_limiter,sphere11_active_count,sphere11_limiter_count,sphere11_normal_limiter_count,outer90_active_count,outer90_limiter_count,outer90_normal_limiter_count,fallback_angle_active_count,fallback_angle_limiter_count,fallback_angle_normal_limiter_count,raw_delta_p50,raw_delta_p95,raw_delta_p99,raw_delta_max,limited_delta_p99,dn_try_p50,dn_try_p95,effective_cap_p50,effective_cap_p95,ratio_cap_p50,ratio_cap_p95,abs_cap_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,normal_raw_abs_p50,normal_raw_abs_p95,target_normal_abs_p50,target_minus_raw_abs_p50,smooth_weight_c_p50,smooth_weight_g_p50,smooth_weight_t_p50,smooth_weight_total_p50,tan_coeff_times_tangent_p50,limiter_ratio_p05,limiter_ratio_p10,limiter_ratio_p50,limiter_ratio_p95,normal_delta_raw_p99,tangent_mag_p95,tangent_mag_p99,phase_c_p50,normal_agreement_p05,tan_coeff_p50,wall_profile_conflict_p50
0,0,0.0,7536,0,0.0,6308,0.8370488322717622,5048,0.6698513800424628,2488,0.33014861995753714,3820,0.605580215599239,2488,0.3944197844007609,7536,0,6308,0,0,0,0,0,0,0.1128578012144447,0.2508157169821435,0.2534212811279458,0.25403260714065506,0.05,-0.1128578012144447,-0.00027630391352833435,0.03066540214075926,0.05,0.03066540214075926,0.07622757050216729,0.05,3.648507821663899,5.01631433964287,5.068425622558916,0.06133080428151852,0.15245514100433458,0.17782798136688463,0.11285780121455757,1.0,1.0,1.0,1.0,0.17782798136688463,0.19934954875080532,0.20435389278537927,0.2740847096064577,1.0,-0.01516580028055683,0.07784625316183974,0.0786325814637617,0.472746472714162,1.0,5.144553966670899,0.0
100,0,1.1499597771773222e-05,7500,0,0.0,6300,0.84,4940,0.6586666666666666,2560,0.3413333333333333,3740,0.5936507936507937,2560,0.40634920634920635,7500,0,6300,0,0,0,0,0,0,0.11449058326700033,0.24607429993342736,0.24834743757138328,0.24893808629539074,0.05,-0.11449058326700033,-0.0003546304787150483,0.03220370210894845,0.05,0.03220370210894845,0.07526337488352791,0.05,3.704592382978882,4.921485998668547,4.966948751427665,0.0644074042178969,0.15052674976705582,0.18070387390015802,0.11449058326711484,1.0,1.0,1.0,1.0,0.18070387390015802,0.20319066238744535,0.20899832900255105,0.2699352308217767,1.0,-0.016514982578866678,0.07681428882892102,0.07748277208117457,0.45812148727536806,1.0,5.144553966670899,0.0
200,0,1.1778044935032554e-05,7516,0,0.0,6324,0.8414050026609899,4948,0.6583288983501863,2568,0.34167110164981374,3756,0.5939278937381404,2568,0.4060721062618596,7516,0,6324,0,0,0,0,0,0,0.11473521255099531,0.2424712104773208,0.24466554649307123,0.24518677637426897,0.05,-0.11473521255099531,-0.00045037374046674093,0.03249144194514968,0.05,0.03249144194514968,0.07541304048033665,0.05,3.7247464087148994,4.849424209546415,4.893310929861425,0.06498288389029935,0.1508260809606733,0.1804248513611144,0.11473521255111005,1.0,1.0,1.0,1.0,0.1804248513611144,0.20621004820148198,0.21166323081455976,0.26847465310934204,1.0,-0.01656385730686575,0.07629391562772016,0.07690869378328001,0.45615691621505833,1.0,5.144553966670899,0.0
300,0,1.161550046481237e-05,7584,0,0.0,6356,0.8380801687763713,5008,0.6603375527426161,2576,0.339662447257384,3780,0.5947136563876652,2576,0.4052863436123348,7584,0,6356,0,0,0,0,0,0,0.1130704783452911,0.23929461288066306,0.24143689161125667,0.2420856217015239,0.05,-0.1130704783452911,-0.00035024425520647405,0.032379497325641174,0.05,0.032379497325641174,0.07553586720109025,0.05,3.6534481151185876,4.78589225761326,4.8287378322251335,0.06475899465128235,0.1510717344021805,0.1796958446655062,0.11307047834540418,1.0,1.0,1.0,1.0,0.1796958446655062,0.2089474535466057,0.21418509788042953,0.2737140280929403,1.0,-0.01657085293331478,0.0757443894114929,0.07636657711816569,0.4464309940457051,1.0,5.144553966670899,0.0
400,0,1.143230230011203e-05,7616,0,0.0,6396,0.8398109243697479,5024,0.6596638655462185,2592,0.3403361344537815,3804,0.5947467166979362,2592,0.4052532833020638,7616,0,6396,0,0,0,0,0,0,0.11302119925128601,0.236449343256311,0.23849683857078485,0.23926719542041633,0.05,-0.11302119925128601,-0.0004362534163101734,0.03245023883013998,0.05,0.03245023883013998,0.07564332256423384,0.05,3.5922007029382788,4.72898686512622,4.769936771415697,0.06490047766027995,0.15128664512846768,0.1794781102365692,0.11302119925139904,1.0,1.0,1.0,1.0,0.1794781102365692,0.21146178420889084,0.21656575451268695,0.2783808860553636,1.0,-0.01657816265065935,0.0752474362956595,0.07590061619636053,0.4415895248367015,1.0,5.144553966670899,0.0
500,0,1.1264270785885393e-05,7688,0,0.0,6424,0.8355879292403746,5064,0.6586888657648283,2624,0.3413111342351717,3800,0.5915317559153176,2624,0.40846824408468246,7688,0,6424,0,0,0,0,0,0,0.11170920589577217,0.2338566198816754,0.23603725576470733,0.23662976011750733,0.05,-0.11170920589577217,-0.0003414039467201023,0.03252576252547476,0.05,0.03252576252547476,0.07574960434206394,0.05,3.53261708322133,4.677132397633508,4.720745115294147,0.06505152505094952,0.1514992086841279,0.17805989679341422,0.11170920589588389,1.0,1.0,1.0,1.0,0.17805989679341422,0.21380622034688837,0.21880807309724154,0.2830762509612613,1.0,-0.0163242682464311,0.07481637892831147,0.07545039388499668,0.4262606251411799,1.0,5.144553966670899,0.0
600,0,1.1101768552955648e-05,7712,0,0.0,6456,0.8371369294605809,5040,0.6535269709543569,2672,0.34647302904564314,3784,0.5861214374225526,2672,0.4138785625774473,7712,0,6456,0,0,0,0,0,0,0.11117905829674102,0.23158194711615887,0.23364947578212722,0.23414302310679688,0.05,-0.11117905829674102,-0.0003112396615002872,0.03278986414096016,0.05,0.03278986414096016,0.07585009404768857,0.05,3.479827924607072,4.6316389423231765,4.672989515642544,0.06557972828192032,0.15170018809537714,0.1771355413802162,0.1111790582968522,1.0,1.0,1.0,1.0,0.1771355413802162,0.21590629417637883,0.2207564876942122,0.28737053287316006,1.0,-0.015870646898214262,0.07442798963633789,0.07505211922397527,0.42326830329423903,1.0,5.144553966670899,0.0
700,0,1.096101053684014e-05,7760,0,0.0,6480,0.8350515463917526,5088,0.6556701030927835,2672,0.3443298969072165,3808,0.5876543209876544,2672,0.4123456790123457,7760,0,6480,0,0,0,0,0,0,0.11018819959321687,0.22945842167369968,0.23136607115765842,0.23188905857732697,0.05,-0.11018819959321687,-0.00031236387377665554,0.03268888245580477,0.05,0.03268888245580477,0.07594513959663166,0.05,3.4350651138483093,4.5891684334739935,4.627321423153168,0.06537776491160954,0.1518902791932633,0.17434707800201543,0.11018819959332707,1.0,1.0,1.0,1.0,0.17434707800201543,0.21790441144785722,0.22284388880462105,0.29111531740182744,1.0,-0.015633026552722584,0.07402340051769939,0.07466915342585183,0.4173935997096184,1.0,5.144553966670899,0.0
800,0,1.083379035801692e-05,7792,0,0.0,6528,0.837782340862423,5096,0.6540041067761807,2696,0.3459958932238193,3832,0.5870098039215687,2696,0.41299019607843135,7792,0,6528,0,0,0,0,0,0,0.10952705035822323,0.2273351325566294,0.22930034536950183,0.22977351008598992,0.05,-0.10952705035822323,-0.0003428765934431524,0.032774420096386106,0.05,0.032774420096386106,0.07603326240495513,0.05,3.3867143741447423,4.546702651132588,4.586006907390036,0.06554884019277221,0.15206652480991026,0.17433715329980298,0.10952705035833277,1.0,1.0,1.0,1.0,0.17433715329980298,0.2199396082677408,0.22505013940133062,0.29527158171346835,1.0,-0.01539011642460148,0.07368281456541197,0.07432670381811599,0.41674941579621494,1.0,5.144553966670899,0.0
900,0,1.0716174521558201e-05,7856,0,0.0,6560,0.835030549898167,5160,0.6568228105906314,2696,0.34317718940936864,3864,0.5890243902439024,2696,0.41097560975609754,7856,0,6560,0,0,0,0,0,0,0.10756344454441535,0.2252989960392156,0.22725896185680183,0.22774703862615553,0.05,-0.10756344454441535,-0.0002910304029865498,0.032472505479231695,0.05,0.032472505479231695,0.07611883651935308,0.05,3.3459186968260264,4.505979920784312,4.545179237136036,0.06494501095846339,0.15223767303870617,0.17308836082510967,0.10756344454452291,1.0,1.0,1.0,1.0,0.17308836082510967,0.22192730939332278,0.2271585607266877,0.29887157776685086,1.0,-0.015211330294551744,0.07335577453276826,0.07397207469308234,0.41324760251314563,1.0,5.144553966670899,0.0
