case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,max_mach,nonfinite_total,path_counts
cap_theta030_wall030,0,30.0,30.0,29.425615676285265,-0.5743843237147352,-0.5743843237147352,128,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,0.0,0.9997120216303849,0.0,0.9997120216303849,0.9998402391501913,0.999712018191151,0.0,0.999712018191151,1.6337848099447816,0.005141484387710857,-0.13391942725521178,1.0313618461462215,-0.007026393153352902,0.003835051232112483,0.0,1.6337848099447816,0.0,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,10000,30.0,30.0,29.82993555212706,-0.17006444787293873,-0.17006444787293873,128,52542.337343387895,-0.0009717519903155898,53982.139006044505,-0.0009449131510817141,4.36626195617533e-09,0.9997680240106243,4.36626195617533e-09,0.9997690425790131,4.36626195617533e-09,0.9997690425790131,0.999871939027879,0.9997690403466151,0.0,0.9997690403466151,1.601143571785107,-0.006918566779411293,-0.13392065851474988,0.1767192864405872,-0.007083883506837603,0.003783830808037082,0.0,1.6011435717851068,0.0,1.1174748017869937e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,20000,30.0,30.0,30.020030184606856,0.02003018460685624,0.02003018460685624,126,52555.39202730831,-0.0007235331507139162,53995.18063528102,-0.0007035498729781383,1.0089332124027114e-08,0.9997688189414953,1.0089332124027114e-08,0.9997698528159971,1.0089332124027114e-08,0.9997698528159971,0.9998723779143719,0.9997698505081541,0.0,0.9997698505081541,1.6013037689277287,-0.00655782714135532,-0.1339187858199894,0.17702987057155906,-0.006963875764304493,0.0037659809793510034,0.0,1.6013037689277285,0.0,1.2564040142562943e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,30000,30.0,30.0,30.23172166908757,0.23172166908756964,0.23172166908756964,126,52564.8128252536,-0.0005444082061074179,54004.59201242831,-0.0005293721840911741,1.341737319401661e-08,0.9997684910331991,1.341737319401661e-08,0.9997695196785922,1.341737319401661e-08,0.9997695196785922,0.9998721968741152,0.99976951739725,0.0,0.99976951739725,1.6014034884761974,-0.006308985036495834,-0.13391960610435238,0.17721212948457998,-0.006895746372924678,0.003752802840823531,0.0,1.6014034884761972,0.0,1.2999891956903227e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,40000,30.0,30.0,30.443237517256243,0.44323751725624305,0.44323751725624305,126,52572.38615953568,-0.0004004105222972514,54012.157773376115,-0.0003893515754238574,1.5062797741706265e-08,0.9997686646974245,1.5062797741706265e-08,0.99976965053717,1.5062797741706265e-08,0.99976965053717,0.9998722927552464,0.9997696484400469,0.0,0.9997696484400467,1.6014528371137606,-0.006113327358345405,-0.1339238786137703,0.1773030736869815,-0.006848809061996461,0.0037420703970870513,0.0,1.6014528371137606,0.0,1.316865711357525e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,50000,30.0,30.0,30.659333085161016,0.6593330851610162,0.6593330851610162,126,52578.82426699289,-0.00027799778737383284,54018.589442725905,-0.00027031976047265787,1.4987912879859163e-08,0.9997707878012079,1.4987912879859163e-08,0.999771714852255,1.4987912879859163e-08,0.999771714852255,0.9998734649331285,0.9997717129804738,0.0,0.9997717129804738,1.6014739800028879,-0.005948760723455951,-0.1339287083578169,0.17734690484763793,-0.006812960425154427,0.003732864680540444,0.0,1.6014739800028879,0.0,1.3190720844620616e-05,0,"{""2"": 64136, ""5"": 16384}"
