ForceIterCount_max_abs,ForceIterCount_nonfinite,ForceIterResidual_max_abs,ForceIterResidual_nonfinite,PhaseField_max_abs,PhaseField_nonfinite,ReplayFmuDelta_max_abs,ReplayFmuDelta_nonfinite,ReplayFmuRaw_max_abs,ReplayFmuRaw_nonfinite,ReplayForceDensityClosureMode_max_abs,ReplayForceDensityClosureMode_nonfinite,ReplayForceFixedPointMode_max_abs,ReplayForceFixedPointMode_nonfinite,ReplayForceInjectionMode_max_abs,ReplayForceInjectionMode_nonfinite,ReplayForceOverRho_max_abs,ReplayForceOverRho_nonfinite,ReplayForceRhoEffective_max_abs,ReplayForceRhoEffective_nonfinite,ReplayForceRhoRaw_max_abs,ReplayForceRhoRaw_nonfinite,ReplayFpressureNoThird_max_abs,ReplayFpressureNoThird_nonfinite,ReplayFpressurePhysical_max_abs,ReplayFpressurePhysical_nonfinite,ReplayFtotal_max_abs,ReplayFtotal_nonfinite,ReplayM0_max_abs,ReplayM0_nonfinite,ReplayMF_max_abs,ReplayMF_nonfinite,ReplayMomentumAfterG_max_abs,ReplayMomentumAfterG_nonfinite,ReplayMomentumDeltaG_max_abs,ReplayMomentumDeltaG_nonfinite,ReplayPhaseFromH_max_abs,ReplayPhaseFromH_nonfinite,ReplayPressureClosureMode_max_abs,ReplayPressureClosureMode_nonfinite,ReplayPressureForceScale_max_abs,ReplayPressureForceScale_nonfinite,ReplayPressureInput_max_abs,ReplayPressureInput_nonfinite,ReplayPressurePhysicalInput_max_abs,ReplayPressurePhysicalInput_nonfinite,ReplayRhoForForce_max_abs,ReplayRhoForForce_nonfinite,ReplayTauUsed_max_abs,ReplayTauUsed_nonfinite,ReplayVelocityHalfForce_max_abs,ReplayVelocityHalfForce_nonfinite,failures,missing_step,probe,probe_mode,step,summary_path
2.0,0,0.529744924954221,0,0.999999957698655,0,0.000756495532731167,0,0.000412907103606349,0,0.0,0,0.0,0,1.0,0,0.12485674707353318,0,0.9999999628895845,0,0.9999999628895845,0,0.003385514232186514,0,2.3515332789116396e-06,0,0.0007986582712782859,0,0.05060812279262926,0,0.12485674707353318,0,0.13367687430781144,0,0.12485674707353331,0,0.999999957698655,0,0.0,0,0.33166666666666667,0,0.04440820415844145,0,9.689729211803639e-05,0,0.9999999628895845,0,0.8,0,0.07199951187297185,0,,False,probe_R200_B0_legacy,-1,6,/mnt/usb1t/RUNS/runs/stage14_density_ratio200_probe_20260623/probe_R200_B0_legacy/s2_replay_smoke_summary.json
1.0,0,0.0,0,0.999999957698655,0,0.0,0,0.00024789662871264146,0,0.0,0,2.0,0,1.0,0,0.04081069763079673,0,0.9999999628895845,0,0.9999999628895845,0,0.0004229632462673996,0,2.2092193002453326e-06,0,0.00023926702814497538,0,0.01609588703785876,0,0.04081069763079673,0,0.04350977376311472,0,0.040810697630796755,0,0.999999957698655,0,1.0,0,0.33166666666666667,0,3.1145742607370935e-05,0,3.1145742607370935e-05,0,0.9999999628895845,0,0.8,0,0.023104424947716327,0,,False,probe_R200_B1C2_pressure_physical_single_pass,-1,6,/mnt/usb1t/RUNS/runs/stage14_density_ratio200_probe_20260623/probe_R200_B1C2_pressure_physical_single_pass/s2_replay_smoke_summary.json
2.0,0,6.475483293867495,0,0.999999957698655,0,1.545026327254024e-05,0,0.000260288603898298,0,0.0,0,0.0,0,1.0,0,0.04292607955685798,0,0.9999999628895845,0,0.9999999628895845,0,0.0004272564219187641,0,2.20933445974703e-06,0,0.00025166951523401864,0,0.014816777073733071,0,0.04292607955685798,0,0.04561600444448629,0,0.042926079556858024,0,0.999999957698655,0,1.0,0,0.33166666666666667,0,2.921203241925103e-05,0,2.921203241925103e-05,0,0.9999999628895845,0,0.8,0,0.024152964666057257,0,,False,probe_R200_B1_pressure_physical,-1,6,/mnt/usb1t/RUNS/runs/stage14_density_ratio200_probe_20260623/probe_R200_B1_pressure_physical/s2_replay_smoke_summary.json
1.0,0,0.0,0,0.999999957698655,0,0.0,0,0.00023437698689769004,0,0.0,0,2.0,0,1.0,0,0.21294387704323203,0,0.9999999628895845,0,0.9999999628895845,0,0.003021062139719286,0,2.3217750658563486e-06,0,0.0012498364605792003,0,0.08523905063705275,0,0.21294387704323203,0,0.22277560695373136,0,0.21294387704323223,0,0.999999957698655,0,0.0,0,0.33166666666666667,0,0.07722701959718864,0,0.00013876966763955794,0,0.9999999628895845,0,0.8,0,0.11630366843211515,0,,False,probe_R200_C2_single_pass,-1,6,/mnt/usb1t/RUNS/runs/stage14_density_ratio200_probe_20260623/probe_R200_C2_single_pass/s2_replay_smoke_summary.json
