theta_deg,case_dir,summary_json,case_status,run_returncode,postprocess_returncode,tclb_radAngle_deg,run_nan_hit_count,run_stopped_due_to_nan,last_log_iteration,target_domain_nx,target_domain_ny,target_domain_nz,target_R_drop_lu,target_R_solid_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_initial_drop_volume_lu3,target_target_note,pre2025_our_scheme_relative_error_percent,pre2025_ie_scheme_relative_error_percent,pre2025_ig_scheme_relative_error_percent,final_step,measured_Hmax_lu,measured_H1_minus_H2_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change,phase_nonfinite_count,u_nonfinite_count,rho_nonfinite_count,max_abs_fluid_phase_sum_rel_change,max_abs_fluid_phase_clipped_sum_rel_change,max_abs_rho_sum_rel_change,max_abs_fluid_rho_sum_rel_change,max_mach_fluid,max_nonfinite_count,log_final_NumSpecialPoints,log_final_NumWallBoundaryPoints,log_final_NumBoundaryPoints,log_max_NumSpecialPoints,log_max_NumWallBoundaryPoints,log_max_NumBoundaryPoints,derived_status,matrix_case,matrix_case_root,manifest_status,manifest_remote_root,manifest_Density_h,manifest_Density_l,manifest_Viscosity_h,manifest_Viscosity_l,manifest_tauUpdate,manifest_sigma,manifest_M,manifest_IntWidth
30,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p05_W6\theta030,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p05_W6\theta030\analysis_pre2025_sphere\pre2025_sphere_summary.json,exploratory_not_validation,0,0,11.0,6,True,1000.0,80,80,140,24.0,24.0,29.045304538144578,14.568427484135233,43.61373202227981,19.613732022279812,57905.83579096706,H1_minus_H2 = Hmax - R_solid; generated from conserved sphere-on-sphere geometry; low-angle exactness pending PDF audit,4.2,14.1,7.5,0,71.48976686071707,47.48976686071707,63.91572916575209,142.1250928011663,163.59725731395724,163.59725731395724,163.59725731395724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,392.0,73292.0,121164.0,392.0,73292.0,121164.0,failed_negative_evidence,M0p05_W6,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p05_W6,exploratory_not_validation,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p05_W6,1.0,0.001,0.09,0.1,3,5e-05,0.05,6.0
30,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p1_W6\theta030,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p1_W6\theta030\analysis_pre2025_sphere\pre2025_sphere_summary.json,exploratory_not_validation,0,0,11.0,0,False,200000.0,80,80,140,24.0,24.0,29.045304538144578,14.568427484135233,43.61373202227981,19.613732022279812,57905.83579096706,H1_minus_H2 = Hmax - R_solid; generated from conserved sphere-on-sphere geometry; low-angle exactness pending PDF audit,4.2,14.1,7.5,200000,49.164747316950226,25.164747316950226,12.72767781448905,28.30167807108231,46.08245537145331,46.26462317593556,45.900287566971045,0.00013945480433232132,9.162419035755852e-05,9.128780378734508e-05,0.00024154280646315694,-0.027866170456135875,-0.027866170456135875,-0.027429499462545786,-0.02742949946254566,0,0,0,0.027866170456135875,0.027866170456135875,0.027429499462545786,0.02742949946254566,0.0005960404740080798,0,392.0,73292.0,121164.0,392.0,73292.0,121164.0,exploratory_not_validation,M0p1_W6,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p1_W6,exploratory_not_validation,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p1_W6,1.0,0.001,0.09,0.1,3,5e-05,0.1,6.0
30,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p2_W8\theta030,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p2_W8\theta030\analysis_pre2025_sphere\pre2025_sphere_summary.json,exploratory_not_validation,0,0,11.0,0,False,200000.0,80,80,140,24.0,24.0,29.045304538144578,14.568427484135233,43.61373202227981,19.613732022279812,57905.83579096706,H1_minus_H2 = Hmax - R_solid; generated from conserved sphere-on-sphere geometry; low-angle exactness pending PDF audit,4.2,14.1,7.5,200000,47.039782708836285,23.039782708836285,7.855440311336564,17.46761239862317,42.95139339680901,42.86857607562693,43.03421071799109,0.00013863590813117623,9.6777567831016e-05,9.677756694747154e-05,0.00024012443663664848,-0.03226817036461518,-0.03226817036461518,-0.03177559096917438,-0.03177559096917529,0,0,0,0.03226817036461518,0.03226817036461518,0.03177559096917438,0.03177559096917529,0.0007726763435722583,0,392.0,73292.0,121164.0,392.0,73292.0,121164.0,exploratory_not_validation,M0p2_W8,artifacts\tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610\M0p2_W8,exploratory_not_validation,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8,1.0,0.001,0.09,0.1,3,5e-05,0.2,8.0
