status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00000000.vti,96x80x140,0,-1.2809331340895238e-16,1.0,107947.30957264252,107947.30957264252,954036,59987.78315628944,59987.78315628944,121164,47959.52641635304,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.601403242587728,8.677847647959364,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00020000.vti,96x80x140,0,-1.8182267495232713e-06,1.0,107956.44363707096,107956.44365399868,954036,59988.84970252211,59988.84970252211,121164,47967.59393454885,95.45919142397096,71.45919142397096,47.459191423970964,163.04234522085972,163.04228179964036,163.0424086420791,184,184,0,1.3670058100755552e-05,1.3670058100755552e-05,1.3670058100755552e-05,2.3677235172927126e-05,2.3677235172927126e-05,0,60882.89685281956,60882.89685281957,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.5562386104042965,8.607877360124332,8.461595258461542e-05,8.461610939926122e-05,1.777939067837198e-05,1.777939067837198e-05,1.750078245608334e-05,1.750078245608334e-05
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00040000.vti,96x80x140,0,-1.8591449176333247e-06,1.0,107957.64866884939,107957.64868617989,954036,59988.57276055731,59988.57276055731,121164,47969.07590829204,95.40893837625894,71.40893837625894,47.408938376258945,162.27796923289674,162.27786805116602,162.27807041462748,184,184,0,1.3559311107621475e-05,1.3559311107621475e-05,1.3559311107621475e-05,2.3485415754033424e-05,2.3485415754033424e-05,0,60882.62018779675,60882.62018779675,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.482007114224639,8.492875888773458,9.577910045000661e-05,9.577926099594005e-05,1.3162751252404788e-05,1.3162751252404788e-05,1.2956487112545327e-05,1.2956487112425816e-05
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00060000.vti,96x80x140,0,-1.894690016908366e-06,1.0,107958.62723728534,107958.62725495675,954036,59988.34770730469,59988.34770730469,121164,47970.27952998062,95.3679771153553,71.3679771153553,47.3679771153553,161.6951653307267,161.69487699916112,161.69545366229227,184,184,0,1.3340398158106087e-05,1.3340398158106087e-05,1.3340398158106087e-05,2.3106247403038013e-05,2.3106247403038013e-05,0,60882.39535959745,60882.39535959742,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.421501019157383,8.39913818555393,0.00010484434200003951,0.00010484450570406665,9.41109981969823e-06,9.41109981969823e-06,9.263625149895911e-06,9.263625149298363e-06
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00080000.vti,96x80x140,0,-1.9229009218331523e-06,1.0,107959.37545607932,107959.3754740174,954036,59988.175708818846,59988.175708818846,121164,47971.19974726043,95.33670325501821,71.33670325501821,47.33670325501821,161.26774583624896,161.26722258310738,161.26826908939054,184,184,0,1.3160468334250388e-05,1.3160468334250388e-05,1.3160468334250388e-05,2.2794599806323023e-05,2.2794599806323023e-05,0,60882.22353310999,60882.22353311002,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.375304707693055,8.327569591859913,0.00011177567541573198,0.00011177584159020882,6.54387458160832e-06,6.54387458160832e-06,6.441330163199404e-06,6.441330163557931e-06
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00100000.vti,96x80x140,0,-1.944870671144043e-06,1.0,107959.94048532863,107959.94050347291,954036,59988.04590434631,59988.04590434631,121164,47971.89458098235,95.31306060103263,71.31306060103263,47.31306060103263,160.95307137946847,160.95227047702446,160.95387228191248,184,184,0,1.3037659208501582e-05,1.3037659208501582e-05,1.3034777361212286e-05,2.2581888160892975e-05,2.2581888160892975e-05,0,60882.093858441964,60882.093858441935,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.340380864087297,8.273464614773507,0.00011700998140765713,0.00011701014949233108,4.380026116073398e-06,4.380026116073398e-06,4.3113898329077215e-06,4.311389832310173e-06
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00120000.vti,96x80x140,0,-1.961619009227556e-06,1.0,107960.36547104522,107960.36548934919,954036,59987.94832695131,59987.94832695131,121164,47972.41714409392,95.29524809194878,71.29524809194878,47.29524809194878,160.72064111805457,160.71958288331817,160.72169935279095,184,184,0,1.296022511078724e-05,1.296022511078724e-05,1.2947813453502394e-05,2.2447768369413485e-05,2.2447768369413485e-05,0,60881.99637862436,60881.996378624375,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.31406904300959,8.232701619366086,0.0001209469550875211,0.00012094712465141826,2.753404996391494e-06,2.753404996391494e-06,2.7102583392510833e-06,2.7102583393705925e-06
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00140000.vti,96x80x140,0,-1.9744457175276785e-06,1.0,107960.68448836758,107960.68450679058,954036,59987.875112694805,59987.875112694805,121164,47972.809375672754,95.2818572369302,71.2818572369302,47.28185723693019,160.54826101577288,160.54692792477059,160.54959410677517,184,184,0,1.2905790532838151e-05,1.2905790532838151e-05,1.2886006835152078e-05,2.2353484914717092e-05,2.2353484914717092e-05,0,60881.923237582094,60881.92323758205,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.294288686426028,8.2020573480254,0.00012390226100129163,0.00012390243166789962,1.5329188798729045e-06,1.5329188798729045e-06,1.5088975947207457e-06,1.5088975938841789e-06
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00160000.vti,96x80x140,0,-1.9843005544436046e-06,1.0,107960.92367107123,107960.92368958447,954036,59987.820238917855,59987.820238917855,121164,47973.10343215337,95.27180729924098,71.27180729924098,47.271807299240976,160.41996851174224,160.4183558258656,160.4215811976189,184,184,0,1.2868623488216776e-05,1.2868623488216776e-05,1.2843039560582595e-05,2.228910970506569e-05,2.228910970506569e-05,0,60881.868418678954,60881.86841867895,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.279443379620796,8.179058591256103,0.00012611799666524678,0.00012611816816778505,6.181696749128042e-07,6.181696749128042e-07,6.08482776321126e-07,6.084827760821069e-07
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00180000.vti,96x80x140,0,-1.991919307650374e-06,1.0,107961.10285839142,107961.10287697279,954036,59987.779139566475,59987.779139566475,121164,47973.32371882489,95.26427622907542,71.26427622907542,47.26427622907542,160.3242430137608,160.3223356604623,160.3261503670593,184,184,0,1.2844599405013516e-05,1.2844599405013516e-05,1.2814344317184893e-05,2.224749877235238e-05,2.224749877235238e-05,0,60881.82736042693,60881.82736042688,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.268318828341303,8.161824131072738,0.00012777794836665306,0.00012777812050035174,-6.695901658414198e-08,-6.695901658414198e-08,-6.590974934886638e-08,-6.590975018543292e-08
exploratory_not_validation,200000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta130/output/case_VTK_P00_00200000.vti,96x80x140,0,-1.997885772459629e-06,1.0,107961.23702997358,107961.23704860633,954036,59987.74837052806,59987.74837052806,121164,47973.48865944558,95.25864147994622,71.25864147994622,47.25864147994622,160.25265214653825,160.25043207553037,160.25487221754616,184,184,0,1.2830787111288076e-05,1.2830787111288076e-05,1.2796652378823023e-05,2.2223575177850857e-05,2.2223575177850857e-05,0,60881.79662215753,60881.796622157526,67.69774327381867,43.69774327381867,24.102264741583603,43.59547853223507,5.2599954354825345,8.14892930239957,0.0001290208842276113,0.000129021056837309,-5.798807615689053e-07,-5.798807615689053e-07,-5.707938617408595e-07,-5.707938619798784e-07
