step,stage8g_mode,nonfinite_total,max_mach,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,ratio_cap_limiter_count,ratio_cap_limiter_fraction_of_normal_limiter,abs_cap_limiter_count,abs_cap_limiter_fraction_of_normal_limiter,raw_normal_scale_limiter_count,target_scale_limiter_count,tangent_scale_limiter_count,floor_scale_limiter_count,sphere11_active_count,sphere11_limiter_count,sphere11_normal_limiter_count,outer90_active_count,outer90_limiter_count,outer90_normal_limiter_count,fallback_angle_active_count,fallback_angle_limiter_count,fallback_angle_normal_limiter_count,raw_delta_p50,raw_delta_p95,raw_delta_p99,raw_delta_max,limited_delta_p99,dn_try_p50,dn_try_p95,effective_cap_p50,effective_cap_p95,ratio_cap_p50,ratio_cap_p95,abs_cap_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,normal_raw_abs_p50,normal_raw_abs_p95,target_normal_abs_p50,target_minus_raw_abs_p50,smooth_weight_c_p50,smooth_weight_g_p50,smooth_weight_t_p50,smooth_weight_total_p50,tan_coeff_times_tangent_p50,limiter_ratio_p05,limiter_ratio_p10,limiter_ratio_p50,limiter_ratio_p95,normal_delta_raw_p99,tangent_mag_p95,tangent_mag_p99,phase_c_p50,normal_agreement_p05,tan_coeff_p50,wall_profile_conflict_p50,stage8g_effective_scale_p50,stage8g_tan_raw_p50,stage8g_tan_eff_p50,stage8g_regularization_ratio_p50,stage8g_profile_target_mismatch_p50,stage8g_profile_conflict_sign_p50,stage8g_write_allowed_flag_max
0,1,0,0.0,780,0,0.0,636,0.8153846153846154,276,0.35384615384615387,504,0.6461538461538462,132,0.20754716981132076,504,0.7924528301886793,0,132,0,0,780,0,636,0,0,0,0,0,0,0.24976681083346844,0.7527197806345167,0.8271105440830034,0.8291913889191439,0.05,-0.24976681083346844,-0.0022399888278053825,0.05,0.05,0.056629023522418526,0.16336622368746234,0.05,5.037641186666344,15.054395612690334,16.542210881660065,0.040044763133777514,0.16113051123820465,0.21586470964029816,0.24976681083371824,1.0,1.0,1.0,1.0,0.21586470964029816,0.06642578192624582,0.08300380661007743,0.19850560271080944,1.0,-0.07481765241652095,0.12702070946934085,0.14947074184346124,0.10484799877528311,0.9739150450244611,5.144553966670899,1.0,0.11325804704483705,5.144553966670899,5.144553966670899,1.0,734.5910488724174,1.0,0.0
100,1,0,0.00018277308602216634,832,0,0.0,672,0.8076923076923077,384,0.46153846153846156,448,0.5384615384615384,224,0.3333333333333333,448,0.6666666666666666,0,224,0,0,832,0,672,0,0,0,0,0,0,0.1934878422981547,0.442876850988228,0.4710410040784808,0.478205343478859,0.05,-0.1934878422981547,-0.001290225406630389,0.05,0.05,0.06031722827109716,0.13461533100685744,0.05,3.869756845963093,8.857537019764559,9.420820081569616,0.036847815003337614,0.10693458520657538,0.24126891308438864,0.19348784229834817,1.0,1.0,1.0,1.0,0.24126891308438864,0.11289820158455074,0.12235082439972354,0.2584141696917718,1.0,-0.026890868518840663,0.10466627962615667,0.108861115931585,0.13304877280902982,0.9739150450244611,5.144553966670899,0.0,0.12063445654219432,5.144553966670899,5.144553966670899,1.0,0.16394222855442586,1.0,0.0
1000,1,0,0.0003084275362609073,924,0,0.0,744,0.8051948051948052,396,0.42857142857142855,528,0.5714285714285714,216,0.2903225806451613,528,0.7096774193548387,0,216,0,0,924,0,744,0,0,0,0,0,0,0.20300858537599217,0.6070379072658013,0.6470816609500727,0.6773997843553847,0.05,-0.20300858537599217,-0.0005250981449795034,0.05,0.05,0.06211702557287849,0.17433667409091952,0.05,4.060171707519843,12.140758145316026,12.941633219001455,0.05119266378058963,0.11631380800816471,0.24846810229151395,0.20515335341597168,1.0,1.0,1.0,1.0,0.24846810229151395,0.08236717905346017,0.09241331237637229,0.24629500228971246,1.0,-0.031732984716576706,0.13555046771429619,0.1427493268302245,0.14202696542342236,0.9739150450244611,5.144553966670899,0.0,0.12423405114575697,5.144553966670899,5.144553966670899,1.0,0.17835366964572494,1.0,0.0
