status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00000000.vti,96x80x140,0,-0.0,1.0,108072.73019945747,108072.73019945747,954036,59987.78315628944,59987.78315628944,121164,48084.94704316801,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,63.91572916575209,142.1250928011663,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00020000.vti,96x80x140,0,1.572368829816202e-08,1.0,109086.6280200084,109086.6280200084,954036,59845.58205080634,59845.58205080634,121164,49241.045969201994,93.44125628127894,69.44125628127894,45.44125628127894,139.6568109784355,139.6614159724677,139.6522059844033,170,170,0,0.00033012479512169266,0.00022095319208915738,0.0002202566665338272,0.000571792917989038,0.0003827021547929463,0,60739.772468755546,60739.77246875556,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,59.218789728439866,131.68082560555473,0.009381624936093487,0.009381624936093487,-0.002370501092074324,-0.002370501092074324,-0.002333354650699897,-0.002333354650699777
exploratory_not_validation,40000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00040000.vti,96x80x140,0,1.5512619966883503e-08,1.0,109905.56203025811,109905.56203025811,954036,59740.78368157771,59740.78368157771,121164,50164.778348680455,90.1685614213894,66.1685614213894,42.1685614213894,118.2257872234503,118.23538723106387,118.21618721583673,164,164,0,0.00029517200530863907,0.0001869103568029483,0.00018681052158817804,0.0005112529101665533,0.00032373823444353366,0,60635.07889789611,60635.07889789611,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,51.71497221927165,114.99509309849292,0.01695924427390697,0.01695924427390697,-0.004117496292006816,-0.004117496292006816,-0.00405297392788269,-0.004052973927882808
exploratory_not_validation,60000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00060000.vti,96x80x140,0,1.553261126027649e-08,1.0,110695.48250431212,110695.48250431212,954036,59638.24667225832,59638.24667225832,121164,51057.2358320538,87.27693489607006,63.27693489607006,39.27693489607006,103.85088428363684,103.86375435362082,103.83801421365285,158,158,0,0.0002617998837753159,0.00015656325062806919,0.00015617415813331504,0.00045345070011447414,0.0002711755046859558,0,60532.644425586084,60532.64442558607,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,45.08488946496351,100.25222559100042,0.024268400548539338,0.024268400548539338,-0.0058267944844778916,-0.0058267944844778916,-0.005735486920670768,-0.005735486920671125
exploratory_not_validation,80000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00080000.vti,96x80x140,0,1.5627757600801162e-08,1.0,111438.52757282468,111438.52757282468,954036,59538.81088164919,59538.81088164919,121164,51899.71669117548,84.77930504498379,60.779305044983786,36.779305044983786,92.0077481942976,92.02409764969146,91.99139873890375,156,156,0,0.0002316473861754351,0.00013409969933376203,0.00013402792423073445,0.000401225042296382,0.0002322674925257862,0,60433.30807076753,60433.308070767576,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,39.35818428456213,87.51813781897854,0.03114381738256584,0.03114381738256584,-0.0074843951721056765,-0.0074843951721056765,-0.00736711252354953,-0.007367112523548932
exploratory_not_validation,100000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00100000.vti,96x80x140,0,1.563192677123318e-08,1.0000001462106285,112105.42885478193,112105.42885392407,954036,59444.05357077261,59444.05357020334,121164,52661.375284009315,82.62934889661177,58.62934889661177,34.62934889661177,82.97958184020953,83.06046307635138,82.89870060406767,150,152,0,0.0002060408133176988,0.00011598418571678985,0.0001156478442276086,0.0003568731570990685,0.00020089050253598451,0,60338.645517201825,60338.64551720187,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,34.42864478247659,76.5566535592272,0.037314673626564016,0.03731467361862617,-0.009064005317553171,-0.009064005327042952,-0.008921969718720597,-0.008921969718719999
exploratory_not_validation,120000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00120000.vti,96x80x140,0,1.5925665468829777e-08,1.000000378056583,112688.46393616329,112688.46392463343,954036,59355.4728712453,59355.472863465824,121164,53332.99106491793,80.76142896273231,56.76142896273231,32.76142896273231,72.64404385430979,72.64061658649858,72.64747112212099,152,154,0,0.00018419536332589634,0.00010111906126366765,0.00010068334976453755,0.00031903572779906153,0.00017514335172234233,0,60250.15339837408,60250.15339837406,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,30.145773660772885,67.03312212850489,0.042709513567271686,0.04270951346058556,-0.0105406509754953,-0.010540651105179634,-0.010375475909843406,-0.010375475909843883
exploratory_not_validation,140000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00140000.vti,96x80x140,0,1.571893811843998e-08,1.00000048494775,113194.67874164949,113194.67871648796,954036,59273.552381851485,59273.55236406561,121164,53921.12635979804,79.13978201123676,55.13978201123676,31.13978201123676,67.18525549898618,68.0791842058915,66.29132679208088,152,155,0,0.00016574524595516373,8.877628901727694e-05,8.874669787880164e-05,0.00028707918710734354,0.00015376504308534257,0,60168.31482946962,60168.31482946962,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,26.42757098399407,58.76520580511742,0.04739353334313875,0.04739353311031843,-0.011906270524735568,-0.011906270821227182,-0.011719695803671598,-0.011719695803671716
exploratory_not_validation,160000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00160000.vti,96x80x140,0,1.5742601316391812e-08,1.0000004958825561,113638.1494805999,113638.14944382667,954036,59198.87629198067,59198.87626531117,121164,54439.27318861925,77.70843394841516,53.70843394841516,29.708433948415163,60.832009809362305,60.88819034740631,60.77582927131831,156,154,0,0.00015006149081743785,7.873809258811075e-05,7.869399055813607e-05,0.0002599141263553329,0.00013637837685367027,0,60093.713415688675,60093.71341568866,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,23.145696224708615,51.46752242086556,0.05149698051368714,0.05149698017342343,-0.013151125492558908,-0.013151125937141078,-0.012945043532187337,-0.012945043532187695
exploratory_not_validation,180000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_profile_radAngle011_M0p1_W6_200k_20260610/theta030/output/case_VTK_P00_00180000.vti,96x80x140,0,1.5114623815247853e-08,1.0000004752703497,114029.20100069798,114029.20096007698,954036,59130.863140276706,59130.863110433056,121164,54898.33786042131,76.45790020972963,52.45790020972963,28.45790020972963,58.03319619422402,58.01709027033104,58.04930211811699,150,152,0,0.00013705801287947124,7.024186672385502e-05,7.024123595207298e-05,0.00023739144189167377,0.00012166248198419854,0,60025.76827713644,60025.7682771364,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,20.27840264376327,45.09171521974231,0.05511539118376431,0.05511539080789704,-0.014284908875198074,-0.014284909372693534,-0.014061060199554169,-0.014061060199555003
