status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00000000.vti,96x80x140,0,0.0,1.0,108004.55643413204,108004.55643413204,954036,59987.78315628944,59987.78315628944,121164,48016.7732778426,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,37.48927124215397,69.62681765139598,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00020000.vti,96x80x140,0,1.602034072854352e-08,1.0,108500.30166239724,108500.30166239724,954036,59903.6783887485,59903.6783887485,121164,48596.623273648765,93.71057986478398,69.71057986478398,45.71057986478398,139.41917926285436,139.42270439629633,139.41565412941242,172,172,0,0.00029069017429721075,0.00016202026777228226,0.00016202026777225987,0.0005034901511438216,0.00028062733563750724,0,60797.810710359714,60797.81071035971,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,34.06753503827255,63.27181007656368,0.004590039944912236,0.004590039944912236,-0.0014020315990310888,-0.0014020315990310888,-0.0013800613562117091,-0.001380061356211948
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00040000.vti,96x80x140,0,1.625272724888128e-08,1.0,108813.7759003424,108813.7759003424,954036,59853.74239543809,59853.74239543809,121164,48960.03350490416,90.97198893890842,66.97198893890842,42.971988938908424,121.78127164988886,121.78734481153874,121.77519848823898,164,164,0,0.00024859703631185335,0.00013251439640529073,0.00013251439640529073,0.0004305826975031751,0.00022952166730828616,0,60747.92465304266,60747.92465304269,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,28.80067116162025,53.48994559683887,0.007492456734488515,0.007492456734488515,-0.0022344676498901837,-0.0022344676498901837,-0.0021994528921087,-0.0021994528921083414
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00060000.vti,96x80x140,0,1.6059998015152667e-08,1.0,109091.89812426134,109091.89812426134,954036,59810.24606145992,59810.24606145992,121164,49281.65206280142,88.62906240096036,64.62906240096036,40.629062400960365,109.34820230758123,109.35561067588414,109.34079393927831,160,160,0,0.0002019925540294341,0.00010932985629006712,0.00010932985629006712,0.00034986136632958145,0.00018936486587860005,0,60704.47181539844,60704.471815398465,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,24.29474987495583,45.12133907601227,0.010067553870214949,0.010067553870214949,-0.0029595541873413947,-0.0029595541873413947,-0.0029131771126878,-0.0029131771126875605
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00080000.vti,96x80x140,0,1.6093920939719338e-08,1.0,109337.81048141644,109337.81048141644,954036,59772.09541507332,59772.09541507332,121164,49565.715066343204,86.63633986169658,62.636339861696584,38.636339861696584,99.88415696108405,99.88486741615162,99.88344650601645,156,156,0,0.00016698953016290298,9.401092020039981e-05,9.400555777109108e-05,0.00028923435057420354,0.00016283169025339578,0,60666.359319658266,60666.35931965826,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,20.462341661274273,38.00361234998091,0.012344424080825697,0.012344424080825697,-0.0035955277869524913,-0.0035955277869524913,-0.0035391848210728,-0.003539184821073039
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00100000.vti,96x80x140,0,1.6296679211751898e-08,1.0000002645448345,109554.59467877801,109554.5946758054,954036,59738.50251914773,59738.50251874764,121164,49816.09215963033,84.91512736930353,60.915127369303534,36.915127369303534,92.42502875343617,92.43132336463465,92.41873414223768,152,152,0,0.0001403011903115286,8.119881524326929e-05,8.11568422421423e-05,0.00024300878998195785,0.00014064047351574065,0,60632.80001662855,60632.80001662856,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,17.152102145553485,31.855681608548498,0.014351600486330227,0.014351600458807248,-0.004155523408695494,-0.004155523415365024,-0.004090405148596101,-0.0040904051485961
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00120000.vti,96x80x140,0,1.5933150772471677e-08,1.0000004880430353,109744.83732162374,109744.83730076875,954036,59708.88189543099,59708.88189028885,121164,50035.95542619273,83.4231353120882,59.423135312088206,35.423135312088206,86.38710058887222,86.36833569085148,86.40586548689296,150,152,0,0.00011934514568573568,7.025667302785345e-05,7.024344844310918e-05,0.00020671185596440381,0.00012168812725499612,0,60603.20901353554,60603.20901353556,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,14.2826998568976,26.526494262380634,0.01611303212520509,0.016113031932111475,-0.004649301010704395,-0.004649301096424141,-0.00457644511200739,-0.00457644511200715
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00140000.vti,96x80x140,0,1.6295261624855664e-08,1.0000006438574702,109910.61045537236,109910.61041289548,954036,59682.865991866594,59682.865977512614,121164,50227.74446350572,82.12509885353546,58.12509885353546,34.12509885353546,81.41832996872608,81.45640793973112,81.38025199772103,152,150,0,0.00010238927011386023,6.079933543081958e-05,6.078708232185223e-05,0.00017734341798709955,0.00010530753803260211,0,60577.219125874755,60577.21912587473,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,11.786313386930964,21.890089238419108,0.017647903793788045,0.017647903400500188,-0.005082987708154356,-0.005082987947436078,-0.005003335812806072,-0.00500333581280655
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00160000.vti,96x80x140,0,1.6154014820306955e-08,1.0000006979235363,110054.63381247823,110054.63375899843,954036,59660.06805224926,59660.068028427166,121164,50394.56576022896,80.99474970952265,56.99474970952265,32.99474970952265,76.97133256111402,77.0854835284741,76.85718159375395,148,149,0,8.847242144389358e-05,5.2631485954503964e-05,5.2607218967252905e-05,0.00015323872900946994,9.116040775104863e-05,0,60554.44398419702,60554.44398419702,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,9.61242351591908,17.85263989283229,0.0189813971375963,0.01898139664243384,-0.0054630307505507646,-0.005463031147666563,-0.005377423470224709,-0.005377423470224828
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00180000.vti,96x80x140,0,1.6278109694070477e-08,1.0000006559991537,110179.84679511935,110179.8467363709,954036,59640.08405307381,59640.08402212378,121164,50539.76274204551,80.0175398102503,56.0175398102503,32.0175398102503,73.1200536863692,73.12851280704535,73.11159456569305,150,150,0,7.693954754348594e-05,4.563061567241128e-05,4.559458865858669e-05,0.00013326320545667885,7.903454472526503e-05,0,60534.47996902074,60534.47996902074,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,7.733051365170023,14.362182551208114,0.020140727695261,0.020140727151316918,-0.005796165234340297,-0.0057961657502792144,-0.00570533763978921,-0.005705337639789329
exploratory_not_validation,200000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta060/output/case_VTK_P00_00200000.vti,96x80x140,0,1.5970687326979474e-08,1.000000588972449,110288.89366100487,110288.8936024199,954036,59622.547538708466,59622.547505251896,121164,50666.34612229643,79.17092414915184,55.170924149151844,31.170924149151844,70.02408894971072,70.00543078649935,70.0427471129221,148,150,0,6.727938311384771e-05,3.9661476256644146e-05,3.9612986358651446e-05,0.00011653130985507583,6.869569197969435e-05,0,60516.96099116978,60516.96099116977,51.996614873901834,27.996614873901834,26.597850406250004,25.398764467651834,6.104838330241496,11.338189597375466,0.021150378301548412,0.021150377759117933,-0.006088499997231238,-0.006088500554954302,-0.005993091431944194,-0.005993091431944432
