step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_upper,2160,0,0.0,1748,0.8092592592592592,72,0.03333333333333333,1360,0.6296296296296297,800,0.37037037037037035,0.2179476707447395,0.3217434401288232,0.4603522542409325,2.172249599708997,4.35895341489479,6.434868802576464,0.35776052504739625,0.8603106633767399,1.434371214366424,0.04516725675831619,0.13494237284043664
0,region,sphere_lower90,2688,0,0.0,1072,0.39880952380952384,0,0.0,1656,0.6160714285714286,1032,0.38392857142857145,0.14370329540744603,0.16359348677809968,1.0,0.6897726202356205,2.8740659081489204,3.2718697355619932,0.1293674563193161,0.4679423789472169,0.5383044799848727,0.0726165629423256,0.14706644434833013
0,region,sphere_bottom120,348,0,0.0,0,0.0,0,0.0,348,1.0,0,0.0,0.0004968026864739071,0.001861883741382399,1.0,0.002377716867720812,0.047984270845516375,0.18401752726843432,0.00088004993748383,0.016293177161349155,0.035128761887498125,0.015481800270841763,0.020900720489524554
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,5196,0,0.0,2820,0.5427251732101617,72,0.013856812933025405,3364,0.6474210931485759,1832,0.3525789068514242,0.17359067014408716,0.27972433710446015,0.8435225044235737,1.1855048261970866,3.471813402881743,5.594486742089202,0.20230285407272808,0.6496325439175851,1.1348947225540973,0.05476341861089737,0.14296369099323192
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0_0p05,816,0,0.0,0,0.0,0,0.0,816,1.0,0,0.0,0.006454432186744657,0.009345129164059817,1.0,0.020571409948835745,0.4720928096771956,0.6893687765004145,0.004231894343948216,0.08475879291764049,0.11512730579809805,0.019160410997353442,0.027343912275037716
0,c_bin,c_0p05_0p10,564,0,0.0,96,0.1702127659574468,0,0.0,564,1.0,0,0.0,0.02628399351060155,0.04398664403399694,1.0,0.4834914445663641,1.2938176373653165,2.237744681213855,0.09425772591202275,0.2142170448102512,0.3682713145886658,0.0412969600375756,0.05345663903924774
0,c_bin,c_0p10_0p30,1004,0,0.0,388,0.38645418326693226,0,0.0,624,0.6215139442231076,380,0.3784860557768924,0.09873918871712462,0.13291471936927649,1.0,0.7969685287730832,1.9747837743424923,2.6582943873855296,0.1376097831901762,0.3201406292163384,0.43743031621399625,0.08832551513966667,0.12373960731242645
0,c_bin,c_0p30_0p70,988,0,0.0,924,0.9352226720647774,40,0.04048582995951417,0,0.0,988,1.0,0.23728443762901802,0.3473466278910059,0.40665746135607067,2.459072057021466,4.74568875258036,6.9469325578201175,0.3986164468124806,0.8398882743301376,1.5582499200144466,0.13700354327174746,0.15170551512897976
0,c_bin,c_0p70_0p90,820,0,0.0,816,0.9951219512195122,32,0.03902439024390244,356,0.43414634146341463,464,0.5658536585365853,0.22907418154045972,0.27972433710446015,0.40497850660142254,2.469266846756868,4.581483630809194,5.594486742089202,0.4185279200234435,0.9324567958795665,1.1525394770062158,0.07356060996965821,0.11822145728185883
0,c_bin,c_0p90_0p95,468,0,0.0,468,1.0,0,0.0,468,1.0,0,0.0,0.09880403017681391,0.1337645864922411,0.42627781398268677,2.3458879800875936,3.1482172081697026,3.278447018357779,0.40615728045906785,0.6473365137902465,0.7094621669124715,0.030737789814645755,0.044864219376176344
0,c_bin,c_0p95_1,536,0,0.0,128,0.23880597014925373,0,0.0,536,1.0,0,0.0,0.025459221987689486,0.03702297818487037,1.0,0.37840198622596727,1.5580573325320437,1.773608818250693,0.06395672796057686,0.29800012394345066,0.3738829723698857,0.014364320858373074,0.02128669330616838
0,tangent_bin,t_0_0p005,200,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,0.010858076214969774,0.012008895042055462,1.0,0.0019419383374173586,0.5437770225322996,0.5793947997531717,9.173973675492414e-05,0.01004253434864459,0.01084041468384463,0.015780325680183668,0.043154979232391075
0,tangent_bin,t_0p005_0p01,736,0,0.0,8,0.010869565217391304,0,0.0,736,1.0,0,0.0,0.007485711889373299,0.04030543737377172,1.0,0.02569976258936767,0.435950341250961,1.1047116118729552,0.005086559026438207,0.03926085212764893,0.042651278503137185,0.01850079770984046,0.034410235159131164
0,tangent_bin,t_0p01_0p02,944,0,0.0,180,0.1906779661016949,0,0.0,944,1.0,0,0.0,0.026700064894538213,0.030631675646302283,1.0,0.4863239359530196,1.6573778785541504,1.895635945610999,0.09027250418973973,0.289158426598453,0.3097041720650525,0.027176628125057896,0.055931430451043415
