candidate_count,candidate_max,candidate_max_abs,candidate_mean,candidate_min,candidate_nonfinite,candidate_p95_abs,candidate_std,cell_count,diff_count,diff_max,diff_max_abs,diff_mean,diff_min,diff_nonfinite,diff_p95_abs,diff_std,reference_count,reference_max,reference_max_abs,reference_mean,reference_min,reference_nonfinite,reference_p95_abs,reference_std,region
2856,0.00034648514731379376,0.00034648514731379376,3.7899190443151684e-05,-3.1647099955428324e-06,0,0.0001873835442230784,7.043577640268104e-05,2856,2856,0.0003530223573332822,0.0003530223573332822,1.3289518564541765e-05,-0.00034687500000000007,0,0.0002687499933438901,0.0001049724504267927,2856,0.00034687500000000007,0.00034687500000000007,2.460967187860992e-05,-5.6689668932132666e-05,0,0.00020624999999999184,6.66076987603944e-05,b10_near_interface_offline_fluid
2540,0.00034648514731379376,0.00034648514731379376,4.2614207854009993e-05,-3.1647099955428324e-06,0,0.00019239121694226665,7.333138378488994e-05,2540,2540,0.0003530223573332822,0.0003530223573332822,4.0011757142238256e-05,-4.2690460541616737e-19,0,0.000209177121235987,7.440882521930749e-05,2540,5.5454892261692416e-05,5.6689668932132666e-05,2.6024507117717416e-06,-5.6689668932132666e-05,0,3.6812402393536595e-05,1.4548864049434446e-05,b11_near_interface_tclb_fluid
2540,0.00034648514731379376,0.00034648514731379376,4.2614207854009993e-05,-3.1647099955428324e-06,0,0.00019239121694226665,7.333138378488994e-05,2540,2540,0.0003530223573332822,0.0003530223573332822,4.0011757142238256e-05,-4.2690460541616737e-19,0,0.000209177121235987,7.440882521930749e-05,2540,5.5454892261692416e-05,5.6689668932132666e-05,2.6024507117717416e-06,-5.6689668932132666e-05,0,3.6812402393536595e-05,1.4548864049434446e-05,corrected_near_interface_tclb_phase_fluid
872,0.0002701512171672508,0.0002701512171672508,6.151158433950296e-05,-2.3566511589726207e-06,0,0.00019506968251642044,7.199525725131384e-05,872,872,0.0003092545211924255,0.00034687500000000007,-1.375149090805892e-05,-0.00034687500000000007,0,0.00026875,0.00015659708004211307,872,0.00034687500000000007,0.00034687500000000007,7.526307524756189e-05,-5.6689668932132666e-05,0,0.00026874999999996677,0.00010325230644111964,b10_contact_core_offline_fluid
556,0.0002701512171672508,0.0002701512171672508,9.647140573307692e-05,-2.3566511589726207e-06,0,0.0002121809176592096,6.89681663100176e-05,556,556,0.0003092545211924255,0.0003092545211924255,9.29562914552635e-05,-1.3891340334970526e-19,0,0.00022958462980381068,7.220298626898105e-05,556,5.5454892261692416e-05,5.6689668932132666e-05,3.5151142778134142e-06,-5.6689668932132666e-05,0,4.9665388627789034e-05,2.6255697482989915e-05,b11_contact_core_tclb_fluid
556,0.0002701512171672508,0.0002701512171672508,9.647140573307692e-05,-2.3566511589726207e-06,0,0.0002121809176592096,6.89681663100176e-05,556,556,0.0003092545211924255,0.0003092545211924255,9.29562914552635e-05,-1.3891340334970526e-19,0,0.00022958462980381068,7.220298626898105e-05,556,5.5454892261692416e-05,5.6689668932132666e-05,3.5151142778134142e-06,-5.6689668932132666e-05,0,4.9665388627789034e-05,2.6255697482989915e-05,corrected_contact_core_tclb_phase_fluid
51624,0.00022500000000000002,0.00022500000000000002,-2.2864108297134974e-07,-0.00022500000000000002,0,0.00022499999937522746,8.783644932881504e-05,51624,51624,0.00016875,0.00034687500000000007,-9.180750989573777e-07,-0.00034687500000000007,0,7.134572466881245e-06,1.8601492260176157e-05,51624,0.00034687500000000007,0.00034687500000000007,6.894340159860274e-07,-0.00022500000000000002,0,0.0002249999998092153,9.064258444306694e-05,offline_fluid_tclb_boundary
800,3.760403353726671e-12,1.807918900352631e-11,-9.300917047453259e-13,-1.807918900352631e-11,0,8.07942925400731e-12,3.1832428200750075e-12,800,800,0.00016875,0.00034687500000000007,-4.2718754686908174e-05,-0.00034687500000000007,0,0.00026875,0.000140199735032045,800,0.00034687500000000007,0.00034687500000000007,4.271875375681647e-05,-0.00016875,0,0.00026875,0.00014019973547175335,cylinder_overlap_boundary
50824,0.00022500000000000002,0.00022500000000000002,-2.3224001501730668e-07,-0.00022500000000000002,0,0.00022499999949375418,8.852504443276099e-05,50824,50824,1.6567452363551083e-05,2.92504883099823e-05,-2.6010753106896585e-07,-2.92504883099823e-05,0,3.3105707786262985e-06,3.7588557056004975e-06,50824,0.00022500000000000013,0.00022500000000000013,2.7867516051658584e-08,-0.00022500000000000002,0,0.00022499999978432372,8.948611409081712e-05,outer_boundary
