step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,2301.1039221296824,0.0,0.0,0.9998920759183945,0,0,0.1,0.9999028683265551,0.0,0.33333333333333326,8.189974340818132,0.3333333333333332,0.3333333333333331,1.1102230246251565e-16,0.0016666666666666668,0.0004070016821322974,0.9999999999997272,-0.049991996031495047,0.0037837717683191843,0.0024994603998276703,7.707676545630043e-05,2828,0.0,0.02499330073963317,0.0,0.0,0.004998920799655341,0.04998920747405808,0,0.004629629629629629,0.2962962962962963,2304,2304,0,0.0,0.0,0.0,0.0,648.9885154440876,44828,0.0,0.0,8.090222936019133e-11,0.9998920759183945,276,0.0022102168810386744,-0.0029284961928693273,0.0037837717683191843,0.0037837717683191843,0,0,0
100,2301.1039221296696,-1.2732925824820995e-11,0.0,0.9998042214008811,0,0,0.1,0.999823799260793,0.0,0.33373972015998765,8.189974340818116,0.33367075749471653,0.3333228178035601,0.0003479396911564292,0.0016666666666666668,0.0004070016821322982,0.14511485718299952,-0.04997086691627896,0.001663979955490294,0.0012324318889470145,0.000458357106740779,2931,0.0,0.024974768057311508,0.0,0.0,0.004996281955597545,0.04996281918954374,0,0.0,0.29665825855374034,2304,2304,41472,2301.1039221296696,53.75209917126206,0.0,0.0,665.6834674441966,41542,1.056582120848323e-17,0.08333330997777282,6.694659840522464e-10,0.9996281276564608,325,0.000921173119549124,-0.000998516187771989,0.001663979955490294,0.001663979955490294,0,0,0
200,2301.1039221296573,-2.5011104298755527e-11,0.0,0.9997038044693864,0,0,0.1,0.9997334240224478,0.0,0.33370594829215794,8.189974340818102,0.333616754822477,0.3333250781924012,0.0002916766300757878,0.0016666666666666668,0.00040700168213229893,0.28335276515890134,-0.04995582086177458,0.0014877185520686315,0.001293222515828045,0.0005480695001369598,2941,0.0,0.02495809700602807,0.0,0.0,0.004994238529259409,0.04994238509616108,0,0.0,0.2966284607501511,2304,2304,41472,2301.1039221296573,53.705893346592035,0.0,0.0,670.6632017534284,41530,9.281337341952447e-18,0.08333332227019458,2.6656952579938905e-09,0.9994236875231826,331,0.0008462621969347124,-0.0008014728172788482,0.0014877185520686315,0.0014877185520686315,0,0,0
300,2301.103922129644,-3.8198777474462986e-11,0.0,0.9996966752776831,0,0,0.1,0.9997270077499149,0.0,0.33374870019253194,8.189974340818086,0.33366434625400504,0.333322852668152,0.0003414935858530588,0.0016666666666666668,0.0004070016821322997,0.16095288829284715,-0.04994424857250114,0.0014035731895552868,0.0013785810568360606,0.0006055471922012148,2954,0.0,0.02494631666126224,0.0,0.0,0.004992757050012839,0.04992757031068189,0,0.0,0.29666522218948477,2304,2304,41472,2301.103922129644,53.655425530874666,0.0,0.0,673.7686052386681,41824,9.052025901878903e-18,0.08333319711712468,5.4512184381532264e-09,0.9992754431518575,338,0.0008016644712445431,-0.0006917178356027889,0.0014035731895552868,0.0014035731895552868,0,0,0
