case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,max_mach,nonfinite_total,path_counts
cap_theta030_wall011_mode0,0,30.0,11.0,29.397304912728284,-0.6026950872717158,18.397304912728284,130,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,0.0,1.0028510456102697,0.0,1.0028510456102697,0.9998532782184653,0.9997192263130221,0.0,0.9997192263130221,4.852683375567842,0.028663833592905624,-0.018317647591986508,1.1469636258094469,-0.007026393153352902,0.003835051232112483,0.0,4.852683375567842,0.0,7536.0,0.09359165424739195,0.0,2.1290876432584316,2.2309701606551147,0.0,2.1290876432584316,2.2309701606551147,0.0,0.0,10812.0,1.0,0.0,0.0,0.0,0.9998532782184653,0.0,0.0,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode0,10000,30.0,11.0,29.58828571014186,-0.4117142898581392,18.58828571014186,130,52456.619804514485,-0.00260156609859834,53896.50718471004,-0.002529713388263026,4.350852317399897e-09,0.999765867429304,4.350852317399897e-09,0.9997728469346012,4.350852317399897e-09,0.9997728469346012,0.9998812978029824,0.9997724888384627,0.0,0.9997724888384627,5.230248857894882,0.011032162896453814,-0.01831342455672902,0.3513060515737859,-0.009675097080438046,0.0038111816070769866,0.0,5.230248857894882,0.0,9792.0,0.12160953800298063,0.0,1.4240635196959415,3.6773231997880296,0.0,1.4240635196959415,3.6773231997880296,0.0,0.0,8760.0,1.0,0.0,0.0,0.0,0.9998812978029824,0.0,0.0,1.345548055111647e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode0,20000,30.0,11.0,29.478157627215403,-0.5218423727845973,18.478157627215403,132,52416.87479698928,-0.003357268780333615,53856.801922192295,-0.003264544301291201,1.0018290908133031e-08,0.9997662050527469,1.0018290908133031e-08,0.9997731865804981,1.0018290908133031e-08,0.9997731865804981,0.9998814689958266,0.9997728330033551,0.0,0.9997728330033548,5.2234208865517004,0.008916680920383226,-0.018312943772939128,0.3349541010529541,-0.01093116615853974,0.003791893588451681,0.0,5.223420886551701,0.0,10560.0,0.13114754098360656,0.0,1.2500925373029874,3.697501682862482,0.0,1.2500925373029874,3.697501682862482,0.0,0.0,7900.0,1.0,0.0,0.0,0.0,0.9998814689958266,0.0,0.0,1.5023668396000336e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode0,30000,30.0,11.0,29.288470207960707,-0.7115297920392933,18.288470207960707,134,52385.59422491146,-0.003952030580049734,53825.55263068656,-0.00384287936199963,1.3336992300120618e-08,0.9997670640781626,1.3336992300120618e-08,0.9997738319672868,1.3336992300120618e-08,0.9997738319672868,0.9998819045666083,0.9997734981737597,0.0,0.9997734981737597,5.217372793504375,0.007868422581607836,-0.01836983462902997,0.3281095981241441,-0.011821068381513524,0.003772868930761475,0.0,5.217372793504374,0.0,11036.0,0.13705911574764035,0.0,1.1536520872542009,3.714201180648981,0.0,1.1536520872542009,3.714201180648981,0.0,0.0,7356.0,1.0,0.0,0.0,0.0,0.9998819045666083,0.0,0.0,1.5608503242801692e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode0,40000,30.0,11.0,29.213948464234335,-0.7860515357656652,18.213948464234335,134,52359.10042551777,-0.0044557777547979465,53799.085325092245,-0.004332713532635635,1.5255732447549136e-08,0.9997697600960986,1.5255732447549136e-08,0.9997763675166685,1.5255732447549136e-08,0.9997763675166685,0.9998832715859227,0.9997760406528619,0.0,0.9997760406528619,5.213740744902592,0.00719406813568006,-0.018317515175580334,0.3244020011699337,-0.01252046743408999,0.0037546124715710947,0.0,5.213740744902592,0.0,11408.0,0.141679085941381,0.0,1.0862549513151387,3.7271590171403037,0.0,1.0862549513151387,3.7271590171403037,0.0,0.0,6984.0,1.0,0.0,0.0,0.0,0.9998832715859227,0.0,0.0,1.602851880478963e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode0,50000,30.0,11.0,28.96071934786895,-1.0392806521310511,17.96071934786895,136,52335.80079732609,-0.004898791672878599,53775.80899652879,-0.00476349183973245,1.5544880656109053e-08,0.9997735002028174,1.599808390619154e-08,0.9997801007615862,1.599808390619154e-08,0.9997801007615862,0.9998851680050386,0.9997797645070441,0.0,0.9997797645070439,5.21187671186393,0.006702327436715143,-0.018316148782048236,0.3221665706151079,-0.013099469277688945,0.0037371255898373274,0.0,5.211876711863931,0.0,11680.0,0.14505712866368603,0.0,1.0362663540972947,3.737464980461117,0.0,1.0362663540972947,3.737464980461117,0.0,0.0,6660.0,1.0,0.0,0.0,0.0,0.9998851680050386,0.0,0.0,1.6264855470443726e-05,0,"{""2"": 64136, ""5"": 16384}"
