step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,7536,0,0.0,0,0.0,0,0.0,5048,0.6698513800424628,2488,0.33014861995753714,0.03227396100035167,0.03286048750731019,1.0,0.23666474907007884,0.6454792200070333,0.6572097501462038,0.058981214403488524,0.10497331677102847,0.10715931564559117,0.06133080428151852,0.15245514100433458
0,region,sphere_upper,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,7536,0,0.0,0,0.0,0,0.0,5048,0.6698513800424628,2488,0.33014861995753714,0.03227396100035167,0.03286048750731019,1.0,0.23666474907007884,0.6454792200070333,0.6572097501462038,0.058981214403488524,0.10497331677102847,0.10715931564559117,0.06133080428151852,0.15245514100433458
0,c_bin,c_0_0p05,1000,0,0.0,0,0.0,0,0.0,1000,1.0,0,0.0,0.0012075454293092368,0.0012861062206601295,1.0,0.025176509979021107,0.09719021441801876,0.10300211661427765,0.012690539768444899,0.05799266982992669,0.06013101778846699,0.01608859262834797,0.024543048581596616
0,c_bin,c_0p05_0p10,740,0,0.0,0,0.0,0,0.0,740,1.0,0,0.0,0.0019766728956981338,0.001999939263693822,1.0,0.09978825838164719,0.12434242313601844,0.12535355697268724,0.0716436059185568,0.08064802827945279,0.0815775627181266,0.036112298180738744,0.0476526612431514
0,c_bin,c_0p10_0p30,1324,0,0.0,0,0.0,0,0.0,960,0.7250755287009063,364,0.27492447129909364,0.011833237453503943,0.012741740217142136,1.0,0.07913164592614091,0.23666474907007884,0.25483480434284267,0.023707032934017793,0.05460016300741045,0.05858590180474425,0.08324426169947649,0.11862949547187074
0,c_bin,c_0p30_0p70,1632,0,0.0,0,0.0,0,0.0,0,0.0,1632,1.0,0.03284275241570074,0.03295315942650324,1.0,0.5746534482243434,0.6568550483140148,0.6590631885300647,0.08380107296403069,0.10712375833662428,0.10776047755114186,0.14636025225266994,0.15386520038625762
0,c_bin,c_0p70_0p90,1276,0,0.0,0,0.0,0,0.0,784,0.6144200626959248,492,0.38557993730407525,0.030833473620024095,0.03136094847678898,1.0,0.4960328319108193,0.6166694724004819,0.6272189695357796,0.08388239241136738,0.10314345194917265,0.10461084909079503,0.09072827106264036,0.12775463181251415
0,c_bin,c_0p90_0p95,696,0,0.0,0,0.0,0,0.0,696,1.0,0,0.0,0.01219825821570359,0.012558719071939402,1.0,0.47442671267916203,0.4820483242743501,0.4844203875996116,0.07881830095134507,0.08061138960973352,0.08116795788751575,0.03641927559553615,0.05062270342068331
0,c_bin,c_0p95_1,868,0,0.0,0,0.0,0,0.0,868,1.0,0,0.0,0.0035803488551985835,0.003788788374339776,1.0,0.05043634268916277,0.28531918007691187,0.29596939566912467,0.008489067057671785,0.04755870530923033,0.049153625128375754,0.016411549453357488,0.025097148072789566
0,tangent_bin,t_0_0p005,60,0,0.0,0,0.0,0,0.0,60,1.0,0,0.0,1.9012140997341028e-06,1.9012140997341028e-06,1.0,6.672081569847907e-05,0.00019012140997341027,0.00019012140997341027,1.1493409133126407e-05,3.275997693255122e-05,3.275997693255122e-05,0.010501676465884013,0.010721630941751603
