step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,7536,0,0.0,5904,0.7834394904458599,0,0.0,4840,0.6422505307855626,2696,0.35774946921443734,0.1452182603460296,0.1465692276876374,0.5101858532992269,1.960075120730183,2.904365206920592,2.9313845537527476,0.0001333662380877418,0.00019766980081513389,0.00019949596297772493,0.06133080428151852,0.15245514100433458
0,region,sphere_upper,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,7536,0,0.0,5904,0.7834394904458599,0,0.0,4840,0.6422505307855626,2696,0.35774946921443734,0.1452182603460296,0.1465692276876374,0.5101858532992269,1.960075120730183,2.904365206920592,2.9313845537527476,0.0001333662380877418,0.00019766980081513389,0.00019949596297772493,0.06133080428151852,0.15245514100433458
0,c_bin,c_0_0p05,1000,0,0.0,212,0.212,0,0.0,1000,1.0,0,0.0,0.023313168662569085,0.024952548981112876,1.0,0.34234616782400473,1.4841469208087263,1.5520888939792998,2.331570856740017e-05,0.00010107427871727494,0.0001057009997219708,0.01608859262834797,0.024543048581596616
0,c_bin,c_0p05_0p10,740,0,0.0,740,1.0,0,0.0,740,1.0,0,0.0,0.06833590755533836,0.06972196009773474,0.4236733007119256,2.360309224866508,2.3994970070617736,2.4042809992075824,0.00016072545257189157,0.0001634025318245961,0.00016372920975112073,0.036112298180738744,0.0476526612431514
