case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,wall_stage8_limiter_nonzero_count,wall_stage8_active_count,wall_stage8_delta_limiter_count,wall_stage8_normal_limiter_count,wall_stage8_normal_limiter_fraction,wall_stage8_vector_limiter_count,wall_stage8_vector_limiter_fraction,wall_stage8_missing_wall_data_count,wall_stage8_normal_low_agreement_count,wall_stage8_local_wall_angle_wall_p50,wall_stage8_local_wall_angle_wall_min,wall_stage8_local_wall_angle_wall_max,wall_stage8_local_wall_normal_mag_wall_p50,wall_stage8_fluid_wall_angle_p50,wall_stage8_fluid_wall_angle_min,wall_stage8_fluid_wall_angle_max,wall_stage8_fluid_wall_normal_mag_p50,wall_stage8_fluid_wall_data_count_p50,wall_stage8_fluid_wall_data_count_p05,wall_stage8_grad_candidate_use_sum,wall_stage8_grad_candidate_mag_p50,wall_stage8_grad_candidate_mag_max,wall_stage8_normal_agreement_p05,wall_stage8_normal_agreement_p50,wall_stage8_used_geom_normal_sum,wall_stage8_data_fluid_count,wall_stage8_active_fluid_count,wall_stage8_fluid_wall_angle_data_p50,wall_stage8_fluid_wall_angle_active_p50,wall_stage8_fluid_wall_data_count_data_p50,wall_stage8_fluid_wall_data_count_active_p50,wall_stage8_normal_agreement_data_p05,wall_stage8_normal_agreement_data_p50,wall_stage8_normal_agreement_active_p05,wall_stage8_normal_agreement_active_p50,wall_stage8_used_geom_normal_data_sum,wall_stage8_used_geom_normal_active_sum,wall_stage8_grad_write_delta_mag_active_p50,wall_stage8_grad_write_delta_mag_active_max,wall_stage8_contact_residual_active_p99,wall_stage8_normal_delta_raw_active_p99,wall_stage8_normal_delta_limited_active_p99,wall_stage8_vector_delta_raw_active_p99,wall_stage8_vector_delta_limited_active_p99,wall_stage8_limiter_ratio_active_p50,max_mach,nonfinite_total,path_counts
cap_theta030_wall008_mode1,0,30.0,,29.39464187111961,-0.6053581288803898,nan,130,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5956.469053172502,0.003991351225436294,0.0,0.0,0.004172345140566694,0.0,0.1444487826716947,0.0,0.0,0.0,0.05,5266368.0,128.0,1491340,7536,6532,6532,0.8667728237791932,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.21839334447457326,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.03066540214075926,0.05,0.177309859820717,-0.025140088051876685,-6.768750231952289e-06,0.4081444557114358,0.05,0.16887442625589683,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,100,30.0,,29.432460881814787,-0.5675391181852127,nan,130,52520.01384204362,-0.0013962060508888935,53959.83782820152,-0.0013576442057785863,-1.8321365573391812e-31,0.9997680784019299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5962.770543336667,0.003995573770750355,0.0,0.0,0.002703991512899232,0.0,0.11394773457663493,0.0,0.0,0.0,0.05,5269264.0,128.0,1491344,7500,6500,6500,0.8666666666666667,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7500.0,8.552188243382142e-12,0.2163341336434104,0.0,0.0,77752.0,77752,7500,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7500.0,0.03222072245067892,0.05,0.1590851718478853,-0.027238631329077584,-1.6741540422218197e-05,0.400462248471519,0.05,0.16594383911166777,1.220152609790331e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,200,30.0,,29.438096366898183,-0.5619036331018172,nan,130,52518.807118600664,-0.0014191504204773592,53958.63231148208,-0.0013799548743259056,1.9113342145993394e-29,0.9997656775370651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6003.101905611766,0.0040225992838191236,0.0,0.0,0.0025417230149503843,0.0,0.10126005994565479,0.0,0.0,0.0,0.05,5275600.0,128.0,1491364,7516,6536,6536,0.8696114954763172,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7516.0,5.896219960350007e-11,0.21642026627714311,0.0,0.0,77752.0,77752,7516,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7516.0,0.0325133623433297,0.05,0.15456866837357153,-0.027337515334106444,-6.942065417748036e-05,0.395135554974641,0.05,0.16904435717665262,1.249537728131372e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,300,30.0,,29.44380941686478,-0.5561905831352192,nan,130,52517.68778164264,-0.0014404332429904954,53957.51409386102,-0.0014006498861037055,7.644005119321363e-25,0.9997634394626268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6038.244145176565,0.0040461476343098945,0.0,0.0,0.0024243039923990367,0.0,0.09766658315273735,0.0,0.0,0.0,0.05,5282080.0,128.0,1491336,7592,6584,6584,0.8672286617492097,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7592.0,1.2836618898420652e-10,0.2164848674204624,0.0,0.0,77752.0,77752,7592,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7592.0,0.03240616387834051,0.05,0.1519615444134873,-0.027354734739975253,-8.230398999000451e-06,0.39083811239622623,0.05,0.17227314965452917,1.2317066487286602e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,400,30.0,,29.449174612147864,-0.5508253878521359,nan,130,52516.61017383208,-0.001460922636829073,53956.437563658306,-0.0014205733829300799,2.4122546440797976e-22,0.9997672464231306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6072.074121218141,0.004068816654349226,0.0,0.0,0.0023478034059523766,0.0,0.09503146537578877,0.0,0.0,0.0,0.05,5285696.0,128.0,1491328,7632,6616,6616,0.8668763102725366,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7632.0,1.9150276445913865e-10,0.21654182213754436,0.0,0.0,77752.0,77752,7632,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7632.0,0.03248212605371037,0.05,0.14890212123020807,-0.02736808472433667,-1.3061037327070545e-05,0.38705249008122283,0.05,0.17496061100311328,1.2116958690951498e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,500,30.0,,29.454323815512222,-0.5456761844877782,nan,130,52515.561938512416,-0.0014808535486966153,53955.39037657395,-0.0014399538225119413,2.0561103008660768e-20,0.9997653292361437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6105.041877649,0.004090907912417646,0.0,0.0,0.002288148424827514,0.0,0.09357950842124418,0.0,0.0,0.0,0.05,5289312.0,128.0,1491304,7696,6656,6656,0.8648648648648649,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7696.0,2.42329515031265e-10,0.21659485767354933,0.0,0.0,77752.0,77752,7696,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7696.0,0.03265547086986875,0.05,0.14651192913063704,-0.027166621202016086,-5.500127490555114e-06,0.3834882284112633,0.05,0.17758244895405847,1.1933153862637726e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,600,30.0,,29.459217629747386,-0.5407823702526144,nan,130,52514.5360476007,-0.001500359608990143,53954.36551155304,-0.0014589211445063424,8.772108037602995e-19,0.9997653035633218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6137.345537364224,0.004112554168049875,0.0,0.0,0.002233781858376073,0.0,0.09219465158722884,0.0,0.0,0.0,0.05,5290720.0,128.0,1491288,7728,6672,6672,0.8633540372670807,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7728.0,2.820181249483876e-10,0.21664508398392732,0.0,0.0,77752.0,77752,7728,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7728.0,0.03275626577921761,0.05,0.1436838973580615,-0.02644292141074499,-1.729133065837358e-05,0.38011512465387487,0.05,0.18002166483224963,1.1756419049090831e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,700,30.0,,29.463849805132842,-0.5361501948671581,nan,130,52513.53025457275,-0.0015194835326176723,53953.36072431815,-0.0014775168840732824,1.7903032333241878e-17,0.9997664286573057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6169.067617981594,0.004133810715211502,0.0,0.0,0.002188682973492809,0.0,0.0906954850949728,0.0,0.0,0.0,0.05,5293088.0,128.0,1491264,7776,6696,6696,0.8611111111111112,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7776.0,3.1316234790247956e-10,0.21669296151203749,0.0,0.0,77752.0,77752,7776,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7776.0,0.032738090382595564,0.05,0.14099456426946647,-0.026227025040329147,-1.7115489142386874e-05,0.3769133119977121,0.05,0.18209089415812757,1.1602582795052018e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,800,30.0,,29.46828945572985,-0.5317105442701511,nan,130,52512.5433316044,-0.0015382486651535758,53952.37478827281,-0.0014957637420069435,1.944646484698375e-16,0.9997653440629302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6200.269571687314,0.004154718732200695,0.0,0.0,0.0021490689291740034,0.0,0.0909430801578349,0.0,0.0,0.0,0.05,5295424.0,128.0,1491256,7816,6728,6728,0.8607983623336745,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7816.0,3.3720738528771255e-10,0.21673877514431664,0.0,0.0,77752.0,77752,7816,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7816.0,0.03252631172590344,0.05,0.13894190623356292,-0.02591259053460901,-1.3359961211453584e-05,0.37396818727028486,0.05,0.1836574491911868,1.1463277621290579e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall008_mode1,900,30.0,,29.472516973619694,-0.5274830263803061,nan,130,52511.57323647863,-0.0015566938368551321,53951.40566324218,-0.0015136994761122582,1.3112807186282476e-15,0.9997655973248225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6230.958125779094,0.00417528272689078,0.0,0.0,0.0021114057986661864,0.0,0.09109253121269544,0.0,0.0,0.0,0.05,5297792.0,128.0,1491216,7880,6752,6752,0.8568527918781725,0,0.0,1414592,0,1.5707963267948966,0.13962634015954636,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7880.0,3.565091723375974e-10,0.2167827431327557,0.0,0.0,77752.0,77752,7880,1.5707963267948968,0.1396263401595464,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7880.0,0.032581644341674945,0.05,0.13628621995072443,-0.025288484871156456,-5.597588717165033e-06,0.3712570753002525,0.05,0.18626407305675546,1.1334545605194139e-05,0,"{""2"": 64136, ""5"": 16384}"
