case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,wall_stage8_limiter_nonzero_count,wall_stage8_active_count,wall_stage8_delta_limiter_count,wall_stage8_normal_limiter_count,wall_stage8_normal_limiter_fraction,wall_stage8_vector_limiter_count,wall_stage8_vector_limiter_fraction,wall_stage8_missing_wall_data_count,wall_stage8_normal_low_agreement_count,wall_stage8_local_wall_angle_wall_p50,wall_stage8_local_wall_angle_wall_min,wall_stage8_local_wall_angle_wall_max,wall_stage8_local_wall_normal_mag_wall_p50,wall_stage8_fluid_wall_angle_p50,wall_stage8_fluid_wall_angle_min,wall_stage8_fluid_wall_angle_max,wall_stage8_fluid_wall_normal_mag_p50,wall_stage8_fluid_wall_data_count_p50,wall_stage8_fluid_wall_data_count_p05,wall_stage8_grad_candidate_use_sum,wall_stage8_grad_candidate_mag_p50,wall_stage8_grad_candidate_mag_max,wall_stage8_normal_agreement_p05,wall_stage8_normal_agreement_p50,wall_stage8_used_geom_normal_sum,wall_stage8_data_fluid_count,wall_stage8_active_fluid_count,wall_stage8_fluid_wall_angle_data_p50,wall_stage8_fluid_wall_angle_active_p50,wall_stage8_fluid_wall_data_count_data_p50,wall_stage8_fluid_wall_data_count_active_p50,wall_stage8_normal_agreement_data_p05,wall_stage8_normal_agreement_data_p50,wall_stage8_normal_agreement_active_p05,wall_stage8_normal_agreement_active_p50,wall_stage8_used_geom_normal_data_sum,wall_stage8_used_geom_normal_active_sum,wall_stage8_grad_write_delta_mag_active_p50,wall_stage8_grad_write_delta_mag_active_max,wall_stage8_contact_residual_active_p99,wall_stage8_normal_delta_raw_active_p99,wall_stage8_normal_delta_limited_active_p99,wall_stage8_vector_delta_raw_active_p99,wall_stage8_vector_delta_limited_active_p99,wall_stage8_limiter_ratio_active_p50,max_mach,nonfinite_total,path_counts
cap_theta030_wall015_mode1,0,30.0,,29.402218004427468,-0.5977819955725323,nan,130,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5956.469053172502,0.003991351225436294,0.0,0.0,0.0039048784402908317,0.0,0.12010654021919265,0.0,0.0,0.0,0.05,5194176.0,128.0,1490776,7536,5968,5968,0.7919320594479831,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.21839334447457326,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.03066540214075926,0.05,0.15296761736821496,-0.008017129038383242,-2.7680288693683115e-06,0.14319217471102455,0.05,0.500528260491698,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,100,30.0,,29.451134748644048,-0.5488652513559522,nan,128,52521.08037404027,-0.0013759272500982818,53960.90329366621,-0.0013379254856247878,-1.8321365573391792e-31,0.9997681245948037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5955.335965423847,0.003990591958304417,0.0,0.0,0.0024517863540066596,0.0,0.089716544540342,0.0,0.0,0.0,0.05,5198096.0,128.0,1490788,7500,5944,5944,0.7925333333333333,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7500.0,8.552185226600276e-12,0.2160572061995015,0.0,0.0,77752.0,77752,7500,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7500.0,0.032172356520675294,0.05,0.1364599184391636,-0.008832237402774112,-5.218219479465215e-06,0.13988362305671526,0.05,0.48764524948434096,1.1537611240374779e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,200,30.0,,29.444065681616856,-0.5559343183831444,nan,130,52520.06403375969,-0.001395251716827867,53959.88796972596,-0.0013567162294890215,1.9113337003333428e-29,0.9997657071958339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5989.428176728927,0.004013436698729601,0.0,0.0,0.002293874780152373,0.0,0.08290933583216083,0.0,0.0,0.0,0.05,5203376.0,128.0,1490804,7508,5968,5968,0.7948854555141183,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7508.0,5.896215916823955e-11,0.2161351485773722,0.0,0.0,77752.0,77752,7508,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7508.0,0.03241044307793232,0.05,0.13222382678009525,-0.00884506884193276,-1.630597247266477e-05,0.1372095314401113,0.05,0.4825960888806632,1.0466821152145901e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,300,30.0,,29.448948145973503,-0.5510518540264968,nan,130,52519.12755542682,-0.001413057706349666,53958.952427871416,-0.001374030435001315,7.64400058449381e-25,0.9997634652767865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6018.673944801025,0.0040330339015676175,0.0,0.0,0.002182282477475315,0.0,0.07678363786620543,0.0,0.0,0.0,0.05,5205728.0,128.0,1490768,7560,5984,5984,0.7915343915343915,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7560.0,1.283654937478858e-10,0.21619247126101357,0.0,0.0,77752.0,77752,7560,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7560.0,0.032443109872979714,0.05,0.1294374553821956,-0.00884450350157706,-1.8956111655692026e-06,0.13496505548409146,0.05,0.48501362085217226,1.0331704887401202e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,400,30.0,,29.453544180154104,-0.546455819845896,nan,130,52518.228161214116,-0.001430158586706717,53958.05393305293,-0.0013906590057739048,2.412251999439339e-22,0.9997672759564691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6046.888311767167,0.004051939976149712,0.0,0.0,0.0021054529412363973,0.0,0.07127762388410047,0.0,0.0,0.0,0.05,5209536.0,128.0,1490760,7600,6016,6016,0.791578947368421,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7600.0,1.9150333778062034e-10,0.2162427629080755,0.0,0.0,77752.0,77752,7600,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7600.0,0.03239138126161109,0.05,0.12739960535089023,-0.008847206961686255,-5.366665217690039e-06,0.13302838528047684,0.05,0.48823356215095404,1.017814676242111e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,500,30.0,,29.457976654683122,-0.5420233453168777,nan,130,52517.35422566476,-0.001446775401734132,53957.1808714391,-0.0014068168806281973,2.0561066286197685e-20,0.9997653584669406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6074.438900531105,0.004070401261727259,0.0,0.0,0.0020518956775836448,0.0,0.0700103434612567,0.0,0.0,0.0,0.05,5211392.0,128.0,1490736,7648,6040,6040,0.7897489539748954,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7648.0,2.423401312286898e-10,0.21628965734385433,0.0,0.0,77752.0,77752,7648,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7648.0,0.03238755846774938,0.05,0.12446171538668988,-0.008801318734407372,-2.9951593323150086e-06,0.13110404769726985,0.05,0.49255033029390105,1.0037760583023653e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,600,30.0,,29.462193851232943,-0.5378061487670571,nan,130,52516.49913664422,-0.0014630338730789389,53956.32663750756,-0.0014226263089016395,8.77208555460527e-19,0.9997653335429922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6101.363216940535,0.0040884428904733325,0.0,0.0,0.002003983972099398,0.0,0.06899503138800832,0.0,0.0,0.0,0.05,5211424.0,128.0,1490696,7696,6048,6048,0.7858627858627859,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7696.0,2.820066032562302e-10,0.21633418870098534,0.0,0.0,77752.0,77752,7696,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7696.0,0.032526182397414005,0.05,0.12233673636145304,-0.008327297970443234,-2.684655652684501e-06,0.12942318172993972,0.05,0.5001826197316224,9.900233407246877e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,700,30.0,,29.466195201619563,-0.5338047983804373,nan,130,52515.660966238465,-0.00147897065766698,53955.489305272225,-0.0014381229350913076,1.7902978495175422e-17,0.9997664588805898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6127.751695683414,0.004106125461477659,0.0,0.0,0.001957938208693551,0.0,0.06783934591495348,0.0,0.0,0.0,0.05,5210784.0,128.0,1490664,7728,6048,6048,0.782608695652174,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7728.0,3.131313279253923e-10,0.21637675509377358,0.0,0.0,77752.0,77752,7728,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7728.0,0.03259875933253452,0.05,0.12011913566493282,-0.008176922892913035,-5.396733959210711e-06,0.1278292719897465,0.05,0.50759550396558,9.782523154271508e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,800,30.0,,29.470036599856673,-0.5299634001433269,nan,130,52514.83875048753,-0.0014946040840175512,53954.667911736986,-0.0014533245815024302,1.944639801360272e-16,0.9997653740314656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6153.648900759824,0.004123478836487984,0.0,0.0,0.0019205520276911212,0.0,0.06699384806408766,0.0,0.0,0.0,0.05,5216352.0,128.0,1490680,7760,6096,6096,0.7855670103092783,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7760.0,3.3737198449946143e-10,0.2164175906734242,0.0,0.0,77752.0,77752,7760,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7760.0,0.03267337727966184,0.05,0.11773938094200509,-0.008155656114965873,-4.171021489050998e-06,0.12627511688979567,0.05,0.5151081050061711,9.676389001630695e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015_mode1,900,30.0,,29.47369386776968,-0.5263061322303209,nan,130,52514.03067250654,-0.0015099686979731007,53953.860641834035,-0.0014682648398518208,1.3112757178476856e-15,0.9997656278075031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6179.093004140828,0.004140528594037855,0.0,0.0,0.001888909914327165,0.0,0.06707212968730188,0.0,0.0,0.0,0.05,5216736.0,128.0,1490664,7792,6112,6112,0.784394250513347,0,0.0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7792.0,3.5607039948134185e-10,0.21645687230063404,0.0,0.0,77752.0,77752,7792,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7792.0,0.03272862972550397,0.05,0.11601776749150218,-0.008162623533870761,-4.398090756965692e-06,0.1249234899166948,0.05,0.5229037678257724,9.578006107613495e-06,0,"{""2"": 64136, ""5"": 16384}"
