step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,3794.1053589738644,0.0,0.0,0.9998920759183945,0,0,0.1,0.9999028683265551,0.0,0.33333333333333326,9.675503903097358,0.33333333333333315,0.3333333333333331,5.551115123125783e-17,0.0016666666666666668,0.0003445126338346321,0.9999999999998389,-0.04971664363565744,0.0027481442110731517,0.0024732176483932638,5.802972908402066e-05,4212,0.0,0.024751462065071797,0.0,0.0,0.0049464352967865275,0.04946427733412069,0,0.004629629629629629,0.2962962962962963,2304,2304,0,0.0,0.0,0.0,0.0,963.0289497362394,55164,0.0,0.0,4.497227590417557e-11,0.9946293672512391,276,0.0015630755507559896,-0.0030933626191143185,0.0027481442110731517,0.0030933626191143185,0,0,0
100,3794.105358973843,-2.1373125491663814e-11,0.0,0.999919997735808,0,0,0.1,0.9999279979622272,0.0,0.33368556924855175,9.67550390309734,0.3336411195500036,0.33331693935453194,0.0003241801954716461,0.0016666666666666668,0.0003445126338346327,0.059017976022168905,-0.049876664371905924,0.0014520997841859968,0.0015911632319841004,0.0003552451680882927,4309,0.0,0.024883443781279165,0.0,0.0,0.004980473410399349,0.049804678402761475,0,0.0,0.2966136925281611,2304,2304,41472,3794.105358973843,44.39829098143126,0.0,0.0,971.6972351603987,52190,1.2443656436124752e-17,0.0833328896390466,1.3937189537173468e-10,0.9980456204308727,303,0.0008353948631013216,-0.001148333985787182,0.0014520997841859968,0.0014520997841859968,0,0,0
200,3794.1053589738226,-4.18367562815547e-11,0.0,0.9999111940033207,0,0,0.1,0.9999200746029887,0.0,0.3336386024268482,9.675503903097322,0.3335992620316721,0.3333191220093358,0.0002801400223363393,0.0016666666666666668,0.0003445126338346333,0.18685123614129348,-0.049808640025716805,0.0012952911738301437,0.0016860653760785269,0.0004107803953309046,4320,0.0,0.024835209468007848,0.0,0.0,0.004970131860056373,0.04970127930070485,0,0.0,0.29656909023296085,2304,2304,41472,3794.1053589738226,44.86352011368004,0.0,0.0,975.2369342027762,51979,1.2581506301123318e-17,0.08333333308688182,3.421751509626469e-10,0.9970088458447869,307,0.000755301431059718,-0.0009246791670158875,0.0012952911738301437,0.0012952911738301437,0,0,0
300,3794.1053589738017,-6.275513442233205e-11,0.0,0.9999326366534803,0,0,0.1,0.9999393729881323,0.0,0.33368191534107405,9.675503903097304,0.333638965396142,0.3333162753123347,0.0003226900838073088,0.0016666666666666668,0.000344512633834634,0.06334325038947629,-0.04979022101538611,0.0012072039854263733,0.001741233122834079,0.00044697331724373674,4306,0.0,0.024812889789229683,0.0,0.0,0.004969570968679479,0.04969567535573288,0,0.0,0.29660677457794005,2304,2304,41472,3794.1053589738017,45.23821055756337,0.0,0.0,976.93339848481,52051,1.2671592929828536e-17,0.08333332755417697,5.660554725330601e-10,0.99695256964373,315,0.000712599705494539,-0.0008079855656010802,0.0012072039854263733,0.0012072039854263733,0,0,0
