step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,phase_wall_wetting_correction_abs,phase_wall_wetting_clamp_cells,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,4093.730223373706,0.0,0.0,0.9997911573421636,0,0,0.1,0.9998120416079472,0.0,0.33333333333333326,9.923774108018574,0.33333333333333315,0.3333333333333333,-1.6653345369377348e-16,0.0016666666666666668,0.00033589371312270653,1.0000000000004958,-0.04999672913660428,0.0027038373125922886,0.0006302146244715518,7.772315351717978e-05,4532,0.0,0.02499314384364242,0.0,0.0,0.0012604292489430933,0.00401738471864977,0,0.004629629629629629,0.2962962962962963,9216,9216,0,0.0,0.0,0.0,0.0,0,0.0,1038.5519502196858,64436,0.0,0.0,0.0,0.9999719826173243,504,0.00401738471864977,-0.003666130716424797,0.0027038373125922886,0.003666130716424797,2784,0,0
100,4093.7302233736864,-1.9554136088117957e-11,0.0,0.9997324421693269,0,0,0.1,0.9997591979523942,0.0,0.33365196769310823,9.923774108018558,0.33343695000781876,0.33333274595593726,0.00010420405188149573,0.0016666666666666668,0.0003358937131227071,0.6897707583963371,-0.049995805992629636,0.0030157875924309904,0.0010069100352746794,0.0004296734671619648,5689,0.0,0.024991214612037307,0.0,0.0,0.0006040498891132942,0.001214520452432063,0,0.0,0.29657868531932285,9216,9216,82944,4093.730223373687,221.93212081460325,17.29010429705895,17.290104297058956,0,0.0,1284.3482169039378,64257,9.536450256053039e-18,0.08333332782232736,2.3453527528201663e-15,0.9999640920513437,1107,0.001214520452432063,-0.0007879086264445908,0.0030157875924309904,0.0030157875924309904,723,0,0
