step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_upper,2160,0,0.0,1816,0.8407407407407408,1672,0.774074074074074,488,0.22592592592592592,0.2179476707447395,0.3217434401288232,0.41141455285574724,2.43066313927703,7.875898214914127,13.018893954346563,0.04516725675831619,0.13494237284043664
0,region,sphere_lower90,2688,0,0.0,1072,0.39880952380952384,1664,0.6190476190476191,1024,0.38095238095238093,0.14370329540744603,0.16359348677809968,1.0,0.6897726202356205,2.8740659081489204,3.2718697355619932,0.0726165629423256,0.14706644434833013
0,region,sphere_bottom120,348,0,0.0,0,0.0,348,1.0,0,0.0,0.0004968026864739071,0.001861883741382399,1.0,0.002922808171979546,0.04800527087834739,0.18401752726843432,0.015481800270841763,0.020900720489524554
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,5196,0,0.0,2888,0.5558121632024634,3684,0.7090069284064665,1512,0.2909930715935335,0.17359067014408716,0.27972433710446015,0.7908241054044747,1.2645036907272071,5.1247540519759145,10.531980289965494,0.05476341861089737,0.14296369099323192
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0_0p05,816,0,0.0,0,0.0,816,1.0,0,0.0,0.006454432186744657,0.009345129164059817,1.0,0.02119094597153188,0.4720928096771956,0.6893687765004145,0.019160410997353442,0.027343912275037716
0,c_bin,c_0p05_0p10,564,0,0.0,96,0.1702127659574468,564,1.0,0,0.0,0.02628399351060155,0.04398664403399694,1.0,0.4834914445663641,1.2938176373653165,2.544427160549903,0.0412969600375756,0.05345663903924774
0,c_bin,c_0p10_0p30,1004,0,0.0,388,0.38645418326693226,632,0.6294820717131474,372,0.3705179282868526,0.09873918871712462,0.13291471936927649,1.0,0.7969685287730832,1.9747837743424923,2.659913780685535,0.08832551513966667,0.12373960731242645
0,c_bin,c_0p30_0p70,988,0,0.0,924,0.9352226720647774,24,0.024291497975708502,964,0.9757085020242915,0.23728443762901802,0.3473466278910059,0.40665746135607067,2.459072057021466,4.74568875258036,10.531980289965498,0.13700354327174746,0.15170551512897976
0,c_bin,c_0p70_0p90,820,0,0.0,816,0.9951219512195122,644,0.7853658536585366,176,0.2146341463414634,0.22907418154045972,0.27972433710446015,0.33304332933602326,3.0026123087156997,9.873269182353225,13.018893954346565,0.07356060996965821,0.11822145728185883
0,c_bin,c_0p90_0p95,468,0,0.0,468,1.0,468,1.0,0,0.0,0.09880403017681391,0.1337645864922411,0.3201142113355247,3.1238850528627715,7.432415476958531,9.087196926027763,0.030737789814645755,0.044864219376176344
0,c_bin,c_0p95_1,536,0,0.0,196,0.3656716417910448,536,1.0,0,0.0,0.025459221987689486,0.03702297818487037,1.0,0.5222468640449132,3.2492198628603552,4.516421800749633,0.014364320858373074,0.02128669330616838
0,tangent_bin,t_0_0p005,200,0,0.0,0,0.0,200,1.0,0,0.0,0.010858076214969774,0.012008895042055462,1.0,0.0024615797606760276,0.5437770225322996,0.5793947997531717,0.015780325680183668,0.043154979232391075
0,tangent_bin,t_0p005_0p01,736,0,0.0,8,0.010869565217391304,736,1.0,0,0.0,0.007485711889373299,0.04030543737377172,1.0,0.04062276193024779,0.435950341250961,1.1047116118729552,0.01850079770984046,0.034410235159131164
