step,group,bin,active_count,limiter_count,limiter_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50
600,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
600,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
700,region,none_or_unknown,0,0,nan,nan,nan,nan
700,region,sphere_upper,892,408,0.45739910313901344,0.6134346516496848,0.6597594151089059,1.0
700,region,sphere_lower90,0,0,nan,nan,nan,nan
700,region,sphere_bottom120,0,0,nan,nan,nan,nan
700,region,outer_or_other_wall,0,0,nan,nan,nan,nan
700,theta_zone,sphere11,892,408,0.45739910313901344,0.6134346516496848,0.6597594151089059,1.0
700,theta_zone,outer90,0,0,nan,nan,nan,nan
700,theta_zone,fallback,0,0,nan,nan,nan,nan
700,c_bin,c_0_0p05,224,0,0.0,0.07757163498843699,0.08287193639375878,1.0
700,c_bin,c_0p05_0p10,152,0,0.0,0.16739033925384816,0.18468187237073033,1.0
700,c_bin,c_0p10_0p30,196,128,0.6530612244897959,0.42118536335145107,0.4417088195135458,0.874252073973798
700,c_bin,c_0p30_0p70,168,168,1.0,0.6597594151089076,0.678735645941078,0.44293768966500147
700,c_bin,c_0p70_0p90,104,104,1.0,0.5455474275632257,0.5455474707351323,0.6994373059132577
700,c_bin,c_0p90_0p95,28,8,0.2857142857142857,0.26664292656144767,0.26664292886873747,1.0
700,c_bin,c_0p95_1,20,0,0.0,0.14040779650447635,0.14040779650447718,1.0
700,tangent_bin,t_0_0p005,0,0,nan,nan,nan,nan
700,tangent_bin,t_0p005_0p01,48,0,0.0,0.034472938477657256,0.03447297041926459,1.0
700,tangent_bin,t_0p01_0p025,220,0,0.0,0.10183782601797245,0.10680521814605407,1.0
700,tangent_bin,t_0p025_0p05,196,0,0.0,0.21296903688717872,0.23400935000141634,1.0
700,tangent_bin,t_0p05_0p10,260,240,0.9230769230769231,0.39704580678074725,0.42118535984011796,0.724567669397334
700,tangent_bin,t_0p10_inf,168,168,1.0,0.6597594151089076,0.678735645941078,0.44293768966500147
700,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
700,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
700,normal_agreement_bin,normal_0p9_0p99,220,108,0.4909090909090909,0.6371238101182723,0.6397237960512104,1.0
700,normal_agreement_bin,normal_0p99_1p01,672,300,0.44642857142857145,0.5958038834776916,0.6787356078734301,1.0
700,c_x_tangent:c_0_0p05,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0_0p05,t_0p005_0p01,48,0,0.0,0.034472938477657256,0.03447297041926459,1.0
700,c_x_tangent:c_0_0p05,t_0p01_0p025,176,0,0.0,0.07757163586162841,0.08287193665245926,1.0
700,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p05_0p10,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p05_0p10,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p05_0p10,t_0p01_0p025,32,0,0.0,0.10183788985942532,0.10183790075802344,1.0
700,c_x_tangent:c_0p05_0p10,t_0p025_0p05,120,0,0.0,0.18468182426489207,0.18468187575369271,1.0
700,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p10_0p30,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p10_0p30,t_0p01_0p025,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p10_0p30,t_0p025_0p05,52,0,0.0,0.21296903043389126,0.21296905624704043,1.0
700,c_x_tangent:c_0p10_0p30,t_0p05_0p10,136,120,0.8823529411764706,0.4211853479863221,0.42118536896958153,0.8194224111731587
700,c_x_tangent:c_0p10_0p30,t_0p10_inf,8,8,1.0,0.44170882363629443,0.44170882363629543,0.5659837399208874
700,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p30_0p70,t_0p025_0p05,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p30_0p70,t_0p05_0p10,32,32,1.0,0.39040237057799065,0.3904023858981644,0.6684399562309236
700,c_x_tangent:c_0p30_0p70,t_0p10_inf,136,136,1.0,0.6787356078734301,0.6787356459943895,0.4244851415416
700,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p70_0p90,t_0p025_0p05,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p70_0p90,t_0p05_0p10,80,80,1.0,0.39704580690000096,0.3970458283796329,0.7019556636507214
700,c_x_tangent:c_0p70_0p90,t_0p10_inf,24,24,1.0,0.5455474697206019,0.5455474709887681,0.5065190443471979
700,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p90_0p95,t_0p01_0p025,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p90_0p95,t_0p025_0p05,16,0,0.0,0.2340093608861253,0.23400936088612617,1.0
700,c_x_tangent:c_0p90_0p95,t_0p05_0p10,12,8,0.6666666666666666,0.26664292886873664,0.2666429288687379,0.9375836009500624
700,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p95_1,t_0p005_0p01,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p95_1,t_0p01_0p025,12,0,0.0,0.10680523314241211,0.10680523314241304,1.0
700,c_x_tangent:c_0p95_1,t_0p025_0p05,8,0,0.0,0.140407796504477,0.1404077965044773,1.0
700,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
700,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
800,region,none_or_unknown,0,0,nan,nan,nan,nan
800,region,sphere_upper,900,408,0.4533333333333333,0.6071775831073923,0.6521984916633079,1.0
800,region,sphere_lower90,0,0,nan,nan,nan,nan
800,region,sphere_bottom120,0,0,nan,nan,nan,nan
800,region,outer_or_other_wall,0,0,nan,nan,nan,nan
800,theta_zone,sphere11,900,408,0.4533333333333333,0.6071775831073923,0.6521984916633079,1.0
800,theta_zone,outer90,0,0,nan,nan,nan,nan
800,theta_zone,fallback,0,0,nan,nan,nan,nan
800,c_bin,c_0_0p05,232,0,0.0,0.08267101835968711,0.08806168951973709,1.0
800,c_bin,c_0p05_0p10,144,0,0.0,0.15661191354378282,0.15714878410659353,1.0
800,c_bin,c_0p10_0p30,196,120,0.6122448979591837,0.4114450645993867,0.43959162799708557,0.8797918785840737
800,c_bin,c_0p30_0p70,168,168,1.0,0.6521984916633097,0.6805084314809193,0.4343502352058611
800,c_bin,c_0p70_0p90,112,112,1.0,0.5341608302532393,0.5341609214811049,0.7254805136295541
800,c_bin,c_0p90_0p95,28,8,0.2857142857142857,0.25135059053277725,0.2513505946463364,1.0
800,c_bin,c_0p95_1,20,0,0.0,0.13046358525517301,0.13046358525517338,1.0
800,tangent_bin,t_0_0p005,0,0,nan,nan,nan,nan
800,tangent_bin,t_0p005_0p01,44,0,0.0,0.039102364327856305,0.03910238205756832,1.0
800,tangent_bin,t_0p01_0p025,224,0,0.0,0.09750841632197094,0.10207605209636153,1.0
800,tangent_bin,t_0p025_0p05,184,0,0.0,0.22002164393787818,0.23020912392855059,1.0
800,tangent_bin,t_0p05_0p10,272,232,0.8529411764705882,0.4077308249827991,0.4114450571018529,0.7590463273670205
800,tangent_bin,t_0p10_inf,176,176,1.0,0.6521984916633086,0.6805084314224854,0.4511869986406417
800,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
800,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
800,normal_agreement_bin,normal_0p9_0p99,220,108,0.4909090909090909,0.6393870405897017,0.643015224505018,1.0
800,normal_agreement_bin,normal_0p99_1p01,680,300,0.4411764705882353,0.6015707092013501,0.6805083786609556,1.0
800,c_x_tangent:c_0_0p05,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0_0p05,t_0p005_0p01,44,0,0.0,0.039102364327856305,0.03910238205756832,1.0
800,c_x_tangent:c_0_0p05,t_0p01_0p025,188,0,0.0,0.08267102518320862,0.08806169014958218,1.0
800,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p05_0p10,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p05_0p10,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p05_0p10,t_0p01_0p025,24,0,0.0,0.10207607925607173,0.10207608404896341,1.0
800,c_x_tangent:c_0p05_0p10,t_0p025_0p05,120,0,0.0,0.15714868532332255,0.15714880505417966,1.0
800,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p10_0p30,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p10_0p30,t_0p01_0p025,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p10_0p30,t_0p025_0p05,36,0,0.0,0.1918879038858622,0.19188792055099052,1.0
800,c_x_tangent:c_0p10_0p30,t_0p05_0p10,152,112,0.7368421052631579,0.40940223896052147,0.4114450717970175,0.8223757192142103
800,c_x_tangent:c_0p10_0p30,t_0p10_inf,8,8,1.0,0.43959165935682565,0.439591659356826,0.568709653192562
800,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p30_0p70,t_0p025_0p05,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p30_0p70,t_0p05_0p10,24,24,1.0,0.39735729001767367,0.3973572996577025,0.6426887756749257
800,c_x_tangent:c_0p30_0p70,t_0p10_inf,144,144,1.0,0.6762618956113085,0.680508431656221,0.4217698287409267
800,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p70_0p90,t_0p025_0p05,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p70_0p90,t_0p05_0p10,88,88,1.0,0.38213049746653893,0.38213053240576833,0.7302642656495726
800,c_x_tangent:c_0p70_0p90,t_0p10_inf,24,24,1.0,0.5341609208720918,0.5341609231558934,0.5211671723385527
800,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p90_0p95,t_0p01_0p025,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p90_0p95,t_0p025_0p05,20,0,0.0,0.23020917247411654,0.23020917247411876,1.0
800,c_x_tangent:c_0p90_0p95,t_0p05_0p10,8,8,1.0,0.25135059464633613,0.25135059464633713,0.9946267642818435
800,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p95_1,t_0p005_0p01,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p95_1,t_0p01_0p025,12,0,0.0,0.09877124175503825,0.09877124175503921,1.0
800,c_x_tangent:c_0p95_1,t_0p025_0p05,8,0,0.0,0.1304635852551733,0.13046358525517343,1.0
800,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
800,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
900,region,none_or_unknown,0,0,nan,nan,nan,nan
900,region,sphere_upper,908,396,0.43612334801762115,0.6091436242926025,0.6460376616819115,1.0
900,region,sphere_lower90,0,0,nan,nan,nan,nan
900,region,sphere_bottom120,0,0,nan,nan,nan,nan
900,region,outer_or_other_wall,0,0,nan,nan,nan,nan
900,theta_zone,sphere11,908,396,0.43612334801762115,0.6091436242926025,0.6460376616819115,1.0
900,theta_zone,outer90,0,0,nan,nan,nan,nan
900,theta_zone,fallback,0,0,nan,nan,nan,nan
900,c_bin,c_0_0p05,232,0,0.0,0.07452693502995482,0.07963768376648146,1.0
900,c_bin,c_0p05_0p10,160,0,0.0,0.15766828326882784,0.16111329535082491,1.0
900,c_bin,c_0p10_0p30,188,112,0.5957446808510638,0.42733682538079654,0.45572915283720444,0.8836366243790363
900,c_bin,c_0p30_0p70,176,176,1.0,0.6460376617040604,0.6797815487203643,0.4486375295684011
900,c_bin,c_0p70_0p90,112,108,0.9642857142857143,0.5227183983826685,0.5227185350473406,0.749383118389541
900,c_bin,c_0p90_0p95,20,0,0.0,0.2381764007638185,0.23817640076382196,1.0
900,c_bin,c_0p95_1,20,0,0.0,0.15240142585081914,0.15240142585082198,1.0
900,tangent_bin,t_0_0p005,0,0,nan,nan,nan,nan
900,tangent_bin,t_0p005_0p01,52,0,0.0,0.03919244524427758,0.039192465092765215,1.0
900,tangent_bin,t_0p01_0p025,208,0,0.0,0.09217118268465413,0.09322260127317362,1.0
900,tangent_bin,t_0p025_0p05,196,0,0.0,0.2080332144078419,0.2173238170774436,1.0
900,tangent_bin,t_0p05_0p10,264,208,0.7878787878787878,0.42727361373954015,0.42733678806243036,0.768531499625422
900,tangent_bin,t_0p10_inf,188,188,1.0,0.6460376615933163,0.6797815485784192,0.4689871707878117
900,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
900,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
900,normal_agreement_bin,normal_0p9_0p99,228,100,0.43859649122807015,0.6369632505151483,0.6460376613876492,1.0
900,normal_agreement_bin,normal_0p99_1p01,680,296,0.43529411764705883,0.6048454212035361,0.6797814728619179,1.0
900,c_x_tangent:c_0_0p05,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0_0p05,t_0p005_0p01,52,0,0.0,0.03919244524427758,0.039192465092765215,1.0
900,c_x_tangent:c_0_0p05,t_0p01_0p025,180,0,0.0,0.07452697153663936,0.07963768826165715,1.0
900,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p05_0p10,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p05_0p10,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p05_0p10,t_0p01_0p025,24,0,0.0,0.0932226073127706,0.09322260837858297,1.0
900,c_x_tangent:c_0p05_0p10,t_0p025_0p05,136,0,0.0,0.16111316817815005,0.16111332531827838,1.0
900,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p10_0p30,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p10_0p30,t_0p01_0p025,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p10_0p30,t_0p025_0p05,32,0,0.0,0.19870678660575206,0.19870680448800784,1.0
900,c_x_tangent:c_0p10_0p30,t_0p05_0p10,136,92,0.6764705882352942,0.4273367356352795,0.42733682538079654,0.8671251214403101
900,c_x_tangent:c_0p10_0p30,t_0p10_inf,20,20,1.0,0.4557292064011052,0.45572920640110565,0.5916971550436585
900,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p30_0p70,t_0p025_0p05,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p30_0p70,t_0p05_0p10,24,24,1.0,0.40299795674600786,0.40299797181194097,0.6350047019974183
900,c_x_tangent:c_0p30_0p70,t_0p10_inf,152,152,1.0,0.6612223767250961,0.6797815490042545,0.42108278118219555
900,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p70_0p90,t_0p025_0p05,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p70_0p90,t_0p05_0p10,96,92,0.9583333333333334,0.427273635198423,0.42727370767974454,0.7496003157374661
900,c_x_tangent:c_0p70_0p90,t_0p10_inf,16,16,1.0,0.5227185376035325,0.5227185376035343,0.5071104277822621
900,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p90_0p95,t_0p01_0p025,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p90_0p95,t_0p025_0p05,12,0,0.0,0.21732390175863123,0.2173239017586328,1.0
900,c_x_tangent:c_0p90_0p95,t_0p05_0p10,8,0,0.0,0.23817640076382124,0.23817640076382252,1.0
900,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p95_1,t_0p005_0p01,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p95_1,t_0p01_0p025,4,0,0.0,0.09217122549874936,0.09217122549874962,1.0
900,c_x_tangent:c_0p95_1,t_0p025_0p05,16,0,0.0,0.1524014258508199,0.15240142585082211,1.0
900,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
900,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
1000,region,none_or_unknown,0,0,nan,nan,nan,nan
1000,region,sphere_upper,924,404,0.43722943722943725,0.6070379072658012,0.6470816609500727,1.0
1000,region,sphere_lower90,0,0,nan,nan,nan,nan
1000,region,sphere_bottom120,0,0,nan,nan,nan,nan
1000,region,outer_or_other_wall,0,0,nan,nan,nan,nan
1000,theta_zone,sphere11,924,404,0.43722943722943725,0.6070379072658012,0.6470816609500727,1.0
1000,theta_zone,outer90,0,0,nan,nan,nan,nan
1000,theta_zone,fallback,0,0,nan,nan,nan,nan
1000,c_bin,c_0_0p05,232,0,0.0,0.07692491483155099,0.08231443664037381,1.0
1000,c_bin,c_0p05_0p10,160,0,0.0,0.15810559808940672,0.16505813203670494,1.0
1000,c_bin,c_0p10_0p30,204,120,0.5882352941176471,0.44148971388577757,0.4700342593630856,0.8929460250985499
1000,c_bin,c_0p30_0p70,172,172,1.0,0.6470816611518766,0.6773997829227955,0.4620664884647593
1000,c_bin,c_0p70_0p90,116,112,0.9655172413793104,0.511473681510009,0.6172508647872125,0.772838530118914
1000,c_bin,c_0p90_0p95,20,0,0.0,0.22663876552089665,0.22663876552089976,1.0
1000,c_bin,c_0p95_1,20,0,0.0,0.14389246565992167,0.14389246565992378,1.0
1000,tangent_bin,t_0_0p005,0,0,nan,nan,nan,nan
1000,tangent_bin,t_0p005_0p01,60,0,0.0,0.03944536706738846,0.03944538876319574,1.0
1000,tangent_bin,t_0p01_0p025,216,0,0.0,0.09259693239571569,0.11514214056064992,1.0
1000,tangent_bin,t_0p025_0p05,204,0,0.0,0.20615913147631354,0.22663873926186306,1.0
1000,tangent_bin,t_0p05_0p10,256,216,0.84375,0.41322480562491615,0.4539189801626192,0.7739878669797795
1000,tangent_bin,t_0p10_inf,188,188,1.0,0.647081660844784,0.6773997825999586,0.46206657386883876
1000,normal_agreement_bin,normal_0_0p5,0,0,nan,nan,nan,nan
1000,normal_agreement_bin,normal_0p5_0p9,0,0,nan,nan,nan,nan
1000,normal_agreement_bin,normal_0p9_0p99,228,100,0.43859649122807015,0.6331931781764167,0.6470816602744702,1.0
1000,normal_agreement_bin,normal_0p99_1p01,696,304,0.4367816091954023,0.6063664298319835,0.6773996728199654,1.0
1000,c_x_tangent:c_0_0p05,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0_0p05,t_0p005_0p01,60,0,0.0,0.03944536706738846,0.03944538876319574,1.0
1000,c_x_tangent:c_0_0p05,t_0p01_0p025,172,0,0.0,0.07692496535318895,0.082314444111315,1.0
1000,c_x_tangent:c_0_0p05,t_0p025_0p05,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p05_0p10,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p05_0p10,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p05_0p10,t_0p01_0p025,32,0,0.0,0.09259693306860457,0.09259693389102454,1.0
1000,c_x_tangent:c_0p05_0p10,t_0p025_0p05,128,0,0.0,0.16505795491839337,0.16505818512439424,1.0
1000,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p10_0p30,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p10_0p30,t_0p01_0p025,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p10_0p30,t_0p025_0p05,48,0,0.0,0.20515350191612586,0.20515354742690847,1.0
1000,c_x_tangent:c_0p10_0p30,t_0p05_0p10,128,92,0.71875,0.3972704155875994,0.3972705825251356,0.8515046661350203
1000,c_x_tangent:c_0p10_0p30,t_0p10_inf,28,28,1.0,0.4700343254317043,0.4700343610071145,0.5662646759553953
1000,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p30_0p70,t_0p01_0p025,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p30_0p70,t_0p025_0p05,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p30_0p70,t_0p05_0p10,24,24,1.0,0.40762841925795246,0.4076284398037528,0.6289974324140652
1000,c_x_tangent:c_0p30_0p70,t_0p10_inf,148,148,1.0,0.6667883687361347,0.6773997834070505,0.42239555469503576
1000,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p70_0p90,t_0p01_0p025,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p70_0p90,t_0p025_0p05,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p70_0p90,t_0p05_0p10,104,100,0.9615384615384616,0.4539188236899514,0.4539189906223021,0.7751371968193157
1000,c_x_tangent:c_0p70_0p90,t_0p10_inf,12,12,1.0,0.6172508923681619,0.6172508923681634,0.4887836945921319
1000,c_x_tangent:c_0p90_0p95,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p90_0p95,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p90_0p95,t_0p01_0p025,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p90_0p95,t_0p025_0p05,20,0,0.0,0.22663876552089665,0.22663876552089976,1.0
1000,c_x_tangent:c_0p90_0p95,t_0p05_0p10,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p90_0p95,t_0p10_inf,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p95_1,t_0_0p005,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p95_1,t_0p005_0p01,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p95_1,t_0p01_0p025,12,0,0.0,0.11514216432160375,0.11514216432160425,1.0
1000,c_x_tangent:c_0p95_1,t_0p025_0p05,8,0,0.0,0.14389246565992334,0.1438924656599241,1.0
1000,c_x_tangent:c_0p95_1,t_0p05_0p10,0,0,nan,nan,nan,nan
1000,c_x_tangent:c_0p95_1,t_0p10_inf,0,0,nan,nan,nan,nan
