step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,7536,0,0.0,48,0.006369426751592357,0,0.0,5048,0.6698513800424628,2488,0.33014861995753714,0.03314681372862618,0.0335539919572685,1.0,0.2977080997741838,0.9548612036462435,0.9978910495311214,8.188659031231399e-06,1.657950933343746e-05,1.7251002747919068e-05,0.06133080428151852,0.15245514100433458
0,region,sphere_upper,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,7536,0,0.0,48,0.006369426751592357,0,0.0,5048,0.6698513800424628,2488,0.33014861995753714,0.03314681372862618,0.0335539919572685,1.0,0.2977080997741838,0.9548612036462435,0.9978910495311214,8.188659031231399e-06,1.657950933343746e-05,1.7251002747919068e-05,0.06133080428151852,0.15245514100433458
0,c_bin,c_0_0p05,1000,0,0.0,0,0.0,0,0.0,1000,1.0,0,0.0,0.00800455758923857,0.008608745018025695,1.0,0.12979900287086568,0.6551228078394177,0.6857763021601484,2.2207353065162714e-06,1.1258702520499296e-05,1.180133963727076e-05,0.01608859262834797,0.024543048581596616
0,c_bin,c_0p05_0p10,740,0,0.0,48,0.06486486486486487,0,0.0,740,1.0,0,0.0,0.02192238639648453,0.02238577768852901,1.0,0.9556542514881907,1.0028411518082776,1.011403137273203,1.6593405691861376e-05,1.7358406276882564e-05,1.749040958867319e-05,0.036112298180738744,0.0476526612431514
0,c_bin,c_0p10_0p30,1324,0,0.0,0,0.0,0,0.0,960,0.7250755287009063,364,0.27492447129909364,0.03355429362288875,0.03365735161945289,1.0,0.7369386554683847,0.8900567725342929,0.9093881169095087,1.3335246361694901e-05,1.5619602358383642e-05,1.591427641380184e-05,0.08324426169947649,0.11862949547187074
0,c_bin,c_0p30_0p70,1632,0,0.0,0,0.0,0,0.0,0,0.0,1632,1.0,0.0330913431276624,0.03342231896630753,1.0,0.48590837963606553,0.6618268625532479,0.6684463793261506,1.1584777772668552e-05,1.3094960557369856e-05,1.3122758424385618e-05,0.14636025225266994,0.15386520038625762
0,c_bin,c_0p70_0p90,1276,0,0.0,0,0.0,0,0.0,784,0.6144200626959248,492,0.38557993730407525,0.010440003175414653,0.01095458826012106,1.0,0.15269426967817562,0.20880006350829305,0.21909176520242118,5.514481581381109e-06,7.21049551722459e-06,7.437584029861635e-06,0.09072827106264036,0.12775463181251415
0,c_bin,c_0p90_0p95,696,0,0.0,0,0.0,0,0.0,696,1.0,0,0.0,0.004113825140055983,0.004230866002162896,1.0,0.165682217822153,0.17541655108720053,0.17648658538769324,5.6580652152946826e-06,5.772760569638053e-06,5.789492121442406e-06,0.03641927559553615,0.05062270342068331
0,c_bin,c_0p95_1,868,0,0.0,0,0.0,0,0.0,868,1.0,0,0.0,0.001259850927626325,0.0013736342724845344,1.0,0.015906848976235965,0.10039793557199121,0.10801956555472259,5.69008603007582e-07,3.3951054659877333e-06,3.57413891127118e-06,0.016411549453357488,0.025097148072789566
0,tangent_bin,t_0_0p005,60,0,0.0,0,0.0,0,0.0,60,1.0,0,0.0,3.8001558661557157e-07,3.8001558661557157e-07,1.0,1.3288547621989363e-05,3.800155866155716e-05,3.800155866155716e-05,6.275425573683029e-10,1.7896386380926919e-09,1.7896386380926919e-09,0.010501676465884013,0.010721630941751603
0,tangent_bin,t_0p005_0p01,952,0,0.0,0,0.0,0,0.0,952,1.0,0,0.0,0.0005352599697010005,0.0005990940171324312,1.0,0.006940368583561348,0.05350803197277658,0.05797689010381941,2.1950077031628233e-07,1.7115306951143214e-06,1.980192171630674e-06,0.013139095655361144,0.019846644992900564
0,tangent_bin,t_0p01_0p02,1460,0,0.0,0,0.0,0,0.0,1460,1.0,0,0.0,0.011253297757883,0.01349161663500658,1.0,0.1699962814771931,0.8172833297417013,0.9097662255286438,5.274561873863556e-06,1.4087635292051471e-05,1.5701181896547925e-05,0.023842514113010416,0.0383225874953903
0,tangent_bin,t_0p02_0p05,2356,0,0.0,48,0.02037351443123939,0,0.0,2276,0.966044142614601,80,0.03395585738539898,0.0292779118975776,0.030365365848041764,1.0,0.7666672771637032,0.9912023692730173,1.0065976960555167,1.377169048117143e-05,1.7176927970959968e-05,1.7403102676222795e-05,0.0586252057640998,0.09753693620185777
0,tangent_bin,t_0p05_0p10,2708,0,0.0,0,0.0,0,0.0,300,0.11078286558345643,2408,0.8892171344165436,0.033502162394267336,0.033641882099884425,1.0,0.5320054650769431,0.6966126421374079,0.729211947959874,1.210884607637909e-05,1.3100089428410594e-05,1.3222385659150702e-05,0.13478554577951907,0.15368599521798243
0,tangent_bin,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_0_1e-4,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-4_1e-3,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-3_1e-2,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-2_5e-2,3272,0,0.0,48,0.014669926650366748,0,0.0,3272,1.0,0,0.0,0.020856896627934718,0.02230816505237051,1.0,0.1613374919363644,0.9852576597344446,1.0028411518082776,4.639915360659186e-06,1.7043830383260497e-05,1.7358406276882564e-05,0.02289279099363306,0.046155033582219146
