step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,wall_ghost_min,wall_ghost_max,nonfinite_count
0,1151.3142624653556,0.0,0.0,0.9941414338584684,0,0,0.1,0.9947272904726217,0.03333333333333333,0.33157576349087386,-0.00014714539658055635,0.0008062190325630363,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,1.5794051612825086e-06,0.5,0
10,1151.3142624653551,-4.547473508864641e-13,0.0,0.9957994906982915,0,0,0.1,0.9962195416284624,0.03333333333333333,0.33207318054282076,-0.00013182773621357713,0.0008228001318742808,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653551,0.09258935638437371,0.0,9.509261516880843e-07,0.5,0
20,1151.3142624653544,-1.1368683772161603e-12,0.0,0.9959226341241973,0,0,0.1,0.9963303707117777,0.03333333333333333,0.33211012357059255,-0.00012538060981092582,0.0008260633310173084,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653544,0.08618757648328437,0.0,7.668632876732984e-07,0.5,0
30,1151.3142624653537,-1.8189894035458565e-12,0.0,0.9959099579059788,0,0,0.1,0.996318962115381,0.03333333333333333,0.33210632070512697,-0.00012238973486011992,0.000825565966902238,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653537,0.0832728776234758,0.0,6.763898529589953e-07,0.5,0
40,1151.3142624653528,-2.7284841053187847e-12,0.0,0.9959025134694932,0,0,0.1,0.9963122621225439,0.03333333333333333,0.3321040873741813,-0.0001207405656192558,0.0008237090828920752,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653528,0.08182260609920972,0.0,6.245522658999652e-07,0.5,0
50,1151.3142624653524,-3.183231456205249e-12,0.0,0.9959020405445478,0,0,0.1,0.996311836490093,0.03333333333333333,0.33210394549669764,-0.00011967803075566101,0.0008213176702500379,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653524,0.08101658849009835,0.0,5.953402131050189e-07,0.5,0
60,1151.3142624653515,-4.092726157978177e-12,0.0,0.9959039423476623,0,0,0.1,0.9963135481128961,0.03333333333333333,0.332104516037632,-0.00011889830585443703,0.0008187443010722309,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653515,0.08051452501204653,0.0,5.801907663216774e-07,0.5,0
70,1151.314262465351,-4.547473508864641e-12,0.0,0.9959061437862554,0,0,0.1,0.9963155294076299,0.03333333333333333,0.33210517646920995,-0.00011826855097644596,0.0008161503483723904,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.314262465351,0.08016677122820964,0.0,5.73447367657399e-07,0.5,0
80,1151.3142624653503,-5.229594535194337e-12,0.0,0.9959080026744987,0,0,0.1,0.9963172024070489,0.03333333333333333,0.33210573413568295,-0.00011772762969000585,0.0008136144429709111,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653503,0.0799037780580021,0.0,5.714664964472217e-07,0.5,0
90,1151.3142624653497,-5.9117155615240335e-12,0.0,0.995909417773813,0,0,0.1,0.9963184759964318,0.03333333333333333,0.3321061586654772,-0.00011724618419524254,0.0008111764126935248,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653497,0.0796914688660172,0.0,5.720432033155327e-07,0.5,0
100,1151.3142624653492,-6.366462912410498e-12,0.0,0.9959104509084465,0,0,0.1,0.9963194058176019,0.03333333333333333,0.3321064686058673,-0.0001168093949332464,0.0008088563263101856,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653492,0.0795122242691721,0.0,5.739074311827256e-07,0.5,0
