actual_minus_signed_count,actual_minus_signed_max,actual_minus_signed_mean,actual_minus_signed_min,actual_minus_signed_p95,actual_minus_signed_p99,actual_phase_gt_1_count,actual_phase_lt_0_count,actual_phase_nonfinite_count,actual_phase_stats_count,actual_phase_stats_max,actual_phase_stats_mean,actual_phase_stats_min,actual_phase_stats_p95,actual_phase_stats_p99,cell_count,contact_residual_count,contact_residual_max,contact_residual_mean,contact_residual_min,contact_residual_p95,contact_residual_p99,dims,file,nonfinite_total_normal,normal_path_count,profile_pred_gt_1_count,profile_pred_lt_0_count,profile_pred_nonfinite_count,profile_pred_stats_count,profile_pred_stats_max,profile_pred_stats_mean,profile_pred_stats_min,profile_pred_stats_p95,profile_pred_stats_p99,q_clip_count_normal,rad_angle_deg,raw_pred_gt_1_count,raw_pred_lt_0_count,raw_pred_nonfinite_count,raw_pred_stats_count,raw_pred_stats_max,raw_pred_stats_mean,raw_pred_stats_min,raw_pred_stats_p95,raw_pred_stats_p99,signed_delta_q_count,signed_delta_q_max,signed_delta_q_mean,signed_delta_q_min,signed_delta_q_p95,signed_delta_q_p99,signed_minus_profile_count,signed_minus_profile_max,signed_minus_profile_mean,signed_minus_profile_min,signed_minus_profile_p95,signed_minus_profile_p99,signed_minus_raw_count,signed_minus_raw_max,signed_minus_raw_mean,signed_minus_raw_min,signed_minus_raw_p95,signed_minus_raw_p99,signed_normal_grad_count,signed_normal_grad_max,signed_normal_grad_mean,signed_normal_grad_min,signed_normal_grad_p95,signed_normal_grad_p99,signed_pred_gt_1_count,signed_pred_lt_0_count,signed_pred_nonfinite_count,signed_pred_stats_count,signed_pred_stats_max,signed_pred_stats_mean,signed_pred_stats_min,signed_pred_stats_p95,signed_pred_stats_p99,status,step,tan_coeff,tangent_grad_mag_count,tangent_grad_mag_max,tangent_grad_mag_mean,tangent_grad_mag_min,tangent_grad_mag_p95,tangent_grad_mag_p99,target_cos,target_normal_grad_count,target_normal_grad_max,target_normal_grad_mean,target_normal_grad_min,target_normal_grad_p95,target_normal_grad_p99,wall_count
16384,0.16360452134719367,0.03944619992185139,1.2017841603313088e-07,0.15644349388671241,0.16340507443938146,0,0,0,16384,0.9998532782184655,0.49236685561555793,2.4373088007063274e-07,0.9996186814755643,0.999821388563542,1572864,0,nan,nan,nan,nan,nan,128x96x128,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_v4capdiag_gate_20260611/cap_theta030_wall011/output/case_VTK_P00_00000000.vti,0,16384,0,0,0,16384,0.9998532782184653,0.49236685561555793,2.437308800706327e-07,0.9996186814755643,0.9998213885635421,0,11.0,644,0,0,16384,1.0028510456102697,0.5499642910646074,4.6266380285266187e-07,0.9997073032297356,1.0026309530745885,16384,0.0,0.0,0.0,0.0,0.0,16384,-1.2017841603313083e-07,-0.039446199921851416,-0.16360452134719378,-2.5692076801757263e-05,-1.0873746338363366e-06,16384,-3.3911133881516e-07,-0.09704363537090102,-0.4335017972804511,-4.5183799293746496e-05,-3.057903905434719e-06,16384,0.0,0.0,0.0,0.0,0.0,0,0,0,16384,0.9997106094060031,0.4529206556937065,1.2355246403750186e-07,0.9992480884159757,0.9996477232387608,runtime_sanity / exploratory_not_validation,0,5.144554015970307,16384,0.0,0.0,0.0,0.0,0.0,-0.981627183447664,16384,-0.0,0.0,-0.0,-0.0,0.0,80520
16384,0.1917799501079468,0.07098857842477152,0.0001116678022209383,0.16228463619890837,0.16360088142756987,0,0,0,16384,0.9998851680050386,0.574555312642504,0.0060908151485001265,0.9996826358722879,0.9998595147274395,1572864,0,nan,nan,nan,nan,nan,128x96x128,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_v4capdiag_gate_20260611/cap_theta030_wall011/output/case_VTK_P00_00050000.vti,0,16384,0,0,0,16384,0.9998851680050386,0.574555312642504,0.0060908151485001265,0.9996826358722879,0.9998595147274395,0,11.0,0,0,0,16384,0.9997801007615862,0.6003394544105605,0.0034679183384455697,0.9995975662223305,0.9997640147320467,16384,0.0,0.0,0.0,0.0,0.0,16384,-0.0001116678022209383,-0.07098857842477152,-0.1917799501079468,-0.00030848110168904156,-0.00013660645877373574,16384,-3.1696603831621317e-06,-0.09677272019282804,-0.5918630440675798,-0.00022341145173224383,-4.110646338066776e-05,16384,0.0,0.0,0.0,0.0,0.0,0,0,0,16384,0.9997735002028173,0.5035667342177326,0.0030979738775445973,0.9993741547705991,0.9997229082686656,runtime_sanity / exploratory_not_validation,50000,5.144554015970307,16384,0.0,0.0,0.0,0.0,0.0,-0.981627183447664,16384,-0.0,0.0,-0.0,-0.0,0.0,80520
