status,step,file,dims,shell_min_lu,shell_max_lu,phase_floor,shell_fluid_cell_count,shell_liquid_cell_count,shell_phi_sum,shell_phi_mean,theta_weighted_mean_deg,theta_weighted_p90_deg,theta_weighted_p95_deg,theta_weighted_p99_deg,theta_max_phi005_deg,theta_max_phi05_deg,theta_gt05_cell_count,theta_gt005_cell_count,top60_phi_sum,top90_phi_sum,lower90_phi_sum,bottom120_phi_sum,bottom135_phi_sum,bottom150_phi_sum,zmin_plane_zmax_lu,zmin_outside_sphere_phi_sum,zmin_outside_sphere_phi_fraction_of_shell,zmin_outside_sphere_phi_max,zmin_outside_sphere_cell_count,zmin_near_sphere_phi_sum,zmin_near_sphere_phi_fraction_of_shell,zmin_near_sphere_phi_max,zmin_near_sphere_cell_count,lower90_phi_fraction,bottom120_phi_fraction,bottom135_phi_fraction,bottom150_phi_fraction,bottom150_phi_max,global_fit_angle_deg,global_H1H2_error_percent,global_H1H2_lu,global_fluid_phase_drift_percent
exploratory_not_validation,0,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_z48_gap24_outer90_sphere11_unified_special_v5diag_50k_20260611/theta030/output/case_VTK_P00_00000000.vti,96x80x180,-2.0,8.0,1e-06,79209,24759,3149.620271632974,0.03976341415284847,17.871185767917005,27.87596938954546,30.65066795705286,36.08051649158879,35.795759914707084,27.474785630176836,2908,6508,3149.604692412325,3149.620271632974,0.0,0.0,0.0,0.0,6.0,0.0,0.0,nan,0,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,nan,163.59725731394778,142.1250928011663,47.48976686071707,0.0
exploratory_not_validation,50000,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_z48_gap24_outer90_sphere11_unified_special_v5diag_50k_20260611/theta030/output/case_VTK_P00_00050000.vti,96x80x180,-2.0,8.0,1e-06,79209,79209,11431.897202481263,0.14432573574317645,34.5037423506601,59.34270100705946,78.24162914660039,115.04881062296387,117.53978907754673,52.05243592619335,9881,22824,10317.624950303823,11100.227362746402,364.8859236628624,89.88787494899485,39.5445300721094,15.110327247288708,6.0,0.0,0.0,nan,0,0.0,0.0,nan,0,0.03191822994906435,0.007862900912849788,0.0034591397535945626,0.0013217689924651397,0.02007759519640837,107.12571932305862,104.71912301552241,40.15306018662592,-0.6185642768798076
