NearWallForceMag_max,NearWallForceMag_max_abs,NearWallForceMag_min,NearWallForceMag_nonfinite,NearWallForceMag_present,NearWallForceOverRhoShadow_max,NearWallForceOverRhoShadow_max_abs,NearWallForceOverRhoShadow_min,NearWallForceOverRhoShadow_nonfinite,NearWallForceOverRhoShadow_present,NearWallGradPhiMag_max,NearWallGradPhiMag_max_abs,NearWallGradPhiMag_min,NearWallGradPhiMag_nonfinite,NearWallGradPhiMag_present,PhaseField_max,PhaseField_max_abs,PhaseField_min,PhaseField_nonfinite,PhaseField_present,PsiGradMag_max,PsiGradMag_max_abs,PsiGradMag_min,PsiGradMag_nonfinite,PsiGradMag_present,PsiNormalAmbiguityFlag_max,PsiNormalAmbiguityFlag_max_abs,PsiNormalAmbiguityFlag_min,PsiNormalAmbiguityFlag_nonfinite,PsiNormalAmbiguityFlag_present,PsiNormal_max,PsiNormal_max_abs,PsiNormal_min,PsiNormal_nonfinite,PsiNormal_present,PsiSolid_max,PsiSolid_max_abs,PsiSolid_min,PsiSolid_nonfinite,PsiSolid_present,PsiWallGhostClampHit_max,PsiWallGhostClampHit_max_abs,PsiWallGhostClampHit_min,PsiWallGhostClampHit_nonfinite,PsiWallGhostClampHit_present,PsiWallGhostRaw_max,PsiWallGhostRaw_max_abs,PsiWallGhostRaw_min,PsiWallGhostRaw_nonfinite,PsiWallGhostRaw_present,PsiWallGhost_max,PsiWallGhost_max_abs,PsiWallGhost_min,PsiWallGhost_nonfinite,PsiWallGhost_present,PsiWriteAllowedFlag_max,PsiWriteAllowedFlag_max_abs,PsiWriteAllowedFlag_min,PsiWriteAllowedFlag_nonfinite,PsiWriteAllowedFlag_present,PsiWriteAppliedFlag_max,PsiWriteAppliedFlag_max_abs,PsiWriteAppliedFlag_min,PsiWriteAppliedFlag_nonfinite,PsiWriteAppliedFlag_present,PsiWriteRejectedReason_max,PsiWriteRejectedReason_max_abs,PsiWriteRejectedReason_min,PsiWriteRejectedReason_nonfinite,PsiWriteRejectedReason_present,WallGhostClampHit_max,WallGhostClampHit_max_abs,WallGhostClampHit_min,WallGhostClampHit_nonfinite,WallGhostClampHit_present,WallGhostClamped_max,WallGhostClamped_max_abs,WallGhostClamped_min,WallGhostClamped_nonfinite,WallGhostClamped_present,WallGhostRaw_max,WallGhostRaw_max_abs,WallGhostRaw_min,WallGhostRaw_nonfinite,WallGhostRaw_present,WallGhost_max,WallGhost_max_abs,WallGhost_min,WallGhost_nonfinite,WallGhost_present,WettingPathId_max,WettingPathId_max_abs,WettingPathId_min,WettingPathId_nonfinite,WettingPathId_present,ambiguity_fraction_near_band,applied_without_path170_cells,case,near_band_cells,near_wall_force_over_rho_max_abs,path170_without_applied_cells,psi_wall_ghost_above_1_cells,psi_wall_ghost_below_0_cells,step,wallghost_psi_max_abs_diff_applied,wallghost_psi_mismatch_cells_applied,wallghostclamped_psi_max_abs_diff_applied,wallghostclamped_psi_mismatch_cells_applied,wallghostclamphit_psiclamphit_max_abs_diff_applied,wallghostclamphit_psiclamphit_mismatch_cells_applied,wallghostraw_psiraw_max_abs_diff_applied,wallghostraw_psiraw_mismatch_cells_applied,wetting_path_170_cells,write_allowed_cells,write_allowed_fraction_near_band,write_applied_cells
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,1.0,1.0,0.0,0,True,1.3020020014527178,1.3020020014527178,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.3020020014527178,1.3020020014527178,0.0,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to060_b5consume,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
1.2858823697586829e-05,1.2858823697586829e-05,0.0,0,True,2.2996720486596482e-05,2.2996720486596482e-05,0.0,0,True,0.39547573433588223,0.39547573433588223,0.0,0,True,1.0003035316878042,1.0003035316878042,-9.733756894987065e-05,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.2758484682664357,1.2758484682664357,-4.17394333325101e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.2758484682664357,1.2758484682664357,-9.561962214998605e-05,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b5consume,19928,2.2996720486596482e-05,0,0,0,200,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.2753034812028944e-05,1.2753034812028944e-05,0.0,0,True,2.072918747140401e-05,2.072918747140401e-05,0.0,0,True,0.3938850736683756,0.3938850736683756,0.0,0,True,1.0003000441159817,1.0003000441159817,-9.87165903921528e-05,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.263085694124782,1.263085694124782,-4.336313553727457e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.263085694124782,1.263085694124782,-9.87165903921528e-05,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b5consume,19928,2.072918747140401e-05,0,0,0,400,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.2493232366215474e-05,1.2493232366215474e-05,0.0,0,True,1.9745632692983438e-05,1.9745632692983438e-05,0.0,0,True,0.39213811259792986,0.39213811259792986,0.0,0,True,1.0002993238488238,1.0002993238488238,-0.00010808570205751096,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.2799412434142883,1.2799412434142883,-6.807302819184585e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.2799412434142883,1.2799412434142883,-0.00010808570205751096,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b5consume,19928,1.9745632692983438e-05,0,0,0,600,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,0.0,0.0,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to090_b5consume,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
5.721447882278367e-06,5.721447882278367e-06,0.0,0,True,2.2664679345227708e-05,2.2664679345227708e-05,0.0,0,True,0.3401189240463409,0.3401189240463409,0.0,0,True,1.0001300720495574,1.0001300720495574,-9.628932874456895e-05,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001300720495574,1.0001300720495574,-6.032329232253171e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001300720495574,1.0001300720495574,-9.628932874456895e-05,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b5consume,19928,2.2664679345227708e-05,0,0,0,200,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
5.322303150862466e-06,5.322303150862466e-06,0.0,0,True,2.1912268134785283e-05,2.1912268134785283e-05,0.0,0,True,0.3419851561951403,0.3419851561951403,0.0,0,True,1.000133958614041,1.000133958614041,-0.00010271974526951071,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.000133958614041,1.000133958614041,-6.991391907578886e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.000133958614041,1.000133958614041,-0.00010271974526951071,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b5consume,19928,2.1912268134785283e-05,0,0,0,400,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
5.083522307648797e-06,5.083522307648797e-06,0.0,0,True,2.3010146335748696e-05,2.3010146335748696e-05,0.0,0,True,0.3428736668091647,0.3428736668091647,0.0,0,True,1.0001262483583762,1.0001262483583762,-0.00010724334668333894,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001262483583762,1.0001262483583762,-7.725789983626902e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001262483583762,1.0001262483583762,-0.00010724334668333894,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b5consume,19928,2.3010146335748696e-05,0,0,0,600,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,1.0,1.0,0.0,0,True,0.9999999999985019,0.9999999999985019,-0.33691790848160785,0,True,0.9999999999985019,0.9999999999985019,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,-0.33691790848160785,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to120_b5consume,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
2.5729182437624968e-05,2.5729182437624968e-05,0.0,0,True,0.0001287269413683539,0.0001287269413683539,0.0,0,True,0.3433250666552258,0.3433250666552258,0.0,0,True,1.000127364538605,1.000127364538605,-9.685682040316724e-05,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001093988418237,1.0001093988418237,-0.3392927726175029,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001093988418237,1.0001093988418237,-0.3392927726175029,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to120_b5consume,19928,0.0001287269413683539,0,0,0,200,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
2.372393160895356e-05,2.372393160895356e-05,0.0,0,True,0.00011379914354944952,0.00011379914354944952,0.0,0,True,0.34869357816176694,0.34869357816176694,0.0,0,True,1.000114657344183,1.000114657344183,-0.00010108646048110694,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.000101261306877,1.000101261306877,-0.33307461607108624,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001040299973178,1.0001040299973178,-0.33307461607108624,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to120_b5consume,19928,0.00011379914354944952,0,0,0,400,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
2.2550612712006504e-05,2.2550612712006504e-05,0.0,0,True,9.665455046285307e-05,9.665455046285307e-05,0.0,0,True,0.349701346162018,0.349701346162018,0.0,0,True,1.0001054456874825,1.0001054456874825,-0.00010935461166732161,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0000914477136709,1.0000914477136709,-0.33595760646209744,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000914477136709,1.0000914477136709,-0.33595760646209744,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to120_b5consume,19928,9.665455046285307e-05,0,0,0,600,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
