step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,wall_ghost_min,wall_ghost_max,nonfinite_count
10,1150.6017263464933,-0.7125361188623174,0.0,0.9957994907032989,0,0,0.1,0.996219541632969,0.03333333333333333,0.332073180544323,-8.812838207810947e-05,0.0008258144528367544,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,7.693081069278144e-07,0.5,0
11,1150.5452934184168,-0.7689690469387642,0.0,0.9958350485719846,0,0,0.1,0.9962515437147862,0.03333333333333333,0.33208384790492873,-8.652716166670264e-05,0.0008267513879640952,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,7.421237455926604e-07,0.5,0
12,1150.4899879202394,-0.8242745451161682,0.0,0.9958618486519211,0,0,0.1,0.9962756637867289,0.03333333333333333,0.33209188792890965,-8.513912854439031e-05,0.000827449596648873,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,7.181886613600994e-07,0.5,0
13,1150.4356641878132,-0.8785982775423236,0.0,0.9958817407753001,0,0,0.1,0.9962935666977701,0.03333333333333333,0.33209785556592336,-8.39270149632468e-05,0.0008279351600644315,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.969125858005575e-07,0.5,0
14,1150.3822009586463,-0.9320615067092604,0.0,0.9958962272262938,0,0,0.1,0.9963066045036645,0.03333333333333333,0.3321022015012215,-8.286143068230303e-05,0.0008282333760048848,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.778437576096091e-07,0.5,0
15,1150.329496263088,-0.984766202267565,0.0,0.9959065174784641,0,0,0.1,0.9963158657306178,0.03333333333333333,0.3321052885768726,-8.191889455684522e-05,0.0008283680787166398,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.606302421336026e-07,0.5,0
16,1150.2774636242348,-1.036798841120799,0.0,0.9959135789116261,0,0,0.1,0.9963222210204635,0.03333333333333333,0.3321074070068212,-8.108043767832735e-05,0.0008283611797348463,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.449936657598737e-07,0.5,0
17,1150.2260291701991,-1.0882332951564422,0.0,0.995918179101434,0,0,0.1,0.9963263611912906,0.03333333333333333,0.3321087870637635,-8.033058887604988e-05,0.0008282324365487321,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.30710916540154e-07,0.5,0
18,1150.1751293989253,-1.139133066430304,0.0,0.9959209236515524,0,0,0.1,0.9963288312863972,0.03333333333333333,0.33210961042879905,-7.965662313803034e-05,0.0008279994003636415,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.176011044892188e-07,0.5,0
19,1150.1247094205178,-1.189553044837794,0.0,0.9959222878141081,0,0,0.1,0.9963300590326973,0.03333333333333333,0.33211001967756576,-7.904799529773619e-05,0.0008276774860406063,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,6.0551608170748e-07,0.5,0
20,1150.0747215561614,-1.2395409091941474,0.0,0.995922642348188,0,0,0.1,0.9963303781133692,0.03333333333333333,0.3321101260377897,-7.849590710158167e-05,0.0008272801159309548,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,5.943334249724206e-07,0.5,0
