case,target_theta_deg,init_contact_angle_deg,mean_deg,target_error_deg,left_deg,right_deg,fit_center_y,fit_radius,wall_y,interface_points
theta120_init120_100,120.0,120.0,143.46694899119407,23.466948991194073,143.46694899119407,143.46694899119407,12.060518290346767,14.38745807499201,0.5,98
theta60_init60_100,60.0,60.0,94.53069137784557,34.53069137784557,94.53069137784557,94.53069137784557,1.1358976497213218,8.050040569104054,0.5,60
theta90_init90_100,90.0,90.0,120.233755890499,30.233755890498998,120.233755890499,120.233755890499,6.243419355113267,11.406331725029801,0.5,86
