NearWallForceMag_max,NearWallForceMag_max_abs,NearWallForceMag_min,NearWallForceMag_nonfinite,NearWallForceMag_present,NearWallForceOverRhoShadow_max,NearWallForceOverRhoShadow_max_abs,NearWallForceOverRhoShadow_min,NearWallForceOverRhoShadow_nonfinite,NearWallForceOverRhoShadow_present,NearWallGradPhiMag_max,NearWallGradPhiMag_max_abs,NearWallGradPhiMag_min,NearWallGradPhiMag_nonfinite,NearWallGradPhiMag_present,PhaseField_max,PhaseField_max_abs,PhaseField_min,PhaseField_nonfinite,PhaseField_present,PsiGradMag_max,PsiGradMag_max_abs,PsiGradMag_min,PsiGradMag_nonfinite,PsiGradMag_present,PsiNormalAmbiguityFlag_max,PsiNormalAmbiguityFlag_max_abs,PsiNormalAmbiguityFlag_min,PsiNormalAmbiguityFlag_nonfinite,PsiNormalAmbiguityFlag_present,PsiNormal_max,PsiNormal_max_abs,PsiNormal_min,PsiNormal_nonfinite,PsiNormal_present,PsiSolid_max,PsiSolid_max_abs,PsiSolid_min,PsiSolid_nonfinite,PsiSolid_present,PsiWallGhostClampHit_max,PsiWallGhostClampHit_max_abs,PsiWallGhostClampHit_min,PsiWallGhostClampHit_nonfinite,PsiWallGhostClampHit_present,PsiWallGhostRaw_max,PsiWallGhostRaw_max_abs,PsiWallGhostRaw_min,PsiWallGhostRaw_nonfinite,PsiWallGhostRaw_present,PsiWallGhost_max,PsiWallGhost_max_abs,PsiWallGhost_min,PsiWallGhost_nonfinite,PsiWallGhost_present,PsiWriteAllowedFlag_max,PsiWriteAllowedFlag_max_abs,PsiWriteAllowedFlag_min,PsiWriteAllowedFlag_nonfinite,PsiWriteAllowedFlag_present,PsiWriteAppliedFlag_max,PsiWriteAppliedFlag_max_abs,PsiWriteAppliedFlag_min,PsiWriteAppliedFlag_nonfinite,PsiWriteAppliedFlag_present,PsiWriteRejectedReason_max,PsiWriteRejectedReason_max_abs,PsiWriteRejectedReason_min,PsiWriteRejectedReason_nonfinite,PsiWriteRejectedReason_present,WallGhostClampHit_max,WallGhostClampHit_max_abs,WallGhostClampHit_min,WallGhostClampHit_nonfinite,WallGhostClampHit_present,WallGhostClamped_max,WallGhostClamped_max_abs,WallGhostClamped_min,WallGhostClamped_nonfinite,WallGhostClamped_present,WallGhostRaw_max,WallGhostRaw_max_abs,WallGhostRaw_min,WallGhostRaw_nonfinite,WallGhostRaw_present,WallGhost_max,WallGhost_max_abs,WallGhost_min,WallGhost_nonfinite,WallGhost_present,WettingPathId_max,WettingPathId_max_abs,WettingPathId_min,WettingPathId_nonfinite,WettingPathId_present,ambiguity_fraction_near_band,applied_without_path170_cells,case,near_band_cells,near_wall_force_over_rho_max_abs,path170_without_applied_cells,psi_wall_ghost_above_1_cells,psi_wall_ghost_below_0_cells,step,wallghost_psi_max_abs_diff_applied,wallghost_psi_mismatch_cells_applied,wallghostclamped_psi_max_abs_diff_applied,wallghostclamped_psi_mismatch_cells_applied,wallghostclamphit_psiclamphit_max_abs_diff_applied,wallghostclamphit_psiclamphit_mismatch_cells_applied,wallghostraw_psiraw_max_abs_diff_applied,wallghostraw_psiraw_mismatch_cells_applied,wetting_path_170_cells,write_allowed_cells,write_allowed_fraction_near_band,write_applied_cells
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,1.0,1.0,0.0,0,True,1.3020020014527178,1.3020020014527178,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.3020020014527178,1.3020020014527178,0.0,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to060_b3morph,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
1.0,1.0,0.0,0,True,2.0664599498929653e-05,2.0664599498929653e-05,0.0,0,True,60.0,60.0,0.0,0,True,1.0002834554131774,1.0002834554131774,-0.00011631407291279371,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.2728268324147762,1.2728268324147762,-8.071345598961262e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.2728268324147762,1.2728268324147762,-0.00011631407291279371,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b3morph,19928,2.0664599498929653e-05,0,0,0,1000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.0,1.0,0.0,0,True,1.874462534867382e-05,1.874462534867382e-05,0.0,0,True,60.0,60.0,0.0,0,True,1.0002736106602568,1.0002736106602568,-0.0001152233972458173,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.2828490874640548,1.2828490874640548,-8.782126906708372e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.2828490874640548,1.2828490874640548,-0.0001152233972458173,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b3morph,19928,1.874462534867382e-05,0,0,0,2000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.0,1.0,0.0,0,True,1.9870973169558343e-05,1.9870973169558343e-05,0.0,0,True,60.0,60.0,0.0,0,True,1.0002648828475182,1.0002648828475182,-0.00011852862559132314,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.264775255651797,1.264775255651797,-9.280563623684673e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.264775255651797,1.264775255651797,-0.00011852862559132314,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to060_b3morph,19928,1.9870973169558343e-05,0,0,0,3000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,0.0,0.0,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to090_b3morph,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
1.0,1.0,0.0,0,True,2.4596791630659502e-05,2.4596791630659502e-05,0.0,0,True,89.99999999999999,89.99999999999999,0.0,0,True,1.0001348045706138,1.0001348045706138,-0.00011338327927514223,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001348045706138,1.0001348045706138,-9.062857970644008e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001348045706138,1.0001348045706138,-0.00011338327927514223,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b3morph,19928,2.4596791630659502e-05,0,0,0,1000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.0,1.0,0.0,0,True,2.6082403481862855e-05,2.6082403481862855e-05,0.0,0,True,89.99999999999999,89.99999999999999,0.0,0,True,1.0001408849523914,1.0001408849523914,-0.00011635865798127015,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001144349478213,1.0001144349478213,-0.00010388917015026154,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001144349478213,1.0001144349478213,-0.00011635865798127015,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b3morph,19928,2.6082403481862855e-05,0,0,0,2000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
1.0,1.0,0.0,0,True,2.6500013575518582e-05,2.6500013575518582e-05,0.0,0,True,89.99999999999999,89.99999999999999,0.0,0,True,1.0001202136084795,1.0001202136084795,-0.00011722933071387274,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0001202136084795,1.0001202136084795,-0.00011467227280665619,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0001202136084795,1.0001202136084795,-0.00011722933071387274,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to090_b3morph,19928,2.6500013575518582e-05,0,0,0,3000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,1.0,1.0,0.0,0,True,0.9999999999985019,0.9999999999985019,-0.33691790848160785,0,True,0.9999999999985019,0.9999999999985019,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,-0.33691790848160785,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-20.0,0,True,0.0,0,cylinder_init090_to120_b3morph,12428,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12428,12428,1.0,12428
1.0,1.0,0.0,0,True,9.631821607862539e-05,9.631821607862539e-05,0.0,0,True,120.0,120.0,0.0,0,True,1.0001069107102216,1.0001069107102216,-0.00011787692687900881,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.000091026842826,1.000091026842826,-0.34717615506202654,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000949228444127,1.0000949228444127,-0.34717615506202654,0,True,1.0,1.0,0.0,0,True,170.0,170.0,-10.0,0,True,0.0,0,cylinder_init090_to120_b3morph,19928,9.631821607862539e-05,0,0,0,1000,0.0,0,0.0,0,0.0,0,0.0,0,19928,19928,1.0,19928
