status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00000000.vti,96x80x140,0,1.1102230246251565e-16,1.4833989703044752,109885.90595726721,109866.43546547303,954036,61605.10039568808,61605.10039568808,121164,48280.80556157907,95.48968420417238,71.48968420417238,47.48968420417238,163.59645718872977,163.59645718872977,163.59645718872977,184,184,0,0.0,0.0,0.0,0.0,0.0,0,62497.53129529238,62497.53129529242,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,63.91553964621121,142.1246713793553,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00020000.vti,96x80x140,0,2.5418457810002347e-08,1.215268143820771,112727.57898275099,112685.75314681961,954036,61312.73382751415,61312.73382751415,121164,51414.845155236784,93.28254673697036,69.28254673697036,45.28254673697036,136.41613383272698,136.41625273982794,136.416014925626,178,178,0,0.00043672400006617345,0.00025773046556966346,0.0002560070998239367,0.0007564281569993262,0.0004464022610250383,0,62205.457093686644,62205.457093686666,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,58.85489162353221,130.87164995184287,0.025860213834782906,0.025661319304680557,-0.0047458175751044305,-0.0047458175751044305,-0.004673371820491961,-0.004673371820492307
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00040000.vti,96x80x140,0,2.444019711698687e-08,3.055832354255918,115020.84974311083,114896.71162261607,954036,61062.513737652465,61062.513737652465,121164,53958.336005458346,89.75396075180942,65.75396075180942,41.753960751809416,115.19902445328924,115.19844299904248,115.19960590753598,170,172,0,0.0004461048949578991,0.0002413919242825671,0.00024139192200434658,0.0007726763435722583,0.00041810307739422565,0,61955.48722391476,61955.48722391478,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,50.76435265438739,112.8812645363966,0.0467297761356266,0.04578537690634257,-0.008807495719519892,-0.008807495719519892,-0.008673047721141719,-0.008673047721142062
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00060000.vti,96x80x140,0,2.424395745551096e-08,3.1844116154951236,116887.346172253,116708.28730772853,954036,60819.575060506526,60819.575060506526,121164,56067.77111174648,86.49495800978653,62.49495800978653,38.49495800978653,95.40125623340276,96.14577566176943,94.65673680503608,170,170,0,0.0003985536252190958,0.00021553248914775455,0.00021464852892274508,0.0006903151284202386,0.00037331322188569857,0,61712.791485446,61712.791485445996,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,43.29192919757786,96.26534086454826,0.06371554344474836,0.06227426796244471,-0.012750978898437711,-0.012750978898437711,-0.012556332923593176,-0.012556332923593982
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00080000.vti,96x80x140,0,2.453379194244335e-08,2.45582383416,118421.05551661593,118214.85294896715,954036,60595.718860265406,60595.718860265406,121164,57825.33665635039,83.58207417590668,59.58207417590668,35.58207417590668,75.38553732972342,75.55770271642095,75.21337194302589,176,176,0,0.0003453958862415838,0.000190682791417722,0.00018948051689312708,0.0005982432236957033,0.00033027228286455323,0,61489.15914140512,61489.159141405165,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,36.613106499277656,81.4140936334195,0.07767283242555142,0.0759869695246254,-0.016384707255396744,-0.016384707255396744,-0.016134591766878502,-0.01613459176687849
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00100000.vti,96x80x140,0,2.539615965389891e-08,2.003481642929903,119741.9863101118,119527.81631307429,954036,60391.52529388849,60391.52529388849,121164,59350.46101622336,80.9799627362393,56.9799627362393,32.9799627362393,66.75536596878729,66.62223224344923,66.88849969412536,172,169,0,0.0003039480237777142,0.00016851390965894747,0.00016807747650043745,0.0005264534200431542,0.00029187465331136883,0,61285.169768594606,61285.16976859461,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,30.646840098736405,68.14730974592901,0.08969376251652734,0.08793751072990331,-0.0196992634376834,-0.0196992634376834,-0.019398550655857556,-0.019398550655858125
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00120000.vti,96x80x140,0,2.5423056087536567e-08,1.6997723882438516,120857.56828693076,120636.69186132381,954036,60209.82338173661,60209.82338173661,121164,60647.744905194166,78.63263550714363,54.63263550714363,30.632635507143632,58.98781895701026,58.24062177146545,59.73501614255508,170,170,0,0.00025624503612630003,0.0001496513792069602,0.00014965136786225717,0.0004438294217580741,0.00025920379220921176,0,61103.64955835489,61103.64955835484,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,25.264757162342537,56.17953519680561,0.09984594688540173,0.09803045261476127,-0.022648725592355794,-0.022648725592355794,-0.02230298874289267,-0.02230298874289417
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00140000.vti,96x80x140,0,2.5928493816266392e-08,1.5027502500609584,121837.53358242758,121609.67351164376,954036,60044.201057043065,60044.201057043065,121164,61793.33252538461,76.50049923120777,52.50049923120777,28.50049923120777,53.87059019617912,53.72629964162705,54.0148807507312,158,160,0,0.00021949762459876922,0.00013376474207675397,0.00013351552037289008,0.00038018103794574854,0.0002316873295382843,0,60938.19285598607,60938.19285598607,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,20.376076058770217,45.30890499999295,0.10876397224051788,0.1068864935539044,-0.02533717709441909,-0.02533717709441909,-0.024950400551641737,-0.02495040055164242
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00160000.vti,96x80x140,0,2.520040274802137e-08,1.3739868167699252,122701.43736218165,122466.85035752627,954036,59893.7401876928,59893.7401876928,121164,62807.697174488836,74.54311838900739,50.54311838900739,26.54311838900739,48.94134089799833,48.75271550306954,49.129966292927115,158,160,0,0.00018717692759508267,0.00011982475021867649,0.00011955945378755624,0.0003241999485993242,0.00020754255538299763,0,60787.882447505115,60787.88244750509,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,15.888083971322937,35.32925992287589,0.11662579739660318,0.11468848369084562,-0.027779521452010594,-0.027779521452010594,-0.027355462085524678,-0.027355462085525705
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_theta030_radAngle011_param_sensitivity_200k_20260610/M0p2_W8/theta030/output/case_VTK_P00_00180000.vti,96x80x140,0,2.6167042614992287e-08,1.2862364190010647,123498.37136623907,123258.66952535452,954036,59754.082411059666,59754.082411059666,121164,63744.288955179334,72.72796776222094,48.72796776222094,24.727967762220942,45.74374042671205,46.04995288414997,45.43752796927414,152,154,0,0.00015843948178940792,0.00010746565881936383,0.00010746565728567226,0.0002744252323841384,0.00018613598114400058,0,60648.36432864865,60648.36432864863,43.61373202227981,19.613732022279812,29.045304538144578,14.568427484135233,11.726205263352728,26.074771155900976,0.12387817427892447,0.12189559079752048,-0.0300465054474284,-0.0300465054474284,-0.029587840164544525,-0.029587840164545434
