actual_minus_signed_count,actual_minus_signed_max,actual_minus_signed_mean,actual_minus_signed_min,actual_minus_signed_p95,actual_minus_signed_p99,actual_phase_gt_1_count,actual_phase_lt_0_count,actual_phase_nonfinite_count,actual_phase_stats_count,actual_phase_stats_max,actual_phase_stats_mean,actual_phase_stats_min,actual_phase_stats_p95,actual_phase_stats_p99,cell_count,contact_residual_count,contact_residual_max,contact_residual_mean,contact_residual_min,contact_residual_p95,contact_residual_p99,dims,file,nonfinite_total_normal,normal_path_count,profile_pred_gt_1_count,profile_pred_lt_0_count,profile_pred_nonfinite_count,profile_pred_stats_count,profile_pred_stats_max,profile_pred_stats_mean,profile_pred_stats_min,profile_pred_stats_p95,profile_pred_stats_p99,q_clip_count_normal,rad_angle_deg,raw_pred_gt_1_count,raw_pred_lt_0_count,raw_pred_nonfinite_count,raw_pred_stats_count,raw_pred_stats_max,raw_pred_stats_mean,raw_pred_stats_min,raw_pred_stats_p95,raw_pred_stats_p99,signed_delta_q_count,signed_delta_q_max,signed_delta_q_mean,signed_delta_q_min,signed_delta_q_p95,signed_delta_q_p99,signed_minus_profile_count,signed_minus_profile_max,signed_minus_profile_mean,signed_minus_profile_min,signed_minus_profile_p95,signed_minus_profile_p99,signed_minus_raw_count,signed_minus_raw_max,signed_minus_raw_mean,signed_minus_raw_min,signed_minus_raw_p95,signed_minus_raw_p99,signed_normal_grad_count,signed_normal_grad_max,signed_normal_grad_mean,signed_normal_grad_min,signed_normal_grad_p95,signed_normal_grad_p99,signed_pred_gt_1_count,signed_pred_lt_0_count,signed_pred_nonfinite_count,signed_pred_stats_count,signed_pred_stats_max,signed_pred_stats_mean,signed_pred_stats_min,signed_pred_stats_p95,signed_pred_stats_p99,status,step,tan_coeff,tangent_grad_mag_count,tangent_grad_mag_max,tangent_grad_mag_mean,tangent_grad_mag_min,tangent_grad_mag_p95,tangent_grad_mag_p99,target_cos,target_normal_grad_count,target_normal_grad_max,target_normal_grad_mean,target_normal_grad_min,target_normal_grad_p95,target_normal_grad_p99,wall_count
10256,0.12115699817794123,-0.0358003340551407,-0.791472008858299,-1.0186954217885812e-12,-9.001057205674572e-13,0,0,0,10256,0.7406001395853296,0.02074938469462099,1.689884414242378e-14,0.10885761389418627,0.5851780039670663,1382400,4564,1.9812035991896169,1.093293709913596,0.41468727617044143,1.9140307306429576,1.96986477427175,96x80x180,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_z48_gap24_outer90_sphere11_normal_path_v6diag_50k_20260611/theta030/output/case_VTK_P00_00000000.vti,0,10256,0,0,0,10256,0.7406001395853296,0.02074938469462099,1.6898844142423784e-14,0.10885761389418627,0.5851780039670663,0,11.0,64,0,0,10256,1.7954628943313244,0.03210380283875218,9.250253285354069e-15,0.16734186277607607,0.8225148782745255,10256,6.04685305735833,3.469386520599375,0.00020193563659435968,5.893377209128525,5.989608930977118,10256,0.791472008858299,0.0358003340551407,-0.12115699817794134,0.3072615635660031,0.644099272116979,10256,0.7232104946732834,0.024445915911009503,-0.8009428700802562,0.21794344118170494,0.5410240777843044,10256,0.17143479549887125,0.0037854197432566163,-4.276925679241872e-05,0.008907870278141602,0.14118362072959031,0,0,0,10256,0.9945200242510682,0.05654971874976168,1.000201956026965e-12,0.4749673210491419,0.9414278379861376,runtime_sanity / exploratory_not_validation,0,5.144554015970307,10256,0.148776638417561,0.002664678372247697,3.925231146709438e-17,0.014801265987041751,0.08517098108770091,-0.981627183447664,10256,-2.0193563659415773e-16,-0.013708581821216106,-0.7653894526536258,-6.066278389500753e-14,-5.504829900723075e-15,135160
10256,0.10939159640803961,-0.18350542979810763,-0.72230479027905,0.020601381918396708,0.05388440566188996,0,0,0,10256,0.9999976721925408,0.33528867775051774,0.02066124490076105,0.9947271948420593,0.9999159661581235,1382400,10256,0.8997429729274995,0.1061361279779557,-0.018372805337717457,0.30488885823696316,0.8529615949426372,96x80x180,/mnt/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_theta030_z48_gap24_outer90_sphere11_normal_path_v6diag_50k_20260611/theta030/output/case_VTK_P00_00050000.vti,0,10256,0,0,0,10256,0.9999976721925408,0.33528867775051774,0.02066124490076105,0.9947271948420593,0.9999159661581235,0,11.0,1920,0,0,10256,1.4480228316330213,0.4415082912737847,0.011616762128762755,1.2038637156746683,1.3336867536927637,10256,5.226402019047386,2.277739361483766,0.005049430819415613,4.104444121355691,4.758504911973106,10256,0.72230479027905,0.18350542979810763,-0.10939159640803961,0.5136743109479552,0.6423869947894766,10256,0.5935517310504226,0.07728581627484056,-0.47006527308892154,0.3621455644324926,0.47633708223979215,10256,-3.374036630421351e-06,-0.05129324266236557,-0.16427952983130173,-0.003996727712581125,-4.79744881339339e-05,0,0,0,10256,0.9999999030664496,0.5187941075486253,0.011625630672385825,0.9983258519978542,0.999993008530872,runtime_sanity / exploratory_not_validation,50000,5.144554015970307,10256,0.13541566678243036,0.028120052054000175,3.2389769276055554e-06,0.08315595793390676,0.10174611311526773,-0.981627183447664,10256,-1.6663091760548327e-05,-0.1446651267237007,-0.696653212370849,-0.004625191027887213,-0.0003076797136096183,135160
