mode,step,failures,PhaseField_max_abs,PhaseField_min,PhaseField_max,PhaseField_nonfinite,ReplayPhaseFromH_max_abs,ReplayPhaseFromH_min,ReplayPhaseFromH_max,ReplayPhaseFromH_nonfinite,ReplayPhaseConsumed_max_abs,ReplayPhaseConsumed_min,ReplayPhaseConsumed_max,ReplayPhaseConsumed_nonfinite,WallGhost_max_abs,WallGhost_min,WallGhost_max,WallGhost_nonfinite,ReplayFtotal_max_abs,ReplayFtotal_min,ReplayFtotal_max,ReplayFtotal_nonfinite,ReplayForceOverRho_max_abs,ReplayForceOverRho_min,ReplayForceOverRho_max,ReplayForceOverRho_nonfinite,ReplayUPostForce_max_abs,ReplayUPostForce_min,ReplayUPostForce_max,ReplayUPostForce_nonfinite,ReplayPhaseAdvVelocity_max_abs,ReplayPhaseAdvVelocity_min,ReplayPhaseAdvVelocity_max,ReplayPhaseAdvVelocity_nonfinite,ReplayFmu_max_abs,ReplayFmu_min,ReplayFmu_max,ReplayFmu_nonfinite,ReplayFpressure_max_abs,ReplayFpressure_min,ReplayFpressure_max,ReplayFpressure_nonfinite,ReplayFsurf_max_abs,ReplayFsurf_min,ReplayFsurf_max,ReplayFsurf_nonfinite,ReplayRho_max_abs,ReplayRho_min,ReplayRho_max,ReplayRho_nonfinite,ReplayPressureMoment_max_abs,ReplayPressureMoment_min,ReplayPressureMoment_max,ReplayPressureMoment_nonfinite,ReplayMu_max_abs,ReplayMu_min,ReplayMu_max,ReplayMu_nonfinite,ReplayGradPhi_max_abs,ReplayGradPhi_min,ReplayGradPhi_max,ReplayGradPhi_nonfinite,ReplayFphiMaxAbs_max_abs,ReplayFphiMaxAbs_min,ReplayFphiMaxAbs_max,ReplayFphiMaxAbs_nonfinite,PhaseStencilGhostUseCount_max_abs,PhaseStencilGhostUseCount_min,PhaseStencilGhostUseCount_max,PhaseStencilGhostUseCount_nonfinite,PhaseStencilFallbackCount_max_abs,PhaseStencilFallbackCount_min,PhaseStencilFallbackCount_max,PhaseStencilFallbackCount_nonfinite,PhaseStencilMidpointFallbackCount_max_abs,PhaseStencilMidpointFallbackCount_min,PhaseStencilMidpointFallbackCount_max,PhaseStencilMidpointFallbackCount_nonfinite
2,6,,0.999999957698655,-0.001981547670648732,0.999999957698655,0,0.999999957698655,-0.001981547670648732,0.999999957698655,0,0.9999999627031,-2.734431493076087e-07,0.9999999627031,0,1.0,0.0,1.0,0,0.08877643853193973,-0.08877643853193973,0.012615809303090964,0,87.77514909516756,-87.77514909516756,11.350444467346321,0,43.78638714849175,-43.78638714849175,5.29490225397252,0,3.6676455658424545,-0.6700018482025311,3.6676455658424545,0,0.08878459650302127,-0.08878459650302127,0.012614656223626645,0,0.1575265233166472,-0.1575265233166472,0.0065709723288956585,0,2.727747220525372e-05,-1.200765193026855e-05,2.727747220525372e-05,0,0.9999999627403969,0.0,0.9999999627403969,0,3.5411066472205044,-3.5308846224505235,3.5411066472205044,0,8.893896555295086e-05,-8.893896555295086e-05,1.560097841257589e-05,0,0.3467589915165419,-0.3467589915165419,0.2252842406921864,0,0.024415960195601136,0.0,0.024415960195601136,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,0,,0.9999999810930902,0.0,0.9999999810930902,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,1,,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999810930902,0.0,0.9999999810930902,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.9033551827076453e-05,-1.5199368613878571e-05,2.9033551827076453e-05,0,0.9999999811119971,0.0,0.9999999811119971,0,0.0,0.0,0.0,0,9.717740691643747e-05,-9.717740691643747e-05,1.0276979088735786e-05,0,0.33102749827388434,-0.33102749827388434,0.23185528073950343,0,0.02440638872501261,0.0,0.02440638872501261,0,61.0,0.0,61.0,0,148.0,0.0,148.0,0,0.0,0.0,0.0,0
3,2,,0.999999968229641,0.0,0.999999968229641,0,0.999999968229641,0.0,0.999999968229641,0,0.9999999717996106,0.0,0.9999999717996106,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.8529284469719283e-05,-1.4501903869214359e-05,2.8529284469719283e-05,0,0.9999999718278111,0.0,0.9999999718278111,0,0.0,0.0,0.0,0,9.456849443381898e-05,-9.456849443381898e-05,1.5133848871055722e-05,0,0.3316901121163855,-0.3316901121163855,0.22744274089960367,0,0.024413379610556687,0.0,0.024413379610556687,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,3,,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,0.999999968229641,0.0,0.999999968229641,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7993819927752292e-05,-1.3245412295710882e-05,2.7993819927752292e-05,0,0.9999999682614114,0.0,0.9999999682614114,0,0.0,0.0,0.0,0,9.205582183384871e-05,-9.205582183384871e-05,1.5884238863764718e-05,0,0.3398338373097599,-0.3398338373097599,0.22730254338327363,0,0.02441507655743772,0.0,0.02441507655743772,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,4,,0.999999964736301,0.0,0.999999964736301,0,0.999999964736301,0.0,0.999999964736301,0,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7769634859649797e-05,-1.2863781846704675e-05,2.7769634859649797e-05,0,0.9999999661909087,0.0,0.9999999661909087,0,0.0,0.0,0.0,0,9.092425626196995e-05,-9.092425626196995e-05,1.542476504649844e-05,0,0.3417402036451611,-0.3417402036451611,0.2262806544521833,0,0.02441584210768173,0.0,0.02441584210768173,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,5,,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,0.999999964736301,0.0,0.999999964736301,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7482037976309874e-05,-1.236655198155355e-05,2.7482037976309874e-05,0,0.9999999647715647,0.0,0.9999999647715647,0,0.0,0.0,0.0,0,8.976983371343641e-05,-8.976983371343641e-05,1.5611697972737295e-05,0,0.34471532362188184,-0.34471532362188184,0.22570558614159758,0,0.024416036529113727,0.0,0.024416036529113727,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3,6,,0.99999995769859,-3.44572039111936e-08,0.99999995769859,0,0.99999995769859,-3.44572039111936e-08,0.99999995769859,0,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7278318730044828e-05,-1.2008702512792433e-05,2.7278318730044828e-05,0,0.9999999627403905,0.0,0.9999999627403905,0,0.0,0.0,0.0,0,8.89424638439336e-05,-8.89424638439336e-05,1.5600786116508084e-05,0,0.3467497424136133,-0.3467497424136133,0.22528122514115104,0,0.024415956769800327,0.0,0.024415956769800327,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,0,,0.9999999810930902,0.0,0.9999999810930902,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,1,,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999810930902,0.0,0.9999999810930902,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.9033551827076453e-05,-1.5199368613878571e-05,2.9033551827076453e-05,0,0.9999999811119971,0.0,0.9999999811119971,0,0.0,0.0,0.0,0,9.717740691643747e-05,-9.717740691643747e-05,1.0276979088735786e-05,0,0.33102749827388434,-0.33102749827388434,0.23185528073950343,0,0.02440638872501261,0.0,0.02440638872501261,0,61.0,0.0,61.0,0,141.0,0.0,141.0,0,0.0,0.0,0.0,0
4,2,,0.999999968229641,0.0,0.999999968229641,0,0.999999968229641,0.0,0.999999968229641,0,0.9999999717996106,0.0,0.9999999717996106,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.8529284469719283e-05,-1.4501903869214359e-05,2.8529284469719283e-05,0,0.9999999718278111,0.0,0.9999999718278111,0,0.0,0.0,0.0,0,9.456849443381898e-05,-9.456849443381898e-05,1.5133848871055722e-05,0,0.3316901121163855,-0.3316901121163855,0.22744274089960367,0,0.024413379610556687,0.0,0.024413379610556687,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,3,,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,0.999999968229641,0.0,0.999999968229641,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7993819927752292e-05,-1.3245412295710882e-05,2.7993819927752292e-05,0,0.9999999682614114,0.0,0.9999999682614114,0,0.0,0.0,0.0,0,9.205582183384871e-05,-9.205582183384871e-05,1.5884238863764718e-05,0,0.3398338373097599,-0.3398338373097599,0.22730254338327363,0,0.02441507655743772,0.0,0.02441507655743772,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,4,,0.999999964736301,0.0,0.999999964736301,0,0.999999964736301,0.0,0.999999964736301,0,0.9999999661570658,-5.411584751641144e-06,0.9999999661570658,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7769634859649797e-05,-1.2863781846704675e-05,2.7769634859649797e-05,0,0.9999999661909087,0.0,0.9999999661909087,0,0.0,0.0,0.0,0,9.092425626196995e-05,-9.092425626196995e-05,1.542476504649844e-05,0,0.3417402036451611,-0.3417402036451611,0.2262806544521833,0,0.02441584210768173,0.0,0.02441584210768173,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,5,,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,0.999999964736301,0.0,0.999999964736301,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7482037976309874e-05,-1.236655198155355e-05,2.7482037976309874e-05,0,0.9999999647715647,0.0,0.9999999647715647,0,0.0,0.0,0.0,0,8.976983371343641e-05,-8.976983371343641e-05,1.5611697972737295e-05,0,0.34471532362188184,-0.34471532362188184,0.22570558614159758,0,0.024416036529113727,0.0,0.024416036529113727,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,6,,0.99999995769859,-3.44572039111936e-08,0.99999995769859,0,0.99999995769859,-3.44572039111936e-08,0.99999995769859,0,0.9999999627030935,-2.73119492430479e-07,0.9999999627030935,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7278318730044828e-05,-1.2008702512792433e-05,2.7278318730044828e-05,0,0.9999999627403905,0.0,0.9999999627403905,0,0.0,0.0,0.0,0,8.89424638439336e-05,-8.89424638439336e-05,1.5600786116508084e-05,0,0.3467497424136133,-0.3467497424136133,0.22528122514115104,0,0.024415956769800327,0.0,0.024415956769800327,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,0,,0.9999999810930902,0.0,0.9999999810930902,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,1,,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999717996106,0.0,0.9999999717996106,0,0.9999999810930902,0.0,0.9999999810930902,0,1.0,0.0,1.0,0,2.9033551827076453e-05,-1.5199368613878571e-05,2.9033551827076453e-05,0,0.012917448697613456,-0.0013341079257488551,0.012917448697613456,0,0.006458724348806728,-0.0006670539628744276,0.006458724348806728,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.9033551827076453e-05,-1.5199368613878571e-05,2.9033551827076453e-05,0,0.9999999811119971,0.0,0.9999999811119971,0,0.0,0.0,0.0,0,9.717740691643747e-05,-9.717740691643747e-05,1.0276979088735786e-05,0,0.33102749827388434,-0.33102749827388434,0.23185528073950343,0,0.02440638872501261,0.0,0.02440638872501261,0,61.0,0.0,61.0,0,161.0,0.0,161.0,0,0.0,0.0,0.0,0
5,2,,0.999999968229641,0.0,0.999999968229641,0,0.999999968229641,0.0,0.999999968229641,0,0.9999999717996106,0.0,0.9999999717996106,0,1.0,0.0,1.0,0,2.8529284469719283e-05,-1.4501903869214359e-05,2.8529284469719283e-05,0,0.008077136594019206,-0.0011524893566874895,0.008077136594019206,0,0.004686426950477376,-0.0007276899093735152,0.004686426950477376,0,0.004686426950477376,-0.000728169687331055,0.004686426950477376,0,1.572037147578506e-05,-1.572037147578506e-05,1.427654982250691e-06,0,3.740223375151014e-05,-3.4347995586880567e-06,3.740223375151014e-05,0,2.8529284469719283e-05,-1.4501903869214359e-05,2.8529284469719283e-05,0,0.9999999718278111,0.0,0.9999999718278111,0,0.004686426950477376,-3.252351716982543e-05,0.004686426950477376,0,9.456849443381898e-05,-9.456849443381898e-05,1.5133848871055722e-05,0,0.3316901121163855,-0.3316901121163855,0.22744274089960367,0,0.024413379610556687,0.0,0.024413379610556687,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,3,,0.9999999661570658,-5.3834191930605845e-06,0.9999999661570658,0,0.9999999661570658,-5.3834191930605845e-06,0.9999999661570658,0,0.999999968229641,0.0,0.999999968229641,0,1.0,0.0,1.0,0,2.7993776719164912e-05,-1.32454402144517e-05,2.7993776719164912e-05,0,0.008096991254239388,-0.0010856412090401368,0.008096991254239388,0,0.006080390717670642,-0.006080390717670642,0.004141330943527706,0,0.006935601139894125,-0.006935601139894125,0.004141315753463623,0,0.00018114978679929593,-0.00018114978679929593,6.1332935915045e-05,0,0.0002880993411770219,-0.0002880993411770219,5.257088326291941e-05,0,2.7993776719164912e-05,-1.32454402144517e-05,2.7993776719164912e-05,0,0.9999999682614114,0.0,0.9999999682614114,0,0.00754874409269456,-0.00682342213516911,0.00754874409269456,0,9.205589337186006e-05,-9.205589337186006e-05,1.588469263778321e-05,0,0.33983322264530147,-0.33983322264530147,0.2273029078847425,0,0.024415076725923864,0.0,0.024415076725923864,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,4,,0.9999999647363015,0.0,0.9999999647363015,0,0.9999999647363015,0.0,0.9999999647363015,0,0.9999999661570658,-5.3834191930605845e-06,0.9999999661570658,0,1.0,0.0,1.0,0,2.7769415847669394e-05,-1.286357286902845e-05,2.7769415847669394e-05,0,0.008077557415560361,-0.001086111249232924,0.008077557415560361,0,0.0031469280823033636,-0.0021159682954857745,0.0031469280823033636,0,0.003146928125802961,-0.003127745905637311,0.003146928125802961,0,8.791015844710758e-05,-8.791015844710758e-05,3.061597138988875e-05,0,0.0004565984228126669,-0.0004565984228126669,4.717767673946454e-05,0,2.7769415847669394e-05,-1.286357286902845e-05,2.7769415847669394e-05,0,0.9999999661909087,0.0,0.9999999661909087,0,0.010118647608000545,-0.010118647608000545,0.006372415336574334,0,9.09231072138676e-05,-9.09231072138676e-05,1.5425137799387876e-05,0,0.34174163873514224,-0.34174163873514224,0.22628179315010344,0,0.024415842786976918,0.0,0.024415842786976918,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,5,,0.9999999627031,-2.7387485871531143e-07,0.9999999627031,0,0.9999999627031,-2.7387485871531143e-07,0.9999999627031,0,0.9999999647363015,0.0,0.9999999647363015,0,1.0,0.0,1.0,0,2.748147816590098e-05,-1.2365988001066015e-05,2.748147816590098e-05,0,0.008079083684542342,-0.0010443418941599994,0.008079083684542342,0,0.003296691049629612,-0.0011106577145231027,0.003296691049629612,0,0.0032966909689890436,-0.00299187912058227,0.0032966909689890436,0,7.930939946440568e-05,-3.870204109653018e-05,7.930939946440568e-05,0,0.0004677695166891356,-0.0004677695166891356,3.9397717046733265e-05,0,2.748147816590098e-05,-1.2365988001066015e-05,2.748147816590098e-05,0,0.9999999647715652,0.0,0.9999999647715652,0,0.010449136638208404,-0.010449136638208404,0.005706845962337481,0,8.976687818967421e-05,-8.976687818967421e-05,1.561184127670069e-05,0,0.34472013064160045,-0.34472013064160045,0.22570750585241728,0,0.024416038331959194,0.0,0.024416038331959194,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
5,6,,0.999999957698655,-1.620109311444251e-08,0.999999957698655,0,0.999999957698655,-1.620109311444251e-08,0.999999957698655,0,0.9999999627031,-2.7387485871531143e-07,0.9999999627031,0,1.0,0.0,1.0,0,2.727745118141027e-05,-1.2007654253599243e-05,2.727745118141027e-05,0,0.00807738540158652,-0.001036098810837815,0.00807738540158652,0,0.0029459590086654847,-0.001006839187692003,0.0029459590086654847,0,0.0037767658665455663,-0.0037767658665455663,0.0029459590169450046,0,2.7196984048951952e-05,-2.7196984048951952e-05,2.4575813538670937e-05,0,0.0005038812376368766,-0.0005038812376368766,4.8624492319741365e-05,0,2.727745118141027e-05,-1.2007654253599243e-05,2.727745118141027e-05,0,0.9999999627403969,0.0,0.9999999627403969,0,0.011255550318871368,-0.011255550318871368,0.004912683186928394,0,8.893851255429482e-05,-8.893851255429482e-05,1.5600948221260025e-05,0,0.3467585677784947,-0.3467585677784947,0.22528353009178279,0,0.024415960938943364,0.0,0.024415960938943364,0,61.0,0.0,61.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
