NearWallForceMag_max,NearWallForceMag_max_abs,NearWallForceMag_min,NearWallForceMag_nonfinite,NearWallForceMag_present,NearWallForceOverRhoShadow_max,NearWallForceOverRhoShadow_max_abs,NearWallForceOverRhoShadow_min,NearWallForceOverRhoShadow_nonfinite,NearWallForceOverRhoShadow_present,NearWallGradPhiMag_max,NearWallGradPhiMag_max_abs,NearWallGradPhiMag_min,NearWallGradPhiMag_nonfinite,NearWallGradPhiMag_present,PhaseField_max,PhaseField_max_abs,PhaseField_min,PhaseField_nonfinite,PhaseField_present,PsiGradMag_max,PsiGradMag_max_abs,PsiGradMag_min,PsiGradMag_nonfinite,PsiGradMag_present,PsiNormalAmbiguityFlag_max,PsiNormalAmbiguityFlag_max_abs,PsiNormalAmbiguityFlag_min,PsiNormalAmbiguityFlag_nonfinite,PsiNormalAmbiguityFlag_present,PsiNormal_max,PsiNormal_max_abs,PsiNormal_min,PsiNormal_nonfinite,PsiNormal_present,PsiSolid_max,PsiSolid_max_abs,PsiSolid_min,PsiSolid_nonfinite,PsiSolid_present,PsiWallGhostClampHit_max,PsiWallGhostClampHit_max_abs,PsiWallGhostClampHit_min,PsiWallGhostClampHit_nonfinite,PsiWallGhostClampHit_present,PsiWallGhostRaw_max,PsiWallGhostRaw_max_abs,PsiWallGhostRaw_min,PsiWallGhostRaw_nonfinite,PsiWallGhostRaw_present,PsiWallGhost_max,PsiWallGhost_max_abs,PsiWallGhost_min,PsiWallGhost_nonfinite,PsiWallGhost_present,PsiWriteAllowedFlag_max,PsiWriteAllowedFlag_max_abs,PsiWriteAllowedFlag_min,PsiWriteAllowedFlag_nonfinite,PsiWriteAllowedFlag_present,PsiWriteAppliedFlag_max,PsiWriteAppliedFlag_max_abs,PsiWriteAppliedFlag_min,PsiWriteAppliedFlag_nonfinite,PsiWriteAppliedFlag_present,PsiWriteRejectedReason_max,PsiWriteRejectedReason_max_abs,PsiWriteRejectedReason_min,PsiWriteRejectedReason_nonfinite,PsiWriteRejectedReason_present,WallGhostClampHit_max,WallGhostClampHit_max_abs,WallGhostClampHit_min,WallGhostClampHit_nonfinite,WallGhostClampHit_present,WallGhostClamped_max,WallGhostClamped_max_abs,WallGhostClamped_min,WallGhostClamped_nonfinite,WallGhostClamped_present,WallGhostRaw_max,WallGhostRaw_max_abs,WallGhostRaw_min,WallGhostRaw_nonfinite,WallGhostRaw_present,WallGhost_max,WallGhost_max_abs,WallGhost_min,WallGhost_nonfinite,WallGhost_present,WettingPathId_max,WettingPathId_max_abs,WettingPathId_min,WettingPathId_nonfinite,WettingPathId_present,ambiguity_fraction_near_band,applied_without_path170_cells,case,near_band_cells,near_wall_force_over_rho_max_abs,path170_without_applied_cells,psi_wall_ghost_above_1_cells,psi_wall_ghost_below_0_cells,step,wallghost_psi_max_abs_diff_applied,wallghost_psi_mismatch_cells_applied,wallghostclamped_psi_max_abs_diff_applied,wallghostclamped_psi_mismatch_cells_applied,wallghostclamphit_psiclamphit_max_abs_diff_applied,wallghostclamphit_psiclamphit_mismatch_cells_applied,wallghostraw_psiraw_max_abs_diff_applied,wallghostraw_psiraw_mismatch_cells_applied,wetting_path_170_cells,write_allowed_cells,write_allowed_fraction_near_band,write_applied_cells
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,11.0,20.0,-20.0,0,True,0.0,0,cylinder_init090_neutral_A_legacy_baseline,0,0.0,0,0,0,0,,0,,0,,0,,0,0,0,0.0,0
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0001113168471623,1.0001113168471623,-0.00010428253951912019,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000970223292331,1.0000970223292331,-5.424566088038797e-05,0,True,1.0000970223292331,1.0000970223292331,-0.00010428253951912019,0,True,1.0000970223292331,1.0000970223292331,-5.424566088038797e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_A_legacy_baseline,0,0.0,0,0,0,500,,0,,0,,0,,0,0,0,0.0,0
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0001155006746076,1.0001155006746076,-0.00011319533679975898,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.00009963371116,1.00009963371116,-7.291937535493001e-05,0,True,1.0001006571054432,1.0001006571054432,-0.00011319533679975898,0,True,1.00009963371116,1.00009963371116,-7.291937535493001e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_A_legacy_baseline,0,0.0,0,0,0,1000,,0,,0,,0,,0,0,0,0.0,0
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.000111341132241,1.000111341132241,-0.0001066821886173724,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000927754665367,1.0000927754665367,-8.093942477482335e-05,0,True,1.0000992825707065,1.0000992825707065,-0.0001066821886173724,0,True,1.0000927754665367,1.0000927754665367,-8.093942477482335e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_A_legacy_baseline,0,0.0,0,0,0,1500,,0,,0,,0,,0,0,0,0.0,0
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0001247051474558,1.0001247051474558,-0.0001141889468387327,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.000093688339944,1.000093688339944,-8.395372323227348e-05,0,True,1.000098636798028,1.000098636798028,-0.0001141889468387327,0,True,1.000093688339944,1.000093688339944,-8.395372323227348e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_A_legacy_baseline,0,0.0,0,0,0,2000,,0,,0,,0,,0,0,0,0.0,0
0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.2827152323622989,0.2827152323622989,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8094273176888296,0.8094273176888296,0.0,0,True,0.0,0.0,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,0.9999999999986269,0.9999999999986269,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,8.0,8.0,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,11.0,20.0,-20.0,0,True,0.0,0,cylinder_init090_neutral_B_shadow_only,12428,0.0,0,0,0,0,,0,,0,,0,,0,0,12428,1.0,0
5.255571123496768e-06,5.255571123496768e-06,0.0,0,True,2.3046612050223684e-05,2.3046612050223684e-05,0.0,0,True,0.3424932495981993,0.3424932495981993,0.0,0,True,1.0001113168471627,1.0001113168471627,-0.00010428253951897006,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0000970223292083,1.0000970223292083,-5.4245660826454165e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,8.0,8.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000970223292083,1.0000970223292083,-5.4245660826454165e-05,0,True,1.0000970223292083,1.0000970223292083,-0.00010428253951897006,0,True,1.0000970223292083,1.0000970223292083,-5.4245660826454165e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_B_shadow_only,19928,2.3046612050223684e-05,0,0,0,500,,0,,0,,0,,0,0,19928,1.0,0
5.088199547834431e-06,5.088199547834431e-06,0.0,0,True,2.4596164979261202e-05,2.4596164979261202e-05,0.0,0,True,0.34373892134253237,0.34373892134253237,0.0,0,True,1.0001155006777505,1.0001155006777505,-0.00011319533585905987,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0000996337086054,1.0000996337086054,-7.291935967669241e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,8.0,8.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000996337086054,1.0000996337086054,-7.291935967669241e-05,0,True,1.0001006571069029,1.0001006571069029,-0.00011319533585905987,0,True,1.0000996337086054,1.0000996337086054,-7.291935967669241e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_B_shadow_only,19928,2.4596164979261202e-05,0,0,0,1000,,0,,0,,0,,0,0,19928,1.0,0
4.96584786261821e-06,4.96584786261821e-06,0.0,0,True,2.548878309142725e-05,2.548878309142725e-05,0.0,0,True,0.34417084404763004,0.34417084404763004,0.0,0,True,1.0001113411424554,1.0001113411424554,-0.0001066822462901274,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0000927750621738,1.0000927750621738,-8.054580661123604e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,8.0,8.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000927750621738,1.0000927750621738,-8.054580661123604e-05,0,True,1.0000992825741315,1.0000992825741315,-0.0001066822462901274,0,True,1.0000927750621738,1.0000927750621738,-8.054580661123604e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_B_shadow_only,19928,2.548878309142725e-05,0,0,0,1500,,0,,0,,0,,0,0,19928,1.0,0
4.900867294462318e-06,4.900867294462318e-06,0.0,0,True,2.6084298261053252e-05,2.6084298261053252e-05,0.0,0,True,0.34429081537486345,0.34429081537486345,0.0,0,True,1.0001246915925956,1.0001246915925956,-0.00011420908929056593,0,True,0.28282857964173325,0.28282857964173325,0.0,0,True,0.0,0.0,0.0,0,True,1.0,1.0,0.0,0,True,0.8441469839421997,0.8441469839421997,0.0,0,True,1.0,1.0,0.0,0,True,1.0000936883740823,1.0000936883740823,-8.39652472526958e-05,0,True,1.0,1.0,0.0,0,True,1.0,1.0,0.0,0,True,0.0,0.0,0.0,0,True,8.0,8.0,0.0,0,True,1.0,1.0,0.0,0,True,1.0000936883740823,1.0000936883740823,-8.396524725269583e-05,0,True,1.0000986366713942,1.0000986366713942,-0.00011420908929056593,0,True,1.0000936883740823,1.0000936883740823,-8.396524725269583e-05,0,True,11.0,11.0,-10.0,0,True,0.0,0,cylinder_init090_neutral_B_shadow_only,19928,2.6084298261053252e-05,0,0,0,2000,,0,,0,,0,,0,0,19928,1.0,0
