case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,max_mach,nonfinite_total,path_counts
cap_theta030_wall011_mode2,0,30.0,11.0,29.397304912728284,-0.6026950872717158,18.397304912728284,130,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,7536.0,0.005049774046734533,0.0,0.0,0.009656039570761424,0.0,0.1358078973777883,0.0,0.0,0.0,0.25403260714065506,4430272.0,28.0,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode2,25000,30.0,11.0,29.453859887617266,-0.5461401123827336,18.453859887617266,132,52400.485729627835,-0.003668886840748598,53840.429243898216,-0.00356755577575703,1.1902775935477408e-08,0.9997664251650658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,10920.0,0.007317347742879658,0.0,0.0,0.007045764368757967,0.0,0.042940312466002224,0.0,0.0,0.0,0.24765097807845765,4370720.0,28.0,1.5359697177025515e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode2,50000,30.0,11.0,28.9607193478689,-1.0392806521311009,17.9607193478689,136,52335.80079732608,-0.004898791672878737,53775.80899652879,-0.00476349183973245,1.5544880656106354e-08,0.9997735002028173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,11984.0,0.008030320087057676,0.0,0.0,0.0072327106397463625,0.0,0.04413771660999472,0.0,0.0,0.0,0.3547730769600334,4352800.0,28.0,1.626485547044372e-05,0,"{""2"": 64136, ""5"": 16384}"
