case,target_theta_deg,init_contact_angle_deg,mean_deg,target_error_deg,left_deg,right_deg,fit_center_y,fit_radius,wall_y,interface_points
init120_target150_1000,150.0,120.0,149.76447993693736,-0.23552006306263706,149.76447993693736,149.76447993693736,18.510830574362267,20.846766466208123,0.5,126
init60_target30_1000,30.0,60.0,93.76441662422772,63.76441662422772,93.76441662422772,93.76441662422772,1.184688301416206,10.428704317571203,0.5,78
