case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,wall_stage8_limiter_nonzero_count,wall_stage8_active_count,wall_stage8_delta_limiter_count,wall_stage8_normal_limiter_count,wall_stage8_normal_limiter_fraction,wall_stage8_vector_limiter_count,wall_stage8_vector_limiter_fraction,wall_stage8_missing_wall_data_count,wall_stage8_normal_low_agreement_count,wall_stage8_local_wall_angle_wall_p50,wall_stage8_local_wall_angle_wall_min,wall_stage8_local_wall_angle_wall_max,wall_stage8_local_wall_normal_mag_wall_p50,wall_stage8_fluid_wall_angle_p50,wall_stage8_fluid_wall_angle_min,wall_stage8_fluid_wall_angle_max,wall_stage8_fluid_wall_normal_mag_p50,wall_stage8_fluid_wall_data_count_p50,wall_stage8_fluid_wall_data_count_p05,wall_stage8_grad_candidate_use_sum,wall_stage8_grad_candidate_mag_p50,wall_stage8_grad_candidate_mag_max,wall_stage8_normal_agreement_p05,wall_stage8_normal_agreement_p50,wall_stage8_used_geom_normal_sum,wall_stage8_data_fluid_count,wall_stage8_active_fluid_count,wall_stage8_fluid_wall_angle_data_p50,wall_stage8_fluid_wall_angle_active_p50,wall_stage8_fluid_wall_data_count_data_p50,wall_stage8_fluid_wall_data_count_active_p50,wall_stage8_normal_agreement_data_p05,wall_stage8_normal_agreement_data_p50,wall_stage8_normal_agreement_active_p05,wall_stage8_normal_agreement_active_p50,wall_stage8_used_geom_normal_data_sum,wall_stage8_used_geom_normal_active_sum,wall_stage8_grad_write_delta_mag_active_p50,wall_stage8_grad_write_delta_mag_active_max,wall_stage8_contact_residual_active_p99,wall_stage8_normal_delta_raw_active_p99,wall_stage8_normal_delta_limited_active_p99,wall_stage8_vector_delta_raw_active_p99,wall_stage8_vector_delta_limited_active_p99,wall_stage8_limiter_ratio_active_p50,max_mach,nonfinite_total,path_counts
cap_theta030_wall011_mode1,0,30.0,,29.397304912728284,-0.6026950872717158,nan,130,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5956.469053172502,0.003991351225436294,0.0,0.0,0.004076328194599818,0.0,0.1358078973777883,0.0,0.0,0.0,0.05,5237696.0,128.0,1491116,7536,6308,6308,0.8370488322717622,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.21839334447457326,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.03066540214075926,0.05,0.16866897452681062,-0.01516580028055683,-4.438291686099696e-06,0.2534212811279458,0.05,0.2740847096064577,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,100,30.0,,29.434873797152257,-0.5651262028477433,nan,130,52520.39115149306,-0.001389031973425093,53960.21476034158,-0.0013506682693140639,-1.832136557339214e-31,0.9997680946879545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5960.152345959064,0.00399381935127495,0.0,0.0,0.0026135530884238037,0.0,0.10539805997447216,0.0,0.0,0.0,0.05,5243664.0,128.0,1491144,7500,6300,6300,0.84,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7500.0,8.55218716363166e-12,0.21623709472106015,0.0,0.0,77752.0,77752,7500,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7500.0,0.03220370210894845,0.05,0.15104581746799128,-0.016514982578866678,-1.008685017197906e-05,0.24834743757138328,0.05,0.2699352308217767,1.1499597771773222e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,200,30.0,,29.440191267815223,-0.5598087321847771,nan,130,52519.25141364851,-0.0014107026938307509,53959.07616223491,-0.0013717404656236316,1.9113340289630756e-29,0.9997656879854981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,5998.28574890403,0.004019372040832429,0.0,0.0,0.0024527067990837742,0.0,0.09302063097415995,0.0,0.0,0.0,0.05,5248656.0,128.0,1491152,7516,6324,6324,0.8414050026609899,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7516.0,5.896218523082944e-11,0.2163204419778672,0.0,0.0,77752.0,77752,7516,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7516.0,0.03249144194514968,0.05,0.14662851611696523,-0.01656385730686575,-3.7489229767610645e-05,0.24466554649307123,0.05,0.26847465310934204,1.1778044935032554e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,300,30.0,,29.445611869867882,-0.5543881301321179,nan,130,52518.19638467241,-0.0014307627787619856,53958.02218828774,-0.0013912465106362235,7.644003504286323e-25,0.9997634485454828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6031.354323917367,0.004041530856101118,0.0,0.0,0.0023371875720871182,0.0,0.08893678977645446,0.0,0.0,0.0,0.05,5252992.0,128.0,1491116,7584,6356,6356,0.8380801687763713,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7584.0,1.283662606301763e-10,0.21638258405863814,0.0,0.0,77752.0,77752,7584,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7584.0,0.032379497325641174,0.05,0.14394225823084406,-0.01657085293331478,-3.3153197559749866e-06,0.24143689161125667,0.05,0.2737140280929403,1.161550046481237e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,400,30.0,,29.450707071814886,-0.549292928185114,nan,130,52517.181427662326,-0.0014500609442958578,53957.008246234655,-0.0014100116797190814,2.4122537059285736e-22,0.9997672568261856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6063.212793117919,0.004062878795450592,0.0,0.0,0.0022576329338063585,0.0,0.08637605132150597,0.0,0.0,0.0,0.05,5257728.0,128.0,1491124,7616,6396,6396,0.8398109243697479,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7616.0,1.9150296728599033e-10,0.21643730033224426,0.0,0.0,77752.0,77752,7616,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7616.0,0.03245023883013998,0.05,0.1412524646421207,-0.01657816265065935,-1.2219453900024215e-05,0.23849683857078485,0.05,0.2783808860553636,1.143230230011203e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,500,30.0,,29.455602092442575,-0.5443979075574248,nan,130,52516.19444938182,-0.0014688271285246061,53956.022254932446,-0.001428259560299539,2.0561089989166127e-20,0.9997653395316057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6094.267732401746,0.004083688300017788,0.0,0.0,0.0022036682771021674,0.0,0.08517031940557543,0.0,0.0,0.0,0.05,5259936.0,128.0,1491080,7688,6424,6424,0.8355879292403746,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7688.0,2.4232989264392815e-10,0.21648828307291876,0.0,0.0,77752.0,77752,7688,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7688.0,0.03252576252547476,0.05,0.1388606678223402,-0.0163242682464311,-3.2654108435547284e-06,0.23603725576470733,0.05,0.2830762509612613,1.1264270785885393e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,600,30.0,,29.46025930031708,-0.5397406996829197,nan,130,52515.228572721855,-0.0014871920912611274,53955.05734414911,-0.0014461173007336956,8.772100074402966e-19,0.9997653141239257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6124.662588157408,0.004104055491332701,0.0,0.0,0.0021506150248055346,0.0,0.08385894614481626,0.0,0.0,0.0,0.05,5263200.0,128.0,1491088,7712,6456,6456,0.8371369294605809,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7712.0,2.820165634882256e-10,0.21653661415014916,0.0,0.0,77752.0,77752,7712,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7712.0,0.03278986414096016,0.05,0.13573485583818468,-0.015870646898214262,-1.3504088760760885e-05,0.23364947578212722,0.05,0.28737053287316006,1.1101768552955648e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,700,30.0,,29.464668785842967,-0.5353312141570328,nan,130,52514.281666749754,-0.0015051963495824863,53954.111385082964,-0.0014636242990553974,1.790301340205988e-17,0.9997664393046256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6154.491778810805,0.004124043637935225,0.0,0.0,0.0021060293777124053,0.0,0.08276894337066891,0.0,0.0,0.0,0.05,5265760.0,128.0,1491064,7760,6480,6480,0.8350515463917526,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7760.0,3.131544373491462e-10,0.2165827311800955,0.0,0.0,77752.0,77752,7760,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7760.0,0.03268888245580477,0.05,0.13361615236148788,-0.015633026552722584,-5.928494234547945e-06,0.23136607115765842,0.05,0.29111531740182744,1.096101053684014e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,800,30.0,,29.46889698114068,-0.5311030188593193,nan,130,52513.35259913774,-0.0015228614333157697,53953.18324653859,-0.0014808014904585595,1.9446442072273957e-16,0.9997653546195886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6183.810568238236,0.004143689771418812,0.0,0.0,0.002068953970172358,0.0,0.08266366187068468,0.0,0.0,0.0,0.05,5270240.0,128.0,1491080,7792,6528,6528,0.837782340862423,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7792.0,3.3721276812892774e-10,0.21662690062862888,0.0,0.0,77752.0,77752,7792,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7792.0,0.032774420096386106,0.05,0.13141528609958142,-0.01539011642460148,-8.433686756420219e-06,0.22930034536950183,0.05,0.29527158171346835,1.083379035801692e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall011_mode1,900,30.0,,29.47292269018659,-0.5270773098134107,nan,130,52512.43940887571,-0.0015402246286683363,53952.27096946689,-0.0014976851313419977,1.3112791289820598e-15,0.9997656080633168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,6212.65211401251,0.004163016110234979,0.0,0.0,0.002030535381654962,0.0,0.08271315098313531,0.0,0.0,0.0,0.05,5273504.0,128.0,1491048,7856,6560,6560,0.835030549898167,0,0.0,1414592,0,1.5707963267948966,0.19198621771937624,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7856.0,3.5639369576383064e-10,0.21666932582360937,0.0,0.0,77752.0,77752,7856,1.5707963267948968,0.1919862177193763,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7856.0,0.032472505479231695,0.05,0.12913130666527828,-0.015211330294551744,-3.3115715797773214e-06,0.22725896185680183,0.05,0.29887157776685086,1.0716174521558201e-05,0,"{""2"": 64136, ""5"": 16384}"
