status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00000000.vti,96x80x140,0,0.0,1.0,108015.1352265212,108015.1352265212,954036,59987.78315628944,59987.78315628944,121164,48027.352070231726,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,45.046102570386225,87.79850904575203,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00020000.vti,96x80x140,0,1.5939552288842704e-08,1.0,108637.59585924595,108637.59585924595,954036,59885.68184573661,59885.68184573661,121164,48751.91401350935,93.51979467575106,69.51979467575106,45.51979467575106,138.52948893309156,138.5332386420098,138.52573922417335,170,170,0,0.00031925714575874035,0.00018153220353636843,0.00018140631750103138,0.000552969597133561,0.00031442299973492475,0,60779.83216389089,60779.832163890926,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,41.04921182435699,80.00824466556944,0.0057627167842670204,0.0057627167842670204,-0.0017020350674873685,-0.0017020350674873685,-0.0016753636830855133,-0.001675363683085035
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00040000.vti,96x80x140,0,1.5820516702083462e-08,1.0,109034.19064186345,109034.19064186345,954036,59824.47386725423,59824.47386725423,121164,49209.71677460914,90.48153751111278,66.48153751111278,42.481537511112776,118.24915072096525,118.25579741629292,118.24250402563759,164,164,0,0.0002724151452182542,0.0001485960845908779,0.0001485761625853366,0.0004718368722692702,0.0002573759683172033,0,60718.68539338699,60718.68539338701,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,34.88486999350555,67.99344224950158,0.009434376147427447,0.009434376147427447,-0.002722375797914287,-0.002722375797914287,-0.0026797153775859443,-0.0026797153775858246
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00060000.vti,96x80x140,0,1.625391543877351e-08,1.0,109391.54813399931,109391.54813399931,954036,59769.96677513748,59769.96677513748,121164,49621.58135886178,87.86161892782582,63.861618927825816,39.861618927825816,104.70177119595246,104.70687556670241,104.6966668252025,158,158,0,0.00022179518295331266,0.00012335081248299312,0.0001233184672808909,0.0003841605257491721,0.0002136498743754454,0,60664.232808362365,60664.23280836239,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,29.569298321578437,57.632961744183696,0.012742778172629225,0.012742778172629225,-0.003631012344371414,-0.003631012344371414,-0.0035741133251591486,-0.003574113325158909
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00080000.vti,96x80x140,0,1.608481171356561e-08,1.0000010802784887,109711.44368302649,109711.4436458944,954036,59721.077825086555,59721.07782414597,121164,49990.365857939956,85.62172692161151,61.62172692161151,37.62172692161151,94.66681001712617,94.67664077977079,94.65697925448154,154,154,0,0.0001837905041828944,0.00010609592977339854,0.00010600573498403099,0.0003183344911934734,0.00018376354084378584,0,60615.39274726145,60615.39274726146,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,25.024765307323065,48.77529814637607,0.015704358958102627,0.01570435861433513,-0.004445994120303221,-0.004445994135982828,-0.004376324099693531,-0.004376324099693531
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00100000.vti,96x80x140,0,1.6116197066651484e-08,1.000001646928489,109992.34822482952,109992.34814915071,954036,59677.52892595231,59677.52891068481,121164,50314.819298877184,83.67599753086091,59.67599753086091,35.67599753086091,86.49774890481578,86.51015550865743,86.48534230097411,150,150,0,0.00015475812222148032,9.183003396086191e-05,9.180381354254709e-05,0.000268048930571558,0.0001590542844809883,0,60571.88739702635,60571.887397026345,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,21.07706094097824,41.08090201128532,0.018304962486616824,0.01830496178598532,-0.005171956922108755,-0.005171957176619004,-0.005090910853309141,-0.0050909108533093795
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00120000.vti,96x80x140,0,1.6160582874337432e-08,1.000001520872865,110234.91415921671,110234.91406089268,954036,59639.22349296998,59639.22345111663,121164,50595.690666246795,81.98474842294237,57.984748422942374,33.984748422942374,79.02332841601024,78.99693639751155,79.04972043450894,148,150,0,0.00013188482115363497,7.951351627309556e-05,7.948198697237863e-05,0.00022843121098523042,0.00013772145007345622,0,60533.62026947698,60533.62026947701,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,17.64567345223233,34.39284936567872,0.02055062865070119,0.020550627740421056,-0.005810510823701286,-0.005810511521399104,-0.005719458429594065,-0.005719458429593706
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00140000.vti,96x80x140,0,1.586866729499247e-08,1.0000012794847746,110443.11659103792,110443.1164783519,954036,59605.75016498774,59605.750101743804,121164,50837.3664260502,80.51326284909402,56.51326284909402,32.51326284909402,73.57117165805528,73.58224830657547,73.5600950095351,150,150,0,0.00011481925891611687,6.887228361602456e-05,6.883184953128506e-05,0.00019887279013012024,0.0001192902944562481,0,60500.18041482279,60500.18041482277,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,14.660165779629587,28.573852661366807,0.022478158819363013,0.022478157776120184,-0.006368513240543887,-0.0063685142948241074,-0.006268716786315399,-0.006268716786315877
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00160000.vti,96x80x140,0,1.563324716697179e-08,1.000001060445211,110621.58644407992,110621.58631669657,954036,59576.57102679879,59576.570950361245,121164,51045.015417281036,79.23877319232679,55.23877319232679,31.23877319232679,68.93535421194977,68.93787488114425,68.93283354275528,148,148,0,0.00010101938573288979,5.9714263127128326e-05,5.965686377375893e-05,0.0001749707086387637,0.00010342813767272306,0,60471.03045577199,60471.03045577203,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,12.074344541178542,23.533877248619454,0.024130425908301296,0.024130424728991122,-0.006854931251906749,-0.006854932526125257,-0.006747512486006959,-0.006747512486006361
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00180000.vti,96x80x140,0,1.561432808243252e-08,1.0000008870229165,110774.73617404807,110774.736030282,954036,59551.14462815996,59551.144548872464,121164,51223.59154588809,78.12855832872415,54.128558328724154,30.128558328724154,64.65204833916317,64.51033512336198,64.79376155496436,148,149,0,8.93108970480513e-05,5.1897725760536604e-05,5.1849433522138894e-05,0.00015469101135677813,8.988949781452556e-05,0,60445.62948353181,60445.62948353178,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,9.821821613036766,19.143527287194946,0.02554828026405409,0.025548278933073317,-0.0072787908663316985,-0.007278792188059029,-0.00716473009702949,-0.0071647300970300865
exploratory_not_validation,200000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta050/output/case_VTK_P00_00200000.vti,96x80x140,0,1.5366918350867717e-08,1.000000752175579,110906.4797024988,110906.47955829688,954036,59528.97407436075,59528.973999941525,121164,51377.50562813804,77.16356880381164,53.16356880381164,29.163568803811643,60.822720700607555,60.86787706757318,60.77756433364193,152,150,0,7.941446287845096e-05,4.524599320142844e-05,4.521215774622259e-05,0.00013754988456126963,7.836835906379007e-05,0,60423.481100286386,60423.48110028638,49.287616553519854,25.287616553519854,27.366067204730157,21.9215493487897,7.863947419902148,15.327471618721159,0.02676795682303298,0.026767955488017175,-0.0076483753489162126,-0.007648376589489179,-0.007528523083309449,-0.007528523083309688
