case_id,geometry,theta_deg,step,wall_count,fluid_count,wall_phase_pred_gt_1_count,wall_phase_field_gt_1_count,fluid_phase_field_gt_1_count,wall_phase_bounded_pred_gt_1_count,wall_clamp_delta_nonzero_count,wall_pf_f_min,wall_pf_f_max,wall_grad_tangent_max,wall_tan_coeff_mean,wall_phase_pred_min,wall_phase_pred_max,wall_phase_bounded_pred_max,wall_clamp_delta_min,wall_clamp_delta_max,phase_wall_max,phase_fluid_max,max_mach,nonfinite_count
curved_theta011,curved,11,0,121164,954036,64,0,0,0,64,-999.0,0.5808448975965824,0.148776638417561,5.144553966670899,0.0,1.7954628943313244,1.0,0.0,0.7954628943313244,1.0,0.9999997995397631,0.0,0
curved_theta011,curved,11,2000,121164,954036,288,0,0,0,288,1.1561359844333688e-09,1.0,0.1606920525478147,5.144553966670899,1.1645045589956705e-09,1.4917167920635435,1.0,0.0,0.49171679206354346,1.0,0.9999993970439454,0.00036486297256229164,0
curved_theta011,curved,11,4000,121164,954036,368,0,0,0,368,5.885771140459178e-09,1.0,0.16735046040042312,5.144553966670899,5.898103783196325e-09,1.427212423630921,1.0,0.0,0.42721242363092093,1.0,0.999999861466861,0.00038997438576799607,0
curved_theta011,curved,11,6000,121164,954036,424,0,0,0,424,9.803713794492677e-09,1.0,0.17405710660787196,5.144553966670899,9.81301438622106e-09,1.4021832424113492,1.0,0.0,0.4021832424113492,1.0,0.9999998777653208,0.00041299889979245737,0
curved_theta011,curved,11,8000,121164,954036,448,0,0,0,448,1.2145571341139339e-08,1.0,0.17177112372325753,5.144553966670899,1.2528279122393392e-08,1.45326048995291,1.0,0.0,0.45326048995291,1.0,0.9999998699021033,0.00043296130144002837,0
curved_theta011,curved,11,10000,121164,954036,528,0,0,0,528,1.3699095442899707e-08,1.0,0.17302121534665962,5.144553966670899,1.397193056727698e-08,1.461840064736657,1.0,0.0,0.46184006473665695,1.0,0.9999998628835041,0.0004531152788954591,0
