name,c,source_mode,omega,interface_width,source_scale,heq_sum,heq_sum_err,heq_first_x,heq_first_y,heq_first_z,heq_first_err,fphi_sum,fphi_sum_abs,fphi_first_x,fphi_first_y,fphi_first_z,fphi_first_err,post_source_factor,effective_fphi_first_x,effective_fphi_first_y,effective_fphi_first_z,effective_fphi_first_err,fphi_second_trace,hpost_sum,hpost_sum_err,hpost_first_x,hpost_first_y,hpost_first_z,hpost_first_expected_x,hpost_first_expected_y,hpost_first_expected_z,hpost_first_err,pass_gate
bulk_mid_x,0.5,2,1.0,4.0,0.08333333333333333,0.5,0.0,-6.938893903907228e-18,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.08333333333333331,0.0,0.0,1.3877787807814457e-17,0.5,0.04166666666666666,0.0,0.0,6.938893903907228e-18,-3.469446951953614e-18,0.5,0.0,0.041666666666666664,8.673617379884035e-19,0.0,0.041666666666666664,0.0,0.0,8.673617379884035e-19,True
bulk_mid_diag,0.5,2,0.8,4.0,0.08333333333333333,0.5,0.0,0.0050000000000000235,-0.009999999999999995,0.007499999999999998,2.4052677599400384e-17,2.6020852139652106e-18,2.6020852139652106e-18,0.04811252243246882,0.04811252243246882,0.04811252243246882,1.2018516789897274e-17,0.6,0.02886751345948129,0.02886751345948129,0.02886751345948129,6.009258394948637e-18,8.673617379884035e-19,0.5,0.0,0.033867513459481295,0.018867513459481292,0.0363675134594813,0.03386751345948129,0.01886751345948129,0.03636751345948129,1.0408340855860843e-17,True
liquid_side_y,0.9,2,1.2,4.0,0.029999999999999992,0.8999999999999999,1.1102230246251565e-16,0.013499999999999998,3.469446951953614e-18,-0.009000000000000008,7.949501638480627e-18,-3.7947076036992655e-19,3.7947076036992655e-19,5.421010862427522e-20,0.029999999999999992,0.0,5.421010862427522e-20,0.4,2.168404344971009e-20,0.011999999999999997,0.0,2.168404344971009e-20,1.0842021724855044e-19,0.9000000000000001,1.1102230246251565e-16,0.01349999999999998,0.011999999999999997,-0.009000000000000008,0.0135,0.011999999999999997,-0.009000000000000001,2.0304417714388973e-17,True
gas_side_z,0.1,2,1.6,4.0,0.030000000000000002,0.1,0.0,-0.0009999999999999983,0.002000000000000004,0.0,4.271261210083258e-18,0.0,0.0,0.0,0.0,0.03,3.469446951953614e-18,0.19999999999999996,0.0,0.0,0.005999999999999998,8.673617379884035e-19,0.0,0.1,0.0,-0.001000000000000003,0.0020000000000000018,0.005999999999999998,-0.001,0.002,0.005999999999999999,3.602423855278284e-18,True
near_bound_low,1e-06,2,1.0,4.0,3.3333299999999996e-07,1e-06,0.0,-6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,0.0,0.0,1.4547844801206809e-07,-2.9095689602413617e-07,7.273922400603404e-08,0.0,0.5,7.273922400603404e-08,-1.4547844801206809e-07,3.636961200301702e-08,0.0,-6.617444900424222e-24,1.0000000000000002e-06,2.117582368135751e-22,7.273922400603404e-08,-1.4547844801206806e-07,3.636961200301702e-08,7.273922400603404e-08,-1.4547844801206809e-07,3.636961200301702e-08,2.6469779601696886e-23,True
near_bound_high,0.999999,2,1.0,4.0,3.333330000095852e-07,0.9999989999999997,2.220446049250313e-16,-6.071532165918825e-18,4.336808689942018e-18,0.0,7.46132779436365e-18,-4.1359030627651384e-24,4.1359030627651384e-24,-7.273922400812573e-08,1.4547844801625142e-07,2.909568960325029e-07,5.456884859230801e-23,0.5,-3.636961200406286e-08,7.273922400812571e-08,1.4547844801625145e-07,2.7284424296154007e-23,8.271806125530277e-25,0.9999989999999999,1.1102230246251565e-16,-3.636961199305483e-08,7.273922401820204e-08,1.4547844798783183e-07,-3.6369612004062856e-08,7.273922400812571e-08,1.4547844801625142e-07,3.2099572542670476e-17,True
