step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,phase_wall_wetting_correction_abs,phase_wall_wetting_clamp_cells,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,10061.696062511126,0.0,0.0,0.9999980230920459,0,0,0.1,0.9999982207828413,0.0,0.33333333333333326,13.392475534184351,0.33333333333333326,0.3333333333333331,1.6653345369377348e-16,0.0016666666666666668,0.00024889598079346766,0.9999999999993309,-0.04995699075010812,0.0032547042143709634,0.0005027105114421966,5.015493078836284e-05,8160,0.0,0.02496414881715022,0.0,0.0,0.00100542102288438,0.0016050890534342697,0,0.004629629629629629,0.2962962962962963,5184,5184,0,0.0,0.0,0.0,0.0,0,0.0,1867.9001982520444,94112,0.0,0.0,5.551115123125785e-17,0.9991386007833587,380,0.0016050890534342697,-0.0027034723991865425,0.0032547042143709634,0.0032547042143709634,484,0,0
100,10061.696062511075,-5.093170329928398e-11,0.0,0.9999126233680287,0,0,0.1,0.9999213610312259,0.0,0.3335512222318404,13.392475534184324,0.3335123565595383,0.33332432017976377,0.00018803637977454768,0.0016666666666666668,0.00024889598079346815,0.2445182152998335,-0.049959904523274354,0.0017278185888044291,0.0013918229108116917,0.00027352202302304495,8293,0.0,0.024965640698771968,0.0,0.0,0.0005040299160532191,0.001017318944492069,0,0.0,0.29649087801402263,5184,5184,46656,10061.696062511075,72.52605989130328,-2.7888727622162205e-15,8.007526513105333,2935,0.0,1883.7230763633218,85770,1.3081483947115723e-17,0.0833329416382098,1.286072258740904e-13,0.999275091956154,430,0.001017318944492069,-0.0010679959421994272,0.0017278185888044291,0.0017278185888044291,557,0,0
