step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,droplet_volume_radius,pressure_inside_mean,pressure_outside_mean,laplace_delta_p,sigma_theory,laplace_delta_p_target,laplace_delta_p_relative_error,mu_min,mu_max,u_max,spurious_u_rms_interface,interface_cells,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,mass_correction_delta,mass_correction_weight,mass_correction_count,phase_source_sum_abs_max,phase_source_first_max,wall_ghost_min,wall_ghost_max,near_wall_interface_cells,near_wall_force_over_rho_max,near_wall_mu_min,near_wall_mu_max,near_wall_mu_abs_max,wall_ghost_clamp_low_cells,wall_ghost_clamp_high_cells,nonfinite_count
0,4601.244846502082,0.0,0.0,0.9998920759183945,0,0,0.1,0.9999028683265551,0.0,0.33333333333333326,10.318001299733664,0.3333333333333332,0.3333333333333331,1.1102230246251565e-16,0.0016666666666666668,0.0003230599838574721,0.9999999999996564,-0.0006692844415010074,0.0005191873532628588,5.8135392330788914e-05,3.7616526839200257e-05,5656,0.0,0.00011627078466155198,0.0,0.0,0.00011627078466155198,0.00026275352596154044,0,0.004629629629629629,0.2962962962962963,2304,2304,0,0.0,0.0,0.0,0.0,1297.015198468732,64324,0.0,0.0,4.926753449648328e-12,0.5,0,0.0,0.0,0.0,0.0,0,0,0
100,4601.244846502055,-2.637534635141492e-11,0.0,0.999989659683997,0,0,0.1,0.9999906937155973,0.0,0.33363603822453297,10.318001299733645,0.3336195111237945,0.33331507693419643,0.00030443418959807955,0.0016666666666666668,0.0003230599838574727,0.05765429081309699,-0.0006495480103874804,0.0006048395821835677,0.00010865504774302165,3.302891359072533e-05,5736,0.0,0.0001305653679930249,0.0,0.0,0.0001305653679930249,0.00029654281529875,0,0.0,0.2965653341539679,2304,2304,41472,4601.244846502055,0.19557472455308358,0.0,0.0,1300.2088702177352,61979,1.3159867837962783e-17,0.083292299833741,2.344508480948154e-11,0.5,0,0.0,0.0,0.0,0.0,0,0,0
200,4601.24484650203,-5.184119800105691e-11,0.0,0.9999962225673483,0,0,0.1,0.9999966003106135,0.0,0.3336664714346812,10.318001299733625,0.33365650732592284,0.33331143808212904,0.0003450692437937941,0.0016666666666666668,0.0003230599838574733,0.06812747178874,-0.0006554237362624708,0.0006161663426891346,9.026030295371197e-05,3.772527915729332e-05,5736,0.0,0.00013332561296550396,0.0,0.0,0.00013332561296550396,0.0003006502264977038,0,0.0,0.29659040563356964,2304,2304,41472,4601.24484650203,0.19623411458730283,0.0,0.0,1299.8142454442132,61818,1.1915849466877748e-17,0.08329529536912433,5.5018497158680835e-11,0.5,0,0.0,0.0,0.0,0.0,0,0,0
300,4601.244846502004,-7.73070496506989e-11,0.0,0.9999607016837844,0,0,0.1,0.9999646315154059,0.0,0.3336614137296533,10.318001299733607,0.3336520397990534,0.33331187385993327,0.0003401659391201184,0.0016666666666666668,0.00032305998385747384,0.052949780589945414,-0.0006594273642418183,0.0006208808755905629,0.00010394918760312381,2.286928250462622e-05,5736,0.0,0.00013451392250984402,0.0,0.0,0.00013451392250984402,0.00030235398103543095,0,0.0,0.29658849358242156,2304,2304,41472,4601.244846502004,0.19692051514299322,0.0,0.0,1299.9864569883312,61924,1.0354472753995549e-17,0.08329769847232875,9.547446988432773e-11,0.5,0,0.0,0.0,0.0,0.0,0,0,0
