status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00000000.vti,96x80x140,0,0.0,1.0,108029.38799493521,108029.38799493521,954036,59987.78315628944,59987.78315628944,121164,48041.60483864568,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,53.76780724156644,111.14047125683746,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00020000.vti,96x80x140,0,1.581323247058809e-08,1.0007991383214079,108821.92649923326,108821.91010009774,954036,59863.12827457702,59863.12827457702,121164,48958.79822465624,93.35114773835792,69.35114773835792,45.35114773835792,136.43553910911595,136.43947051725632,136.43160770097555,170,170,0,0.0003429554993751941,0.00020010236792242556,0.00019954312690596433,0.0005940163496529926,0.0003465874679564818,0,60757.30114630242,60757.301146302445,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,49.16783737999525,101.63212705590372,0.007336323189530665,0.007336171386990389,-0.002078004472804907,-0.002078004472804907,-0.002045441538503129,-0.00204544153850289
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00040000.vti,96x80x140,0,1.6075489384147124e-08,1.0001778888504007,109332.08879663768,109332.08400925533,954036,59787.11753186976,59787.11753186976,121164,49544.97126476796,90.04428239251557,66.04428239251557,42.04428239251557,114.93449831557639,114.94123616807036,114.92776046308242,164,164,0,0.00029151492884104985,0.0001642605994219078,0.0001642470764579385,0.0005049186679175243,0.0002845077038804633,0,60681.36641433787,60681.36641433788,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,42.05507907342546,86.92973633767065,0.01205876313733758,0.012058718821781986,-0.0033451081847262224,-0.0033451081847262224,-0.0032926893668275355,-0.0032926893668275355
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00060000.vti,96x80x140,0,1.583773218069277e-08,1.000108973417806,109801.78645441108,109801.78306442087,954036,59717.048491264104,59717.048491264104,121164,50084.73796314699,87.183643751965,63.18364375196499,39.18364375196499,100.65509064867405,100.66412549881464,100.64605579853344,158,158,0,0.0002367045925263229,0.00013770878701271604,0.0001376759482566205,0.00040998438064047965,0.00023851861575470534,0,60611.36744277282,60611.36744277289,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,35.90211270657521,74.21127864482007,0.016406632420790553,0.01640660104053128,-0.004513163360612588,-0.004513163360612588,-0.004442440778476791,-0.004442440778475714
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00080000.vti,96x80x140,0,1.5503848509277678e-08,1.0000672281316192,110220.56184896575,110220.56022568436,954036,59652.94932119101,59652.94931169792,121164,50567.612527774756,84.71872178580561,60.71872178580561,36.71872178580561,90.2776019585007,90.28952215588413,90.26568176111726,152,152,0,0.00019817273705215814,0.00011670924914065456,0.00011661657086804012,0.0003432452492493253,0.00020214634922482804,0,60547.33237186981,60547.33237186984,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,30.600295923533366,63.25218535062395,0.0202831275331604,0.02028311250686594,-0.00558170043100398,-0.005581700589254325,-0.005494233562280404,-0.005494233562280045
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00100000.vti,96x80x140,0,1.5762258085689667e-08,1.0000297962254368,110578.27804583765,110578.27721302016,954036,59596.14325614341,59596.14320964545,121164,50982.13478969424,82.58527009989032,58.58527009989032,34.58527009989032,79.65334681553722,79.81363618663424,79.4930574444402,150,152,0,0.00017227068381061472,0.0001008052317366513,0.00010078275465033105,0.00029838157701461796,0.00017459978303663472,0,60490.5831128873,60490.58311288727,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,26.011440734815704,53.76681567742679,0.023594413503684197,0.02359440579450891,-0.006528660996284354,-0.0065286617714081846,-0.006426354980157927,-0.006426354980158643
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00120000.vti,96x80x140,0,1.5986617497906315e-08,1.0000133388513306,110878.1842921607,110878.18373398093,954036,59546.76605773232,59546.76597192883,121164,51331.41823442839,80.72641044534298,56.72641044534298,32.72641044534298,72.21373434048022,72.79497044468168,71.63249823627875,146,152,0,0.0001507681494866503,8.726518163798312e-05,8.72151033051237e-05,0.00026113809507401784,0.00015114772832871344,0,60441.255291674584,60441.25529167455,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,22.01320734280526,45.50228777160329,0.026370567769568882,0.02637056260264362,-0.007351781902126939,-0.007351783332476361,-0.007236577342070761,-0.007236577342071477
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00140000.vti,96x80x140,0,1.600208788925056e-08,1.0000059399453343,111126.89806494881,111126.89762050046,954036,59504.42564637162,59504.42553513054,121164,51622.472418577156,79.1182906815368,55.118290681536806,31.118290681536806,66.1308503567476,66.16659081331876,66.09510990017642,152,152,0,0.00013304999819356545,7.567423258947767e-05,7.561324673634888e-05,0.00023044935681820273,0.00013107161566875986,0,60398.95722072525,60398.957220725286,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,18.554292022182256,38.35255452984396,0.02867284659762043,0.02867284248347744,-0.008057599139119744,-0.008057600993515372,-0.00793133421773204,-0.007931334217731562
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00160000.vti,96x80x140,0,1.6104797712112314e-08,1.000002761520836,111331.91079506752,111331.91042287213,954036,59468.48650617172,59468.486389278405,121164,51863.42428889577,77.71097513405267,53.710975134052674,29.710975134052674,59.6842596352803,59.4961692386228,59.8723500319378,152,151,0,0.00011805513306863035,6.57727117678388e-05,6.572392073948451e-05,0.00020447748856917248,0.00011392167853348019,0,60363.05401966556,60363.05401966557,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,15.527287804149074,32.0956009260421,0.030570596218569206,0.03057059277325303,-0.00865670679586158,-0.008656708744480277,-0.008521053683292285,-0.008521053683292165
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta040/output/case_VTK_P00_00180000.vti,96x80x140,0,1.577147633316453e-08,1.0000021004422752,111501.17337015836,111501.17306513479,954036,59438.130516409976,59438.13040875118,121164,52063.04285374842,76.49506218404224,52.49506218404224,28.49506218404224,55.87367697255951,55.822412720533016,55.924941224586,150,152,0,0.00010508822657104772,5.734937753455047e-05,5.731066959782988e-05,0.00018201814769836438,9.933203567229058e-05,0,60332.72838589357,60332.72838589353,46.49202465923699,22.49202465923699,28.20490847034644,18.287116188890547,12.91197268521747,26.689627171202364,0.03213741593524454,0.03213741311172055,-0.009162742994643204,-0.009162744789321862,-0.0090191601477008,-0.009019160147701516
