step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_upper,780,0,0.0,704,0.9025641025641026,608,0.7794871794871795,172,0.2205128205128205,0.5023318871701395,0.5301491652359586,0.12851998428145794,7.780891085467349,25.741202173231382,29.579306749432185,0.040044763133777514,0.16113051123820465
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,780,0,0.0,704,0.9025641025641026,608,0.7794871794871795,172,0.2205128205128205,0.5023318871701395,0.5301491652359586,0.12851998428145794,7.780891085467349,25.741202173231382,29.579306749432185,0.040044763133777514,0.16113051123820465
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0_0p05,216,0,0.0,140,0.6481481481481481,216,1.0,0,0.0,0.03892359104450505,0.04155820724323838,0.6874326576894967,1.459922619930429,5.576739085705238,5.9558152657524674,0.008109033702823985,0.013515143930597964
0,c_bin,c_0p05_0p10,152,0,0.0,152,1.0,152,1.0,0,0.0,0.16583781290186916,0.16786951352757187,0.0747234245914962,13.388730387556004,29.910378181697855,30.66908354730685,0.02375822467805094,0.039628435157096645
0,c_bin,c_0p10_0p30,248,0,0.0,248,1.0,196,0.7903225806451613,52,0.20967741935483872,0.37384026522189995,0.37913467799720624,0.11961945787529663,8.359858452406561,25.751956466814562,25.78702822421904,0.05144022268361406,0.1294408911267939
0,c_bin,c_0p30_0p70,164,0,0.0,164,1.0,44,0.2682926829268293,120,0.7317073170731707,0.5297802786513162,0.5315368814353274,0.12309654688463464,8.123704728591568,18.192015155799577,18.2449411016906,0.1368249198453946,0.16925353354578526
0,c_bin,c_0p70_0p90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0p90_0p95,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0p95_1,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,tangent_bin,t_0_0p005,4,0,0.0,4,1.0,0,0.0,4,1.0,0.08858408161775828,0.08858408161775828,0.5644354954849653,1.7716816323551656,1.7716816323551656,1.7716816323551656,0.1678865092950575,0.1678865092950575
0,tangent_bin,t_0p005_0p01,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,tangent_bin,t_0p01_0p02,196,0,0.0,120,0.6122448979591837,176,0.8979591836734694,20,0.10204081632653061,0.2157572345149344,0.22579896466020885,0.8067964725332941,1.2394699704871763,4.315144690298688,4.515979293204177,0.008109033702823983,0.16925353354578526
0,tangent_bin,t_0p02_0p05,264,0,0.0,264,1.0,244,0.9242424242424242,20,0.07575757575757576,0.27423113217274014,0.2847158523848689,0.11024171891198659,9.070976122917383,28.293565766782443,30.66908354730685,0.026163064670867923,0.13801269474803923
0,tangent_bin,t_0p05_0p10,240,0,0.0,240,1.0,136,0.5666666666666667,104,0.43333333333333335,0.4068603866823875,0.42284143954349784,0.12158030954421194,8.225016071672002,25.751956466814562,25.78702822421904,0.09558608592731696,0.15646940393814918
0,tangent_bin,t_0p10_inf,76,0,0.0,76,1.0,52,0.6842105263157895,24,0.3157894736842105,0.5315368814353274,0.5315368814353274,0.07872551750615436,12.702361720541566,18.2449411016906,18.2449411016906,0.08181923211708304,0.14152898003061126
0,normal_raw_abs_bin,normal_raw_abs_0_1e-4,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-4_1e-3,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
