case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_normal_path_count,wall_stage7_normal_limiter_count,wall_stage7_active_path_count,wall_stage7_active_limiter_count,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,wall_stage8_active_weight_sum,wall_stage8_active_weight_mean,wall_stage8_normal_grad_raw_p50,wall_stage8_normal_grad_target_p50,wall_stage8_contact_residual_mean,wall_stage8_contact_residual_p50,wall_stage8_contact_residual_p99,wall_stage8_tangent_grad_mag_p50,wall_stage8_target_cos_p50,wall_stage8_grad_write_delta_mag_p50,wall_stage8_grad_write_delta_mag_max,wall_stage8_limiter_reason_sum,wall_stage8_limiter_reason_max,wall_stage8_limiter_nonzero_count,wall_stage8_active_count,wall_stage8_delta_limiter_count,wall_stage8_missing_wall_data_count,wall_stage8_normal_low_agreement_count,wall_stage8_local_wall_angle_wall_p50,wall_stage8_local_wall_angle_wall_min,wall_stage8_local_wall_angle_wall_max,wall_stage8_local_wall_normal_mag_wall_p50,wall_stage8_fluid_wall_angle_p50,wall_stage8_fluid_wall_angle_min,wall_stage8_fluid_wall_angle_max,wall_stage8_fluid_wall_normal_mag_p50,wall_stage8_fluid_wall_data_count_p50,wall_stage8_fluid_wall_data_count_p05,wall_stage8_grad_candidate_use_sum,wall_stage8_grad_candidate_mag_p50,wall_stage8_grad_candidate_mag_max,wall_stage8_normal_agreement_p05,wall_stage8_normal_agreement_p50,wall_stage8_used_geom_normal_sum,wall_stage8_data_fluid_count,wall_stage8_active_fluid_count,wall_stage8_fluid_wall_angle_data_p50,wall_stage8_fluid_wall_angle_active_p50,wall_stage8_fluid_wall_data_count_data_p50,wall_stage8_fluid_wall_data_count_active_p50,wall_stage8_normal_agreement_data_p05,wall_stage8_normal_agreement_data_p50,wall_stage8_normal_agreement_active_p05,wall_stage8_normal_agreement_active_p50,wall_stage8_used_geom_normal_data_sum,wall_stage8_used_geom_normal_active_sum,wall_stage8_grad_write_delta_mag_active_p50,wall_stage8_grad_write_delta_mag_active_max,wall_stage8_contact_residual_active_p99,max_mach,nonfinite_total,path_counts
cap_theta030_wall015,25000,30.0,15.0,29.43398584612861,-0.5660141538713894,14.43398584612861,132,52417.39494153177,-0.003347378868364158,53857.3215465902,-0.003254927539015021,1.1891287974848255e-08,0.9997663041780399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,10568.0,0.007081477192926028,0.0,0.0,0.00042697492023765365,0.0,0.018563442191874027,0.0,0.0,0.0,0.05443400657868973,4377184.0,28.0,1481776,10568,0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,10568.0,1.1702235353649196e-10,0.21675401971290534,0.0,0.0,77752.0,77752,10568,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,10568.0,0.023284431262909064,0.05443400657868973,0.07536427014453786,1.3918761255777947e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall015,50000,30.0,15.0,29.120244209964927,-0.8797557900350732,14.120244209964927,134,52363.6600331774,-0.0043690823947867335,53803.64037314426,-0.0042484126136464835,1.5703531953098405e-08,0.9997722698649268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,11468.0,0.007684555303602922,0.0,0.0,0.00023858304412663215,0.0,0.008534686704829042,0.0,0.0,0.0,0.08037058623303882,4361360.0,28.0,1480876,11468,0,1414592,0,1.5707963267948966,0.2617993877991494,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,11468.0,2.970281020190857e-11,0.1977457433298623,0.0,0.0,77752.0,77752,11468,1.5707963267948968,0.2617993877991494,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,11468.0,0.014944785960028385,0.08037058623303882,0.06800411102392785,1.466822048399233e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall020,0,30.0,20.0,29.419795783828565,-0.5802042161714347,9.419795783828565,128,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,7536.0,0.005049774046734533,0.0,0.0,0.003621945857050013,0.0,0.09387333471603265,0.0,0.0,0.0,0.06818284236335928,4430272.0,28.0,1484808,7536,0,1414592,0,1.5707963267948966,0.3490658503988659,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.23042541403236483,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.34906585039886595,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.030235271333092645,0.06818284236335928,0.12673441186505496,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall020,25000,30.0,20.0,29.4099947842214,-0.5900052157786,9.4099947842214,132,52446.04244567462,-0.0028026816333203775,53885.94040322902,-0.0027252743086825394,1.1881905720765156e-08,0.9997661417293986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,9872.0,0.006615096787335896,0.0,0.0,0.00036825002876429203,0.0,0.009279012668661643,0.0,0.0,0.0,0.039144348317173436,4390016.0,28.0,1482472,9872,0,1414592,0,1.5707963267948966,0.3490658503988659,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,9872.0,1.1429870276618762e-10,0.17586375393309792,0.0,0.0,77752.0,77752,9872,1.5707963267948968,0.34906585039886595,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,9872.0,0.004813438647580132,0.039144348317173436,0.04614426276141889,1.12056130917587e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall020,50000,30.0,20.0,29.238426599427395,-0.7615734005726047,9.238426599427395,132,52410.607532915914,-0.003476433137375987,53850.54092538298,-0.003380417455380041,1.5588436302898344e-08,0.9997703467074971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,10444.0,0.006998386431010545,0.0,0.0,0.00019677861543296454,0.0,0.0018735845172231924,0.0,0.0,0.0,0.054993768182921655,4380144.0,28.0,1481900,10444,0,1414592,0,1.5707963267948966,0.3490658503988659,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,10444.0,3.1142159195006415e-11,0.16529665622697284,0.0,0.0,77752.0,77752,10444,1.5707963267948968,0.34906585039886595,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,10444.0,0.0056666929055140675,0.054993768182921655,0.039225589937779755,1.1603672448317594e-05,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall025,0,30.0,25.0,29.42706762604125,-0.57293237395875,4.42706762604125,128,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,7536.0,0.005049774046734533,0.0,0.0,0.00326474626795326,0.0,0.06048850096677427,0.0,0.0,0.0,0.025924380098431232,4430272.0,28.0,1484808,7536,0,1414592,0,1.5707963267948966,0.4363323129985824,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.18648066199015453,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.43633231299858244,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.008229533648732107,0.025924380098431232,0.09334957811579658,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall025,25000,30.0,25.0,29.475172231966802,-0.5248277680331981,4.475172231966802,130,52481.73315887699,-0.002124066396853995,53921.59542571808,-0.002065401761108625,1.1858724327495795e-08,0.9997660408940243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,8936.0,0.005987895552231925,0.0,0.0,0.00041115456272094254,0.0,0.0,0.0,0.0,0.0,0.02144243563104486,4408032.0,28.0,1483408,8936,0,1414592,0,1.5707963267948966,0.4363323129985824,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,8936.0,1.1370165543758166e-10,0.15985528099536978,0.0,0.0,77752.0,77752,8936,1.5707963267948968,0.43633231299858244,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,8936.0,0.0033965105989617822,0.02144243563104486,0.011406022553729762,7.178446799043525e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall025,50000,30.0,25.0,29.360497754621324,-0.6395022453786758,4.360497754621324,130,52466.10112221051,-0.002421290444990147,53905.97902108828,-0.002354416771831814,1.5467901930003095e-08,0.9997683114784384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,9188.0,0.006156757423221456,0.0,0.0,0.0003417701975641024,0.0,0.0,0.0,0.0,0.0,0.026129059839574493,4403120.0,28.0,1483156,9188,0,1414592,0,1.5707963267948966,0.4363323129985824,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,9188.0,2.8788992835730757e-11,0.1597754828746104,0.0,0.0,77752.0,77752,9188,1.5707963267948968,0.43633231299858244,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,9188.0,0.005631100512252053,0.026129059839574493,0.00798200016200934,7.024612089427918e-06,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,0,30.0,30.0,29.436042229566972,-0.5639577704330279,-0.5639577704330279,128,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,7536.0,0.005049774046734533,0.0,0.0,0.002835932398820086,0.0,0.020206117714563043,0.0,0.0,0.0,0.023010485913595224,4430272.0,28.0,1484808,7536,0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7536.0,1.501414356831476e-13,0.16278352891337797,0.0,0.0,77752.0,77752,7536,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7536.0,0.005413653347910875,0.023010485913595224,0.053067194863585354,0.0,0,"{""2"": 64136, ""5"": 16384}"
cap_theta030_wall030,25000,30.0,30.0,29.543429842631436,-0.45657015736856366,-0.45657015736856366,128,52521.16619934587,-0.001374295386937579,53960.989033146514,-0.0013363386929278488,1.1801726888997402e-08,0.9997661453141328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,7832.0,0.005248119736468267,0.0,0.0,0.0005545389731365607,0.0,0.0,0.0,0.0,0.0,0.02328549926881303,4429760.0,28.0,1484512,7832,0,1414592,0,1.5707963267948966,0.5235987755982988,1.5707963267948966,1.0,0.0,0.0,1.570796326794897,0.0,0.0,0.0,7832.0,1.1050531165992356e-10,0.160089878950427,0.0,0.0,77752.0,77752,7832,1.5707963267948968,0.5235987755982988,9.0,9.0,1.0,1.0,1.0,1.0,77752.0,7832.0,0.005188027888106947,0.02328549926881303,0.01225830885668363,2.444750562815745e-06,0,"{""2"": 64136, ""5"": 16384}"
