status,step,file,dims,phase_nonfinite_count,phase_min,phase_max,phase_sum,phase_clipped_sum,fluid_cell_count,fluid_phase_sum,fluid_phase_clipped_sum,boundary_cell_count,wall_phase_sum,top_interface_z_lu,measured_Hmax_lu,measured_H1_minus_H2_lu,fit_contact_angle_deg,fit_contact_angle_x_slice_deg,fit_contact_angle_y_slice_deg,fit_x_point_count,fit_y_point_count,u_nonfinite_count,u_max_fluid,u_max_interface_band,u_max_contact_interface_band,mach_max_fluid,mach_max_interface_band,rho_nonfinite_count,rho_sum,fluid_rho_sum,target_expected_Hmax_lu,target_expected_H1_minus_H2_lu,target_liquid_spherical_cap_radius_lu,target_liquid_solid_center_distance_lu,Hmax_relative_error_percent,H1_minus_H2_relative_error_percent,phase_sum_rel_change,phase_clipped_sum_rel_change,fluid_phase_sum_rel_change,fluid_phase_clipped_sum_rel_change,rho_sum_rel_change,fluid_rho_sum_rel_change
exploratory_not_validation,0,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00000000.vti,96x80x140,0,0.0,1.0,107995.93252355512,107995.93252355512,954036,59987.78315628944,59987.78315628944,121164,48008.14936726563,95.48976686071707,71.48976686071707,47.48976686071707,163.59725731395724,163.59725731395724,163.59725731395724,184,184,0,0.0,0.0,0.0,0.0,0.0,0,60881.83137313317,60881.83137313318,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,30.892279731002294,55.107865852227214,0.0,0.0,0.0,0.0,0.0,0.0
exploratory_not_validation,20000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00020000.vti,96x80x140,0,1.6174934131232674e-08,1.0,108389.54942942547,108389.54942942547,954036,59919.04157683564,59919.04157683564,121164,48470.50785258986,93.92304301555976,69.92304301555976,45.923043015559756,141.89733198396664,141.90051387591276,141.89415009202054,172,172,0,0.000258450144432331,0.0001418526500746354,0.00014182758475402772,0.00044764878138031194,0.0002456959971175576,0,60813.15853525881,60813.1585352588,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,28.023728540996277,49.99073835158324,0.003644738247752992,0.003644738247752992,-0.0011459263176088147,-0.0011459263176088147,-0.0011279693190154195,-0.0011279693190156584
exploratory_not_validation,40000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00040000.vti,96x80x140,0,1.5984036183601298e-08,1.0,108634.95996086685,108634.95996086685,954036,59878.65977201553,59878.65977201553,121164,48756.3001888513,91.50777090399669,67.50777090399669,43.507770903996686,125.61946410227726,125.62473753281888,125.61419067173564,166,166,0,0.00022148639054285634,0.00011567132032878491,0.00011567132032873585,0.00038362568160527007,0.00020034860378803022,0,60772.8171122435,60772.81711224351,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,23.601550560347164,42.10213987150021,0.005917143566238933,0.005917143566238933,-0.0018190934642409475,-0.0018190934642409475,-0.0017905877407258595,-0.0017905877407258593
exploratory_not_validation,60000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00060000.vti,96x80x140,0,1.6190274904899065e-08,1.0,108849.10517753725,108849.10517753725,954036,59844.23572109222,59844.23572109222,121164,49004.86945644506,89.46110059493904,65.46110059493904,41.46110059493904,114.24545421115786,114.25182888726108,114.23907953505466,162,162,0,0.0001786974421873396,9.496647808239146e-05,9.49274543496548e-05,0.0003095130490510743,0.00016448676505457824,0,60738.427485371125,60738.42748537116,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,19.85425420767833,35.417443678484275,0.007900044326169768,0.007900044326169768,-0.002392944490434503,-0.002392944490434503,-0.0023554463544822207,-0.0023554463544817423
exploratory_not_validation,80000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00080000.vti,96x80x140,0,1.6102847603032004e-08,1.0,109036.36326957257,109036.36326957257,954036,59814.53069468781,59814.53069468781,121164,49221.83257488473,87.73400711462848,63.73400711462848,39.73400711462848,105.79025121370923,105.79708735011567,105.78341507730278,158,158,0,0.00014689579052052078,8.097326323920906e-05,8.097326323920744e-05,0.00025443097259953665,0.00014024980598495936,0,60708.75216399312,60708.75216399314,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,16.692078516340057,29.776527717705832,0.009633980851922514,0.009633980851922514,-0.002888129090389066,-0.002888129090389066,-0.0028428712677725024,-0.0028428712677723822
exploratory_not_validation,100000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00100000.vti,96x80x140,0,1.57720923403807e-08,1.0,109199.73662667601,109199.73662667601,954036,59788.799113717454,59788.799113717454,121164,49410.93751295854,86.2634004302324,62.263400430232394,38.263400430232394,99.14904015469925,99.15620748010959,99.14187282928891,156,156,0,0.0001225406256118843,6.948478065296758e-05,6.948478065296758e-05,0.00021224658955105966,0.0001203511704437188,0,60683.046314603765,60683.04631460372,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,13.999510475332407,24.973331589291465,0.011146754095190777,0.011146754095190777,-0.003317076112873926,-0.003317076112873926,-0.0032650965656911895,-0.003265096565692026
exploratory_not_validation,120000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00120000.vti,96x80x140,0,1.646423160229027e-08,1.0,109341.97810478245,109341.97810478245,954036,59766.47968640035,59766.47968640035,121164,49575.49841838213,84.98625274302664,60.98625274302664,36.98625274302664,93.7113796598039,93.7190399742607,93.70371934534708,152,152,0,0.00010331050544610072,5.97248429559864e-05,5.972320668433485e-05,0.00017893904438826764,0.00010344646247384062,0,60660.749206713954,60660.749206713925,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,11.661151019534604,20.801998158205397,0.012463854422792645,0.012463854422792645,-0.003689142326071919,-0.003689142326071919,-0.00363133239314449,-0.0036313323931450874
exploratory_not_validation,140000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00140000.vti,96x80x140,0,1.6323304181194857e-08,1.0,109466.12744849395,109466.12744849395,954036,59747.0232001434,59747.0232001434,121164,49719.104248350544,83.88410103157128,59.88410103157128,35.88410103157128,89.27041892528784,89.25810184631457,89.28273600426111,150,152,0,8.795328088445071e-05,5.14467036563107e-05,5.14467036563107e-05,0.00015233955118424517,8.910830461466966e-05,0,60641.31217694326,60641.31217694324,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,9.643195772836357,17.202224752060697,0.013613428678141755,0.013613428678141755,-0.004013483137371149,-0.004013483137371149,-0.003950590689623222,-0.003950590689623699
exploratory_not_validation,160000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00160000.vti,96x80x140,0,1.6259560127193786e-08,1.0000001191420296,109574.63072577756,109574.63072494871,954036,59730.006421845545,59730.006421605845,121164,49844.624303931996,82.9341064448176,58.9341064448176,34.9341064448176,85.59947263524933,85.62527010571647,85.57367516478219,152,150,0,7.544451195960106e-05,4.4390190569922866e-05,4.4390190569922866e-05,0.00013067372786626684,7.688606542477127e-05,0,60624.31241542372,60624.31241542372,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,7.903828550747578,14.099416659641559,0.014618126491737162,0.014618126484062355,-0.004297153868351798,-0.0042971538723475975,-0.004229816217767251,-0.004229816217767371
exploratory_not_validation,180000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00180000.vti,96x80x140,0,1.6298012861090652e-08,1.0000001723066283,109669.36588415028,109669.36588151287,954036,59715.11920081426,59715.119199994144,121164,49954.246683336,82.11638395465872,58.116383954658716,34.116383954658716,82.48809108005238,82.49421409718748,82.48196806291728,152,152,0,6.504327848185609e-05,3.8344577672778506e-05,3.8344577672778506e-05,0.00011265826302142622,6.641475672402356e-05,0,60609.44008161343,60609.440081613444,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,6.406641392021194,11.428626746523873,0.015495336921417477,0.015495336896996153,-0.00454532474995443,-0.004545324763625827,-0.004474098189496123,-0.004474098189496003
exploratory_not_validation,200000,/media/yuan/8A0E24070E23EAC1/runs/tclb_pre2025_sphere_tableII_q27_geometric_200k_20260610/theta070/output/case_VTK_P00_00200000.vti,96x80x140,0,1.5774067281239732e-08,1.0000001865010075,109751.96665112651,109751.96664663019,954036,59702.10410991447,59702.10410830852,121164,50049.86254121204,81.40437222683504,57.40437222683504,33.40437222683504,79.80590822567447,79.811563026258,79.80025342509093,150,150,0,5.6286423241643375e-05,3.316818986468762e-05,3.316047110402482e-05,9.749094483085204e-05,5.744899004073005e-05,0,60596.43800580456,60596.438005804535,54.61725245189115,30.617252451891147,25.933075975009388,28.68417647688176,5.103002530929005,9.103102178496544,0.016260187643533486,0.016260187601899293,-0.004762287108204616,-0.0047622871349758894,-0.0046876606845069075,-0.004687660684507385
