case_id,step,init_theta_deg,wall_rad_angle_deg,angle_apparent_deg,angle_error_vs_init_deg,angle_error_vs_wall_rad_deg,fit_point_count,phase_fluid_sum,phase_fluid_rel_change,rho_fluid_sum,rho_fluid_rel_change,phase_fluid_min,phase_fluid_max,wall_phase_pred_min,wall_phase_pred_max,wall_phase_raw_min,wall_phase_raw_max,wall_phase_profile_max,wall_phase_signed_profile_max,wall_phase_signed_min,wall_phase_signed_max,wall_signed_logit_shift_max,wall_contact_residual_mean,wall_contact_residual_min,wall_contact_residual_max,wall_signed_normal_grad_mean,wall_tangent_grad_mag_mean,wall_signed_delta_q_min,wall_signed_delta_q_max,wall_signed_q_clipped_sum,wall_stage7_active_weight_sum,wall_stage7_active_weight_mean,wall_stage7_delta_q_raw_p50,wall_stage7_delta_q_raw_p99,wall_stage7_delta_q_raw_max,wall_stage7_delta_q_limited_p50,wall_stage7_delta_q_limited_p99,wall_stage7_delta_q_limited_max,wall_stage7_denom_min,wall_stage7_denom_p50,wall_stage7_limiter_reason_sum,wall_stage7_limiter_reason_max,wall_stage7_actual_cos_p50,wall_stage7_target_cos_p50,wall_stage7_write_candidate_min,wall_stage7_write_candidate_max,wall_stage7_write_minus_profile_min,wall_stage7_write_minus_profile_max,max_mach,nonfinite_total,path_counts
cap_theta030_wall011_mode2,0,30.0,11.0,28.484486480302778,-1.5155135196972225,17.484486480302778,138,52593.44512836894,0.0,54033.19568324057,0.0,0.0,0.9997106094060031,0.0,1.0028510456102697,0.0,1.0028510456102697,0.9998532782184653,0.9997192263130221,0.0,0.9997192263130221,4.852683375567842,0.028663833592905624,-0.018317647591986508,1.1469636258094469,-0.007026393153352902,0.003835051232112483,0.0,4.852683375567842,0.0,7536.0,0.09359165424739195,0.0,2.1290876432584316,2.2309701606551147,0.0,2.1290876432584316,2.2309701606551147,0.0,0.0,10812.0,1.0,0.0,0.0,0.0,0.9997192263130221,-0.0002505610012628612,0.42343424004754565,0.0,0,"{""2"": 64136, ""5"": 16384}"
