step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,wall_ghost_min,wall_ghost_max,nonfinite_count
0,1151.3142624653556,0.0,0.0,0.9941414338584684,0,0,0.1,0.9947272904726217,0.03333333333333333,0.33157576349087386,-0.00014714539658055635,0.0008062190325630363,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,1.5794051612825086e-06,0.5,0
100,1151.3142624653492,-6.366462912410498e-12,0.0,0.9959106014919155,0,0,0.1,0.9963195413427239,0.03333333333333333,0.33210651378090794,-0.00011074774950454861,0.000805733485773153,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653492,0.07380132641525526,0.0,7.861229197043463e-07,0.5,0
200,1151.3142624653428,-1.2732925824820995e-11,0.0,0.9959133588319056,0,0,0.1,0.9963220229487151,0.03333333333333333,0.332107340982905,-0.00010773506727347818,0.0007874276880134895,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653428,0.07277764069473092,0.0,8.18011556091122e-07,0.5,0
300,1151.3142624653365,-1.9099388737231493e-11,0.0,0.9959132721339852,0,0,0.1,0.9963219449205867,0.03333333333333333,0.33210731497352886,-0.00010637069665760201,0.0007836114406257984,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653365,0.07232949811002345,0.0,8.32446818900292e-07,0.5,0
400,1151.31426246533,-2.546585164964199e-11,0.0,0.9959130667844993,0,0,0.1,0.9963217601060494,0.03333333333333333,0.33210725336868313,-0.00010573657832460768,0.0007859104219483469,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.31426246533,0.07211501504850229,0.0,8.385699827686712e-07,0.5,0
500,1151.3142624653237,-3.183231456205249e-11,0.0,0.995912957903856,0,0,0.1,0.9963216621134705,0.03333333333333333,0.33210722070449017,-0.00010542617551956991,0.000786902360908399,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653237,0.07200292440238563,0.0,8.412525168056132e-07,0.5,0
600,1151.3142624653171,-3.842615114990622e-11,0.0,0.9959129208118829,0,0,0.1,0.9963216287306946,0.03333333333333333,0.3321072095768982,-0.00010526012986480308,0.0007873209220746431,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653171,0.07193674201270212,0.0,8.424338042077524e-07,0.5,0
700,1151.3142624653108,-4.4792614062316716e-11,0.0,0.9959129213364779,0,0,0.1,0.9963216292028302,0.03333333333333333,0.3321072097342767,-0.00010515943244636741,0.0007874874464608506,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653108,0.07189177187905146,0.0,8.429515694576504e-07,0.5,0
800,1151.3142624653046,-5.093170329928398e-11,0.0,0.9959129397587438,0,0,0.1,0.9963216457828695,0.03333333333333333,0.3321072152609565,-0.0001050892099006599,0.0007875439003794453,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653046,0.07185712045137606,0.0,8.431761453910086e-07,0.5,0
900,1151.314262465298,-5.752553988713771e-11,0.0,0.9959129664532747,0,0,0.1,0.9963216698079472,0.03333333333333333,0.33210722326931574,-0.00010503401095659315,0.0007875529687007269,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.314262465298,0.07182794008449846,0.0,8.432715863197744e-07,0.5,0
1000,1151.3142624652917,-6.389200279954821e-11,0.0,0.9959129969931924,0,0,0.1,0.9963216972938731,0.03333333333333333,0.33210723243129103,-0.0001049869397024097,0.0007875422441954512,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624652917,0.07180204247766328,0.0,8.433103834946047e-07,0.5,0
