step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,wall_ghost_min,wall_ghost_max,nonfinite_count
0,1151.3142624653556,0.0,0.0,0.9941414338584684,0,0,0.1,0.9947272904726217,0.03333333333333333,0.33157576349087386,-0.00014714539658055635,0.0008062190325630363,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,0,0.0,0.0,0.0,1.5794051612825086e-06,0.5,0
10,1151.3142624653551,-4.547473508864641e-13,0.0,0.9957994906965513,0,0,0.1,0.9962195416268962,0.03333333333333333,0.33207318054229873,-0.0001268991383850998,0.0008230412598732584,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653551,0.08535095274531651,0.0,1.1732358040344104e-06,0.5,0
20,1151.3142624653542,-1.3642420526593924e-12,0.0,0.9959226339290997,0,0,0.1,0.9963303705361898,0.03333333333333333,0.33211012351206326,-0.00011975560523193387,0.0008257017632383117,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653542,0.07967230955896401,0.0,1.0074410050580818e-06,0.5,0
30,1151.3142624653537,-1.8189894035458565e-12,0.0,0.9959099595292803,0,0,0.1,0.9963189635763523,0.03333333333333333,0.3321063211921174,-0.00011659889927492132,0.0008249967834866099,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653537,0.07715435216865159,0.0,9.122014920363459e-07,0.5,0
40,1151.314262465353,-2.5011104298755527e-12,0.0,0.9959025224315589,0,0,0.1,0.996312270188403,0.03333333333333333,0.33210409006280095,-0.00011488360536637282,0.0008228425278256474,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.314262465353,0.07590008390898118,0.0,8.518772682946177e-07,0.5,0
50,1151.3142624653526,-2.9558577807620168e-12,0.0,0.9959020606336989,0,0,0.1,0.996311854570329,0.03333333333333333,0.33210395152344296,-0.00011377653638278184,0.000820064145734527,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653526,0.07519290817950158,0.0,8.153043693055001e-07,0.5,0
60,1151.3142624653517,-3.865352482534945e-12,0.0,0.9959039776117403,0,0,0.1,0.9963135798505663,0.03333333333333333,0.3321045266168554,-0.00011295817001893746,0.0008170726387747816,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653517,0.07474280371224788,0.0,7.9523553916435e-07,0.5,0
70,1151.314262465351,-4.547473508864641e-12,0.0,0.9959061998599843,0,0,0.1,0.9963155798739859,0.03333333333333333,0.3321051932913286,-0.00011229310923217049,0.000814069070774371,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.314262465351,0.07442364996842564,0.0,7.858559086637491e-07,0.5,0
80,1151.3142624653503,-5.229594535194337e-12,0.0,0.9959080855888954,0,0,0.1,0.9963172770300059,0.03333333333333333,0.33210575901000194,-0.00011172015783063838,0.0008111511643948897,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653503,0.07417710961395886,0.0,7.82902814549769e-07,0.5,0
90,1151.3142624653499,-5.6843418860808015e-12,0.0,0.9959095326605821,0,0,0.1,0.996318579394524,0.03333333333333333,0.33210619313150797,-0.0001112100336376426,0.0008083653400030346,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653499,0.07397461081211776,0.0,7.835651668693711e-07,0.5,0
100,1151.3142624653492,-6.366462912410498e-12,0.0,0.9959106014919155,0,0,0.1,0.9963195413427239,0.03333333333333333,0.33210651378090794,-0.00011074774950454861,0.000805733485773153,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1151.3142624653492,0.07380132641525526,0.0,7.861229197043463e-07,0.5,0
