actual_minus_signed_count,actual_minus_signed_max,actual_minus_signed_mean,actual_minus_signed_min,actual_minus_signed_p95,actual_minus_signed_p99,actual_phase_gt_1_count,actual_phase_lt_0_count,actual_phase_nonfinite_count,actual_phase_stats_count,actual_phase_stats_max,actual_phase_stats_mean,actual_phase_stats_min,actual_phase_stats_p95,actual_phase_stats_p99,cell_count,contact_residual_count,contact_residual_max,contact_residual_mean,contact_residual_min,contact_residual_p95,contact_residual_p99,dims,file,nonfinite_total_normal,normal_path_count,profile_pred_gt_1_count,profile_pred_lt_0_count,profile_pred_nonfinite_count,profile_pred_stats_count,profile_pred_stats_max,profile_pred_stats_mean,profile_pred_stats_min,profile_pred_stats_p95,profile_pred_stats_p99,q_clip_count_normal,rad_angle_deg,raw_pred_gt_1_count,raw_pred_lt_0_count,raw_pred_nonfinite_count,raw_pred_stats_count,raw_pred_stats_max,raw_pred_stats_mean,raw_pred_stats_min,raw_pred_stats_p95,raw_pred_stats_p99,signed_delta_q_count,signed_delta_q_max,signed_delta_q_mean,signed_delta_q_min,signed_delta_q_p95,signed_delta_q_p99,signed_minus_profile_count,signed_minus_profile_max,signed_minus_profile_mean,signed_minus_profile_min,signed_minus_profile_p95,signed_minus_profile_p99,signed_minus_raw_count,signed_minus_raw_max,signed_minus_raw_mean,signed_minus_raw_min,signed_minus_raw_p95,signed_minus_raw_p99,signed_normal_grad_count,signed_normal_grad_max,signed_normal_grad_mean,signed_normal_grad_min,signed_normal_grad_p95,signed_normal_grad_p99,signed_pred_gt_1_count,signed_pred_lt_0_count,signed_pred_nonfinite_count,signed_pred_stats_count,signed_pred_stats_max,signed_pred_stats_mean,signed_pred_stats_min,signed_pred_stats_p95,signed_pred_stats_p99,status,step,tan_coeff,tangent_grad_mag_count,tangent_grad_mag_max,tangent_grad_mag_mean,tangent_grad_mag_min,tangent_grad_mag_p95,tangent_grad_mag_p99,target_cos,target_normal_grad_count,target_normal_grad_max,target_normal_grad_mean,target_normal_grad_min,target_normal_grad_p95,target_normal_grad_p99,wall_count
0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,1572864,0,nan,nan,nan,nan,nan,128x96x128,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_v4capdiag_gate_20260611/cap_theta090_wall090/output/case_VTK_P00_00000000.vti,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,90.0,0,0,0,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,runtime_sanity / exploratory_not_validation,0,0.0,0,nan,nan,nan,nan,nan,-6.123233995736766e-17,0,nan,nan,nan,nan,nan,80520
0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,1572864,0,nan,nan,nan,nan,nan,128x96x128,/mnt/8A0E24070E23EAC1/runs/tclb_flat_wall_cap_v4capdiag_gate_20260611/cap_theta090_wall090/output/case_VTK_P00_00050000.vti,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,90.0,0,0,0,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,runtime_sanity / exploratory_not_validation,50000,0.0,0,nan,nan,nan,nan,nan,-6.123233995736766e-17,0,nan,nan,nan,nan,nan,80520
