step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_upper,2160,0,0.0,1748,0.8092592592592592,0,0.0,1360,0.6296296296296297,800,0.37037037037037035,0.2179476707447395,0.3217434401288232,0.4603522542409325,2.172249599708997,4.35895341489479,6.434868802576464,0.00014613790291001554,0.0003354179777546751,0.0005237196776315957,0.04516725675831619,0.13494237284043664
0,region,sphere_lower90,2688,0,0.0,1072,0.39880952380952384,0,0.0,1656,0.6160714285714286,1032,0.38392857142857145,0.14370329540744603,0.16359348677809968,1.0,0.6897726202356205,2.8740659081489204,3.2718697355619932,4.9791386940097556e-05,0.0002060443142947731,0.00025847121438463437,0.0726165629423256,0.14706644434833013
0,region,sphere_bottom120,348,0,0.0,0,0.0,0,0.0,348,1.0,0,0.0,0.0004968026864739071,0.001861883741382399,1.0,0.002377716867720812,0.047984270845516375,0.18401752726843432,1.595506390298384e-07,3.151551114598952e-06,1.1829484720823258e-05,0.015481800270841763,0.020900720489524554
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,5196,0,0.0,2820,0.5427251732101617,0,0.0,3364,0.6474210931485759,1832,0.3525789068514242,0.17359067014408716,0.27972433710446015,0.8435225044235737,1.1855048261970866,3.471813402881743,5.594486742089202,8.56618044817679e-05,0.0002694699624663702,0.00042587568786573484,0.05476341861089737,0.14296369099323192
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_bin,c_0_0p05,816,0,0.0,0,0.0,0,0.0,816,1.0,0,0.0,0.006454432186744657,0.009345129164059817,1.0,0.020571409948835745,0.4720928096771956,0.6893687765004145,1.6498607337131253e-06,3.3764302928228574e-05,5.322467302364562e-05,0.019160410997353442,0.027343912275037716
0,c_bin,c_0p05_0p10,564,0,0.0,96,0.1702127659574468,0,0.0,564,1.0,0,0.0,0.02628399351060155,0.04398664403399694,1.0,0.4834914445663641,1.2938176373653165,2.237744681213855,3.4159849550420114e-05,9.65717855215905e-05,0.00015238988998028224,0.0412969600375756,0.05345663903924774
0,c_bin,c_0p10_0p30,1004,0,0.0,388,0.38645418326693226,0,0.0,624,0.6215139442231076,380,0.3784860557768924,0.09873918871712462,0.13291471936927649,1.0,0.7969685287730832,1.9747837743424923,2.6582943873855296,5.464164700221746e-05,0.00014364931025068108,0.00018095506724256138,0.08832551513966667,0.12373960731242645
0,c_bin,c_0p30_0p70,988,0,0.0,924,0.9352226720647774,0,0.0,0,0.0,988,1.0,0.23728443762901802,0.3473466278910059,0.40665746135607067,2.459072057021466,4.74568875258036,6.9469325578201175,0.00016895723260642188,0.00033541797775467515,0.0006013396325183062,0.13700354327174746,0.15170551512897976
0,c_bin,c_0p70_0p90,820,0,0.0,816,0.9951219512195122,0,0.0,356,0.43414634146341463,464,0.5658536585365853,0.22907418154045972,0.27972433710446015,0.40497850660142254,2.469266846756868,4.581483630809194,5.594486742089202,0.00017030198622985593,0.000343625207528303,0.00042587568786573484,0.07356060996965821,0.11822145728185883
0,c_bin,c_0p90_0p95,468,0,0.0,468,1.0,0,0.0,468,1.0,0,0.0,0.09880403017681391,0.1337645864922411,0.42627781398268677,2.3458879800875936,3.1482172081697026,3.278447018357779,0.00016630321292328488,0.00027257428748959055,0.000283844288726292,0.030737789814645755,0.044864219376176344
0,c_bin,c_0p95_1,536,0,0.0,128,0.23880597014925373,0,0.0,536,1.0,0,0.0,0.025459221987689486,0.03702297818487037,1.0,0.37840198622596727,1.5580573325320437,1.773608818250693,2.4254777146984137e-05,0.00011043134583962227,0.000136804025793812,0.014364320858373074,0.02128669330616838
0,tangent_bin,t_0_0p005,200,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,0.010858076214969774,0.012008895042055462,1.0,0.0019419383374173586,0.5437770225322996,0.5793947997531717,1.609405149252217e-07,4.1985036635531494e-05,4.5806746687540386e-05,0.015780325680183668,0.043154979232391075
0,tangent_bin,t_0p005_0p01,736,0,0.0,8,0.010869565217391304,0,0.0,736,1.0,0,0.0,0.007485711889373299,0.04030543737377172,1.0,0.02569976258936767,0.435950341250961,1.1047116118729552,1.932595152581272e-06,3.4159849550420114e-05,9.574235278235043e-05,0.01850079770984046,0.034410235159131164
0,tangent_bin,t_0p01_0p02,944,0,0.0,180,0.1906779661016949,0,0.0,944,1.0,0,0.0,0.026700064894538213,0.030631675646302283,1.0,0.4863239359530196,1.6573778785541504,1.895635945610999,3.3605863123852204e-05,0.00010953041168816368,0.00012898295228374343,0.027176628125057896,0.055931430451043415
0,tangent_bin,t_0p02_0p05,1484,0,0.0,872,0.5876010781671159,0,0.0,1264,0.8517520215633423,220,0.14824797843665768,0.08625428442701649,0.09881680488689418,0.8534650387201829,1.1716941580870779,2.5875917037261496,3.070718839682928,8.278765321686053e-05,0.000197250697332832,0.0002658711008668436,0.059222226328540656,0.11553842299857837
0,tangent_bin,t_0p05_0p10,1736,0,0.0,1664,0.9585253456221198,0,0.0,220,0.12672811059907835,1516,0.8732718894009217,0.1866035601849526,0.23744875950815683,0.4279504111263101,2.336719334766216,3.732071203699052,4.7489751901631365,0.00016311306075327437,0.00031279286791241636,0.0004111128192533808,0.12286764059469278,0.14858426452883794
0,tangent_bin,t_0p10_inf,96,0,0.0,96,1.0,0,0.0,0,0.0,96,1.0,0.36286550707634196,0.36286550707634196,0.17834420659250666,5.607163419271359,7.257310141526839,7.257310141526839,0.0004265122516855493,0.0006281915746307876,0.0006281915746307876,0.10188020248703708,0.1351514077858472
0,normal_raw_abs_bin,normal_raw_abs_0_1e-4,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-4_1e-3,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-3_1e-2,72,0,0.0,0,0.0,0,0.0,72,1.0,0,0.0,0.0007450418205869532,0.0007450418205869532,1.0,0.007324340151929484,0.06944271976811968,0.06944271976811968,4.841441648809078e-07,6.013095374974434e-06,6.013095374974434e-06,0.008853734734082755,0.00995530736211305
0,normal_raw_abs_bin,normal_raw_abs_1e-2_5e-2,2376,0,0.0,832,0.3501683501683502,0,0.0,2296,0.9663299663299664,80,0.03367003367003367,0.11869540111683662,0.20893714886653988,1.0,0.436542896826526,3.070718839682928,4.178742977330797,3.110246737391917e-05,0.0002658711008668436,0.00036175827111472117,0.0247703059599468,0.04572377351348582
0,normal_raw_abs_bin,normal_raw_abs_5e-2_inf,2748,0,0.0,1988,0.7234352256186317,0,0.0,996,0.3624454148471616,1752,0.6375545851528385,0.18734337163642464,0.29445376945385876,0.5522128092457724,1.8108960590136032,3.7468674327284925,5.889075389077175,0.00012702758021262544,0.00029160406895049407,0.000465085017016551,0.10575512485852244,0.14699774554458134
0,cap_source,abs_cap_selected,1832,0,0.0,1548,0.8449781659388647,0,0.0,0,0.0,1832,1.0,0.23728443762901802,0.3217434401288232,0.44959272020948926,2.224235302417812,4.74568875258036,6.434868802576464,0.00015119364179619712,0.00034362520752830283,0.0005237196776315957,0.12330148272672148,0.14833271372497767
0,cap_source,raw_normal_scale_selected,1648,0,0.0,408,0.24757281553398058,0,0.0,1648,1.0,0,0.0,0.061749362758563714,0.07427784747500062,1.0,0.4834914445663645,1.6224241832308062,1.8413688439246716,3.3764302928228574e-05,0.00011512618788397188,0.0001395903966283343,0.046268701870730525,0.09041161049143835
